9.31546688079834,5.035943508148193,6.9353718757629395,3.6669235229492188,8.232972145080566,9.466498374938965,9.210025787353516,0.1181577742099762,8.408233642578125,9.749414443969727,11.221057891845703,6.147059440612793,6.325431823730469,8.188484191894531,9.554930686950684,1.2847565412521362,8.74232006072998,8.204245567321777,8.810028076171875,7.246341705322266,10.324028968811035,3.531370162963867,4.706532001495361,8.063879013061523,6.428659439086914,6.146869659423828,9.753649711608887,7.465512752532959,7.4555277824401855,8.290352821350098,1.6743828058242798,4.356682300567627,6.344210624694824,7.640568733215332,4.380155563354492,4.588585376739502,4.594788074493408,8.226173400878906,10.520490646362305,2.869079351425171,10.049273490905762,7.195794105529785,7.971968173980713,9.072600364685059,7.146618366241455,7.343201637268066,7.525360107421875,9.384688377380371,2.576646089553833,9.398238182067871,8.292973518371582,9.736332893371582,6.46991491317749,9.844535827636719,8.152216911315918,8.265109062194824,3.366309881210327,7.093252658843994,10.042888641357422,2.0856335163116455,10.728696823120117,10.079535484313965,8.51810359954834,-5.10109806060791,4.110271453857422,4.06833028793335,4.552378177642822,8.964906692504883,2.254868268966675,9.458178520202637,4.353224277496338,4.43850040435791,4.322749137878418,7.3562331199646,3.337026834487915,10.019598007202148,8.034887313842773,9.957568168640137,8.331028938293457,4.242436408996582,8.357836723327637,5.394735336303711,3.568397283554077,9.108839988708496,7.231912612915039,8.283125877380371,7.660830974578857,10.577390670776367,3.61362361907959,7.093252658843994,2.5632147789001465,3.3657188415527344,8.498430252075195,0.12095367908477783,5.344604969024658,2.3668124675750732,3.528432846069336,5.928346157073975,5.438513278961182,6.378972053527832,4.40069580078125,9.565383911132812,1.4604684114456177,7.166260719299316,8.013779640197754,-1.79764986038208,4.088050365447998,6.194054126739502,7.235331058502197,2.728405475616455,10.46848201751709,9.371723175048828,6.158648490905762,8.41296100616455,2.8225271701812744,8.575071334838867,9.3165283203125,2.6611568927764893,8.896530151367188,9.799636840820312,3.987034797668457,8.084833145141602,4.117635250091553,8.871969223022461,-2.491924524307251,4.495094299316406,9.89055061340332,9.764227867126465,9.89055061340332,11.175116539001465,5.639875411987305,6.064374923706055,3.772383689880371,5.084383010864258,9.346419334411621,9.021000862121582,4.431284427642822,10.917198181152344,10.59718132019043,3.950277090072632,3.684058427810669,1.0991981029510498,9.125943183898926,8.143855094909668,7.341344356536865,6.316882610321045,10.37213134765625,10.084147453308105,9.341785430908203,-1.6106172800064087,10.57272720336914,1.4871503114700317,8.382584571838379,2.1630818843841553,8.457743644714355,8.285524368286133,7.81483793258667,7.799931049346924,2.5462584495544434,9.89055061340332,9.2108793258667,2.4883322715759277,10.611918449401855,3.513180732727051,2.1678788661956787,3.5622448921203613,8.558883666992188,9.391395568847656,4.847448348999023,9.090513229370117,11.187105178833008,8.381755828857422,4.835281848907471,2.3859059810638428,3.357867479324341,7.207483768463135,7.040735721588135,6.673275947570801,9.351051330566406,3.65848970413208,9.23674201965332,5.075308322906494,8.267019271850586,9.052680969238281,7.040735721588135,8.445685386657715,9.402442932128906,9.82708740234375,10.519885063171387,8.239187240600586,6.777291774749756,10.022597312927246,10.802570343017578,9.684914588928223,8.221025466918945,2.9826455116271973,6.155734539031982,9.106307029724121,5.1019487380981445,6.6678853034973145,1.8452177047729492,0.7457655072212219,6.923990249633789,5.692723751068115,9.526199340820312,6.809952735900879,5.339520454406738,4.1589202880859375,8.862080574035645,8.896443367004395,8.41008186340332,4.853221893310547,6.474918365478516,5.3899617195129395,3.1446216106414795,5.510422229766846,7.532749176025391,3.2342967987060547,4.094104290008545,6.846560478210449,9.502038955688477,3.8884825706481934,8.102510452270508,2.235724925994873,7.891415119171143,7.768641948699951,9.327518463134766,3.5824172496795654,9.725460052490234,8.71135139465332,8.469013214111328,8.790657997131348,10.748982429504395,9.769037246704102,8.376734733581543,2.5782382488250732,10.272371292114258,10.246816635131836,7.824233531951904,3.6272244453430176,9.282878875732422,4.692601203918457,6.8282551765441895,4.096424579620361,2.7493510246276855,2.1103403568267822,5.597536563873291,4.354788303375244,9.580109596252441,7.963316917419434,5.1400556564331055,8.837773323059082,9.058314323425293,-0.09831825643777847,9.452741622924805,6.565820693969727,11.502157211303711,4.70823335647583,9.57348346710205,9.575520515441895,2.5370662212371826,4.594788074493408,5.846577167510986,8.640398025512695,8.282270431518555,8.94131088256836,9.67824935913086,5.451539516448975,2.1759774684906006,6.688573360443115,8.6318941116333,5.067507266998291,2.166605234146118,4.393335819244385,9.502918243408203,8.615291595458984,7.792151927947998,6.714471817016602,6.129817485809326,10.945684432983398,1.2317850589752197,3.191298246383667,5.057326316833496,8.512773513793945,5.679438591003418,4.806338787078857,8.873052597045898,9.282878875732422,6.475820541381836,8.733272552490234,5.543262958526611,5.069027900695801,5.801916599273682,9.275369644165039,0.08190471678972244,5.896996974945068,8.800382614135742,5.3704071044921875,4.43452262878418,5.095378875732422,10.046707153320312,4.124600887298584,4.499399185180664,9.390883445739746,8.285284996032715,8.454665184020996,7.040735721588135,8.011704444885254,4.94753360748291,2.1003477573394775,8.637764930725098,8.901562690734863,8.957159042358398,9.640239715576172,-1.3253473043441772,1.5902466773986816,8.628938674926758,7.888988971710205,6.623494625091553,10.447249412536621,2.6865878105163574,8.100613594055176,7.612975597381592,4.0244245529174805,10.927245140075684,4.3727264404296875,5.084311008453369,9.517866134643555,10.11193561553955,7.281707286834717,3.61545467376709,7.494516372680664,6.416717052459717,6.498723030090332,9.090513229370117,4.10683012008667,8.609087944030762,6.482786178588867,7.43157434463501,10.345396041870117,-0.7314780950546265,4.855260848999023,8.648141860961914,8.321298599243164,6.7360053062438965,8.837773323059082,11.932621002197266,8.702914237976074,1.2553179264068604,9.537918090820312,7.542702674865723,6.647105693817139,10.978548049926758,6.201781272888184,7.977734088897705,9.798351287841797,4.428639888763428,-1.3004289865493774,0.7442647218704224,7.6683783531188965,7.778265476226807,2.8274242877960205,8.286066055297852,7.049158573150635,5.772521495819092,8.653294563293457,3.8434090614318848,-0.030343662947416306,10.773712158203125,6.952381610870361,10.334952354431152,4.190151214599609,5.048821926116943,9.656400680541992,5.427839756011963,6.143224716186523,8.642383575439453,4.486171245574951,7.890331745147705,7.093252658843994,9.565384864807129,9.341292381286621,5.352133750915527,9.363533020019531,3.0865373611450195,7.946493148803711,8.941831588745117,7.90419340133667,9.857839584350586,9.006060600280762,6.208489894866943,3.064462900161743,8.182928085327148,9.224809646606445,6.433697700500488,10.7206392288208,9.792810440063477,4.580211639404297,4.873214244842529,4.420563220977783,10.706852912902832,9.537590026855469,7.140122413635254,8.084070205688477,6.672574520111084,9.509135246276855,8.087972640991211,10.516905784606934,2.906646490097046,7.949942111968994,4.081792831420898,9.672106742858887,8.837773323059082,10.729048728942871,9.170217514038086,7.776546955108643,8.0433931350708,4.0376877784729,10.371822357177734,9.515378952026367,7.456972122192383,8.634528160095215,11.745323181152344,6.01738166809082,9.078446388244629,5.070847034454346,2.4905264377593994,9.457756042480469,6.696601390838623,8.62054443359375,4.519692420959473,8.870841979980469,-0.8247259259223938,5.52041482925415,0.5734724998474121,8.99840259552002,7.048468589782715,3.3680059909820557,0.8328095078468323,5.847538471221924,9.096246719360352,9.197896957397461,8.958124160766602,4.056441783905029,8.84088134765625,11.388937950134277,6.4651336669921875,3.9827489852905273,5.09434175491333,9.303918838500977,6.947091102600098,8.279642105102539,7.330825328826904,4.626213550567627,6.27656364440918,5.956283092498779,5.970948219299316,-0.25194716453552246,8.152338981628418,4.318648338317871,6.767313003540039,1.4266972541809082,10.646510124206543,5.424754619598389,4.896387100219727,0.4033118784427643,10.764724731445312,9.109185218811035,2.523634433746338,11.003402709960938,9.488358497619629,4.981349468231201,9.338553428649902,8.279642105102539,2.5535619258880615,6.291959762573242,9.887685775756836,9.196890830993652,-0.03908834233880043,10.978548049926758,5.41156005859375,6.470008373260498,8.648141860961914,7.11030387878418,2.7810420989990234,3.1086697578430176,7.366042613983154,9.512290000915527,1.8054746389389038,4.791068077087402,7.735422611236572,6.062206268310547,4.430803298950195,10.07800006866455,10.408515930175781,10.354850769042969,7.338263034820557,5.277769565582275,2.814687728881836,10.120200157165527,4.876687526702881,8.673203468322754,-1.919425129890442,7.797191619873047,9.20563793182373,7.204813003540039,4.785289287567139,2.8130204677581787,9.71346378326416,6.3273701667785645,2.605036973953247,11.427773475646973,3.7014501094818115,10.35490608215332,8.653294563293457,10.075373649597168,9.820745468139648,6.532704830169678,9.394840240478516,9.01749324798584,10.001578330993652,4.669637680053711,-0.5830376744270325,11.190967559814453,9.914617538452148,9.513667106628418,0.8216912150382996,3.79396390914917,10.902763366699219,10.574272155761719,7.248388767242432,1.6595184803009033,9.230694770812988,9.348655700683594,2.4428467750549316,2.775825023651123,6.960369110107422,7.89999532699585,6.3592963218688965,2.522989273071289,4.835281848907471,9.520973205566406,10.346282005310059,9.115704536437988,5.503561973571777,9.62491226196289,6.021167755126953,10.407047271728516,7.787418842315674,9.074260711669922,6.010107517242432,7.759978771209717,4.656832695007324,10.638185501098633,7.91357421875,7.267848968505859,8.79958724975586,5.782306671142578,6.469021320343018,9.118242263793945,8.60293960571289,8.75169563293457,9.321067810058594,4.494678974151611,6.730769634246826,10.087590217590332,8.38895320892334,0.73634934425354,5.712128162384033,3.823514938354492,8.700241088867188,8.057045936584473,9.512290000915527,4.7401628494262695,3.878812074661255,9.95034408569336,9.822799682617188,-3.396265983581543,5.870643615722656,8.994881629943848,9.731034278869629,4.335147857666016,8.838536262512207,10.62325668334961,9.538636207580566,9.441910743713379,4.1517252922058105,5.228041648864746,8.50718879699707,3.152339458465576,2.1222026348114014,10.012273788452148,3.2511487007141113,5.1221089363098145,10.013653755187988,10.249347686767578,5.698928356170654,-2.924365282058716,7.605548858642578,8.248676300048828,11.080120086669922,9.97156047821045,9.677882194519043,5.924429416656494,8.3834867477417,1.2580796480178833,9.550814628601074,4.753900527954102,8.2160062789917,3.362375259399414,9.792806625366211,3.899519920349121,4.063067436218262,5.706155776977539,4.569973945617676,9.491532325744629,9.259546279907227,8.9846773147583,3.9560651779174805,8.965093612670898,9.846625328063965,9.57322883605957,4.703060150146484,7.8692708015441895,2.118542194366455,7.985428810119629,9.227936744689941,2.099344491958618,-0.8724843859672546,8.049549102783203,5.664503574371338,6.919374465942383,9.699234962463379,6.255901336669922,6.556742191314697,9.492683410644531,6.545663356781006,8.078925132751465,3.6889328956604004,-0.9941918253898621,7.264170169830322,6.286548614501953,4.774413108825684,7.980597019195557,5.6926798820495605,3.4704091548919678,8.088189125061035,10.225743293762207,8.837773323059082,4.613162040710449,5.437696933746338,10.60931396484375,4.6685404777526855,2.6718201637268066,7.64603328704834,9.515413284301758,5.344393730163574,4.001950263977051,11.187690734863281,4.555840492248535,9.472502708435059,10.35588264465332,11.045795440673828,10.558948516845703,9.48697280883789,10.516331672668457,4.139588832855225,6.5745086669921875,4.795790195465088,5.236127853393555,4.295858383178711,7.7470316886901855,7.69795036315918,6.101522445678711,9.05458927154541,2.253337860107422,7.335814476013184,1.4944794178009033,1.7243409156799316,8.718376159667969,7.10578727722168,8.168328285217285,4.829439640045166,-3.3159563541412354,10.902178764343262,2.801302194595337,9.391311645507812,6.086739540100098,4.537290096282959,7.374838829040527,7.371030807495117,8.743870735168457,6.950992107391357,8.597484588623047,6.5477681159973145,9.19261360168457,0.7561166882514954,-0.24944902956485748,8.359027862548828,9.735967636108398,6.251466274261475,7.724299430847168,9.984781265258789,2.058192014694214,6.528127670288086,8.84667682647705,9.056893348693848,3.4673423767089844,8.84088134765625,7.7243266105651855,5.710203170776367,7.347752571105957,8.536456108093262,9.565384864807129,11.067899703979492,9.222029685974121,7.722103595733643,5.221983432769775,8.711296081542969,10.870407104492188,7.981266498565674,11.144713401794434,9.673858642578125,7.6359052658081055,8.837773323059082,2.489588975906372,8.650018692016602,4.6668701171875,8.312058448791504,5.645691394805908,9.171914100646973,5.629613399505615,5.255836009979248,8.27716064453125,6.215985298156738,3.2502524852752686,8.757564544677734,6.739238739013672,9.877547264099121,8.6280517578125,7.909938812255859,1.8671835660934448,0.8390144109725952,9.712779998779297,7.09644889831543,9.626004219055176,5.090951919555664,1.2620093822479248,8.074949264526367,0.518131673336029,8.243833541870117,3.718315601348877,8.8453950881958,9.515911102294922,6.309706211090088,2.0991897583007812,4.507519721984863,4.427969455718994,4.141510486602783,7.839529037475586,10.833776473999023,8.81242847442627,7.932989120483398,10.531485557556152,8.981184959411621,8.852663040161133,6.488175868988037,8.37439250946045,-2.1145803928375244,7.930398941040039,4.568838119506836,8.703272819519043,0.6379119157791138,4.39058780670166,8.269753456115723,6.116785049438477,4.36515474319458,2.1810007095336914,3.148789167404175,7.95196008682251,7.823572158813477,9.47085952758789,9.214348793029785,3.4990386962890625,3.986356019973755,10.554828643798828,9.591585159301758,8.002045631408691,8.808817863464355,4.2999491691589355,9.324070930480957,10.12209701538086,6.925511360168457,-0.6307554244995117,1.7382081747055054,4.245192050933838,7.934292316436768,3.5353424549102783,8.659750938415527,10.045683860778809,8.837773323059082,-0.7872589230537415,3.3706698417663574,8.71532154083252,6.650454044342041,7.202064514160156,4.589508056640625,10.00917911529541,2.7883787155151367,6.920703887939453,5.035468101501465,8.703230857849121,5.758243560791016,4.2404561042785645,-0.28557831048965454,7.166260719299316,3.390967845916748,8.645785331726074,10.8579683303833,2.6119017601013184,5.085475921630859,-2.937394618988037,9.89055061340332,5.987553596496582,9.282878875732422,5.92721700668335,9.718928337097168,5.926949977874756,7.931295394897461,2.3865222930908203,9.648411750793457,9.742485046386719,4.7228498458862305,3.0490052700042725,0.43442562222480774,9.274201393127441,9.287858009338379,7.325827598571777,10.180497169494629,8.052949905395508,3.889530897140503,8.440611839294434,9.363536834716797,10.764724731445312,7.1394171714782715,6.956784248352051,7.895289897918701,8.968888282775879,4.97283935546875,7.109194755554199,7.263302326202393,5.384030342102051,12.060744285583496,9.144030570983887,4.899219989776611,8.9243745803833,7.4188642501831055,2.221637725830078,8.572452545166016,3.61362361907959,-0.24133449792861938,9.57380485534668,9.541556358337402,4.997493267059326,8.840888023376465,4.337839603424072,10.372386932373047,8.392478942871094,5.446736812591553,3.950277090072632,9.314464569091797,4.514209270477295,9.340167999267578,4.77901029586792,4.172821521759033,3.98356556892395,10.218719482421875,4.637592315673828,9.154752731323242,9.649600982666016,8.28271770477295,5.647698879241943,6.637597560882568,10.610804557800293,7.361819744110107,7.483670711517334,7.6918792724609375,6.942356586456299,5.039444446563721,-2.105220317840576,6.476777076721191,8.693961143493652,9.565384864807129,11.17860221862793,8.600799560546875,7.507806777954102,4.70287561416626,5.748534202575684,4.684629917144775,8.51810359954834,1.4342143535614014,4.038662433624268,3.103189706802368,7.509589195251465,8.379734992980957,4.110337734222412,5.194827556610107,5.679010391235352,0.13443315029144287,1.378589153289795,10.978548049926758,10.385418891906738,9.720927238464355,10.030808448791504,9.790190696716309,6.58672571182251,9.639883041381836,2.958845853805542,7.171263217926025,1.7480138540267944,9.772581100463867,7.044340133666992,6.8445868492126465,4.082761764526367,3.659008264541626,9.738812446594238,9.372546195983887,3.969350814819336,8.008291244506836,9.219893455505371,8.99903392791748,9.34325122833252,1.5844230651855469,6.612035274505615,3.7660067081451416,9.40830135345459,10.652015686035156,6.379706859588623,7.4875640869140625,6.157987117767334,8.037145614624023,9.22570514678955,4.110564708709717,4.906717300415039,9.39755630493164,10.101694107055664,8.105741500854492,7.567480087280273,9.644341468811035,2.521348714828491,1.9515292644500732,3.6569368839263916,3.5301806926727295,10.05752944946289,8.30675220489502,8.501279830932617,7.7897515296936035,10.82143497467041,8.424294471740723,6.689229965209961,2.0339064598083496,6.98441219329834,7.887298107147217,8.383231163024902,4.159023761749268,9.476713180541992,0.7178045511245728,9.638269424438477,2.4759480953216553,8.837773323059082,4.018240928649902,2.608790636062622,10.732831954956055,2.571725368499756,6.318473815917969,9.380615234375,6.470271587371826,8.409002304077148,3.8461222648620605,5.3899617195129395,6.933311462402344,3.83727765083313,9.665553092956543,7.097998142242432,0.32916900515556335,8.377971649169922,8.646811485290527,4.812930583953857,10.725322723388672,1.3902440071105957,4.509692192077637,2.6356804370880127,4.7936577796936035,7.931180953979492,7.855508327484131,1.8568949699401855,8.219162940979004,10.782657623291016,2.3006036281585693,8.317855834960938,8.859552383422852,7.040740966796875,4.305985927581787,6.850070953369141,4.59366512298584,8.497088432312012,7.300698757171631,9.83299732208252,10.096620559692383,6.0671892166137695,7.797191619873047,5.642360210418701,10.301020622253418,9.54987621307373,9.565384864807129,8.070926666259766,8.663601875305176,10.432751655578613,6.81313419342041,11.020465850830078,5.468215465545654,8.529245376586914,10.852547645568848,-1.6709263324737549,8.828082084655762,7.905323028564453,8.498430252075195,7.132776260375977,5.675026893615723,10.43157958984375,6.933248996734619,8.648141860961914,6.617264747619629,0.7832096815109253,8.063879013061523,3.9249651432037354,3.6515862941741943,9.89055061340332,8.098289489746094,3.3253679275512695,3.2420010566711426,7.746665000915527,8.268820762634277,5.862046718597412,5.477027416229248,-0.43542084097862244,10.447249412536621,0.22585484385490417,7.340953350067139,8.007155418395996,8.788360595703125,1.857814073562622,2.540065288543701,4.134305477142334,5.438512325286865,5.202848434448242,9.67003059387207,9.89055061340332,5.42739200592041,9.196027755737305,6.1980204582214355,8.14437198638916,6.968817710876465,9.53748893737793,10.438446998596191,3.818039894104004,8.201726913452148,4.285999298095703,4.3921661376953125,1.728103756904602,8.64206314086914,6.746078014373779,7.190460205078125,-1.12619149684906,2.9235928058624268,8.479982376098633,10.978551864624023,5.007676601409912,9.591585159301758,2.7075443267822266,8.603271484375,9.400891304016113,3.0328171253204346,9.567782402038574,7.370095729827881,3.851893901824951,5.148003101348877,3.0012829303741455,6.317558765411377,3.814049005508423,5.173676013946533,7.270129680633545,6.826272487640381,4.322088718414307,9.565384864807129,9.884662628173828,8.053444862365723,3.7444849014282227,7.286499500274658,3.655261278152466,6.5640058517456055,3.6649391651153564,7.897819995880127,3.06882381439209,7.548491954803467,6.081073760986328,5.92721700668335,10.075634002685547,8.076287269592285,0.8220977783203125,11.36352252960205,10.830056190490723,8.236634254455566,6.99370813369751,10.978551864624023,6.077860355377197,3.269656181335449,8.536456108093262,7.088268280029297,10.004624366760254,4.987453937530518,11.042194366455078,1.823548436164856,9.586542129516602,10.84117603302002,9.565384864807129,3.9345579147338867,-2.966200113296509,7.869950771331787,10.016772270202637,6.348482131958008,6.99053955078125,8.93564224243164,5.316614151000977,4.3103508949279785,9.46191692352295,10.564477920532227,7.171849727630615,8.100138664245605,8.682171821594238,10.372386932373047,4.073244571685791,3.1018130779266357,2.4091453552246094,2.0643091201782227,3.796691656112671,9.724599838256836,9.61864185333252,1.8321627378463745,7.188664436340332,8.101614952087402,3.6276895999908447,4.587055206298828,10.074183464050293,-0.1672956943511963,11.872218132019043,0.9455398917198181,5.710133075714111,5.173915386199951,10.319925308227539,11.190963745117188,4.476914405822754,9.476806640625,8.725398063659668,4.495761394500732,7.273593425750732,9.219893455505371,9.457756042480469,2.8105573654174805,3.967984914779663,9.335020065307617,5.081127643585205,3.301482915878296,8.553564071655273,4.043683052062988,10.001578330993652,10.05324649810791,5.109541893005371,10.153518676757812,2.6090786457061768,8.655916213989258,3.3014631271362305,6.890597820281982,3.8890280723571777,6.2838826179504395,9.916651725769043,9.211358070373535,6.467042446136475,9.754105567932129,7.190460205078125,4.34125280380249,2.3417694568634033,9.495895385742188,2.5823123455047607,10.492385864257812,8.226069450378418,7.055017471313477,10.125348091125488,9.10041618347168,8.639039039611816,9.530383110046387,7.158699035644531,6.780954837799072,6.722158908843994,4.34921932220459,9.925662994384766,2.1929798126220703,8.438838005065918,7.0412726402282715,8.861634254455566,10.139395713806152,9.602017402648926,10.145514488220215,4.416064262390137,9.006060600280762,5.662553787231445,0.4054439961910248,8.088141441345215,3.7496695518493652,8.024712562561035,9.2642822265625,8.548848152160645,8.962349891662598,8.222757339477539,7.093252658843994,9.219161033630371,7.994381427764893,8.79617691040039,8.177451133728027,10.061928749084473,1.994066596031189,9.79588508605957,-2.959334373474121,3.1653475761413574,9.05821704864502,0.7354130148887634,8.28055191040039,8.06503677368164,8.37439250946045,10.480233192443848,5.67264986038208,9.25664234161377,8.700254440307617,10.913432121276855,8.568743705749512,8.84088134765625,-0.3643117845058441,3.7113211154937744,9.349730491638184,1.606052279472351,6.573405742645264,6.269671440124512,10.894205093383789,9.727783203125,9.837121963500977,7.888988971710205,6.650454044342041,9.658991813659668,3.017390012741089,10.856887817382812,7.579387664794922,4.68544340133667,6.6735358238220215,1.8049418926239014,9.944436073303223,8.810028076171875
