epoch:	train_RMSD:	train_MAE:
269	0.9399	0.6674
270	0.9399	0.6677
271	0.9484	0.6751
272	0.9419	0.6709
273	0.9292	0.6598
274	0.9316	0.6624
275	0.935	0.6646
276	0.9288	0.6612
277	0.9195	0.6511
278	0.9262	0.655
279	0.9177	0.6499
280	0.9242	0.6552
281	0.9216	0.6534
282	0.9105	0.6436
283	0.9087	0.6414
284	0.9152	0.6499
285	0.9415	0.6776
286	0.9424	0.6771
287	0.9104	0.6464
288	0.9138	0.65
289	0.9165	0.6499
290	0.9026	0.6378
291	0.9044	0.6384
292	0.8964	0.6327
293	0.8961	0.6319
294	0.8975	0.6327
295	0.9049	0.646
296	0.9106	0.6512
297	0.8998	0.642
298	0.9031	0.6399
299	0.8956	0.6341
300	0.8889	0.6265
301	0.8874	0.6279
302	0.8883	0.6284
303	0.9012	0.641
304	0.8809	0.622
305	0.8817	0.6227
306	0.8937	0.6405
307	0.932	0.6755
308	0.8853	0.6281
309	0.8948	0.636
310	0.9231	0.6687
311	0.8755	0.6209
312	0.8839	0.63
313	0.882	0.6238
314	0.8707	0.6151
315	0.871	0.6161
316	0.8758	0.6214
317	0.8691	0.6154
318	0.8833	0.6285
319	0.8631	0.6091
320	0.863	0.61
321	0.8633	0.611
322	0.8672	0.6179
323	0.8581	0.6047
324	0.86	0.6082
325	0.8533	0.6045
326	0.8551	0.6055
327	0.8714	0.6224
328	0.8945	0.6447
329	0.8658	0.6157
330	0.8752	0.627
331	0.8815	0.6338
332	0.858	0.6083
333	0.8546	0.6045
334	0.8538	0.6071
335	0.9017	0.6571
336	0.8591	0.6101
337	0.8617	0.6169
338	0.8686	0.6223
339	0.8613	0.6157
340	0.8482	0.6026
341	0.8397	0.5933
342	0.8393	0.5942
343	0.8395	0.5958
344	0.8396	0.5961
345	0.8468	0.6022
346	0.8414	0.5968
347	0.8321	0.5885
348	0.8405	0.597
349	0.8367	0.5955
350	0.8438	0.6003
351	0.8566	0.6128
352	0.8317	0.5903
353	0.8408	0.5993
354	0.8412	0.5975
355	0.8326	0.5886
356	0.8255	0.5848
357	0.8266	0.5859
358	0.8389	0.5986
359	0.822	0.5818
360	0.8231	0.5832
361	0.8256	0.5853
362	0.8193	0.5793
363	0.8298	0.5914
364	0.8279	0.5919
365	0.8535	0.6151
366	0.8398	0.6037
367	0.8179	0.5788
368	0.8124	0.5744
369	0.8294	0.5919
370	0.8099	0.5708
371	0.8131	0.5759
372	0.8114	0.5746
373	0.8082	0.5722
374	0.8061	0.5693
375	0.8066	0.5693
376	0.805	0.5677
377	0.8334	0.5975
378	0.8397	0.6099
379	0.812	0.5753
380	0.8144	0.5824
381	0.8162	0.5834
382	0.8047	0.5696
383	0.8211	0.5873
384	0.8007	0.5669
385	0.8042	0.5693
386	0.8159	0.5833
387	0.8177	0.5866
388	0.8007	0.5667
389	0.8022	0.568
390	0.7928	0.5587
391	0.8018	0.5702
392	0.7972	0.5655
393	0.7968	0.5642
394	0.8003	0.5695
395	0.8285	0.6015
396	0.7965	0.5665
397	0.83	0.6004
398	0.7942	0.5627
399	0.8038	0.5733
400	0.795	0.5651
401	0.7898	0.5593
402	0.8017	0.573
403	0.7876	0.5589
404	0.7873	0.5574
405	0.7913	0.5601
406	0.7793	0.549
407	0.7899	0.5608
408	0.7828	0.554
409	0.7818	0.5528
410	0.7771	0.5466
411	0.7844	0.5576
412	0.8091	0.5887
413	0.7907	0.5625
414	0.7959	0.5686
415	0.7922	0.5663
416	0.774	0.5455
417	0.8025	0.5776
418	0.7988	0.5753
419	0.7748	0.5463
420	0.8153	0.5928
421	0.7712	0.5472
422	0.7717	0.5474
423	0.798	0.578
424	0.768	0.542
425	0.7742	0.548
426	0.7751	0.55
427	0.7689	0.5454
428	0.7773	0.5504
429	0.7667	0.5432
430	0.7675	0.5423
431	0.7627	0.5396
432	0.7791	0.5553
433	0.7671	0.543
434	0.7643	0.5411
435	0.7717	0.5519
436	0.7702	0.5475
437	0.7665	0.5414
438	0.7683	0.5453
439	0.7678	0.5464
440	0.7792	0.5546
441	0.7736	0.5545
442	0.7588	0.5369
443	0.7649	0.5424
444	0.7546	0.5323
445	0.7736	0.5521
446	0.7745	0.5541
447	0.7777	0.5582
448	0.7536	0.5313
449	0.7523	0.5326
450	0.7519	0.5316
451	0.7594	0.5415
452	0.7567	0.5376
453	0.7648	0.5472
454	0.7506	0.531
455	0.7476	0.5257
456	0.7624	0.5428
457	0.7524	0.5334
458	0.7734	0.5567
459	0.7764	0.5557
460	0.7563	0.5408
461	0.7531	0.5312
462	0.7528	0.5363
463	0.7532	0.536
464	0.7425	0.5254
465	0.7442	0.5261
466	0.751	0.5332
467	0.7708	0.5573
468	0.7458	0.5268
469	0.7536	0.538
470	0.7463	0.5283
471	0.7415	0.5229
472	0.7648	0.5505
473	0.7558	0.5427
474	0.7515	0.5335
475	0.744	0.531
476	0.7401	0.5249
477	0.7479	0.5303
478	0.7482	0.5302
479	0.7382	0.5233
480	0.7377	0.5229
481	0.7382	0.5225
482	0.7355	0.5195
