epoch:	train_RMSD:	train_MAE:	val_RMSD:	val_MAE:	test_RMSD:	test_MAE:
126	1.1864	0.8465	1.2946	0.8936	1.24	0.8721
127	1.1922	0.859	1.2959	0.9092	1.2518	0.8867
128	1.1827	0.8443	1.2914	0.888	1.2384	0.8692
129	1.2388	0.9009	1.3319	0.9343	1.265	0.9143
130	1.3126	0.9827	1.4054	1.0176	1.3809	1.0102
131	1.3582	1.0478	1.4524	1.1031	1.4321	1.0853
132	1.1909	0.8562	1.2924	0.8966	1.2288	0.8741
133	1.2013	0.8701	1.3108	0.9158	1.2707	0.9026
134	1.2023	0.8743	1.3039	0.913	1.2377	0.8902
135	1.2316	0.9106	1.3388	0.9543	1.3041	0.9435
136	1.1653	0.8357	1.271	0.8825	1.217	0.8633
137	1.1737	0.8494	1.282	0.8924	1.2175	0.8699
138	1.1835	0.8636	1.2941	0.9077	1.255	0.895
139	1.1626	0.8348	1.2635	0.8747	1.2075	0.8581
140	1.1421	0.8213	1.2616	0.8668	1.2133	0.8502
141	1.1384	0.8257	1.2552	0.8736	1.1947	0.8466
142	1.14	0.8231	1.2648	0.8731	1.2231	0.8592
143	1.1408	0.8243	1.2534	0.873	1.2047	0.8534
144	1.1363	0.8203	1.2546	0.8654	1.1868	0.8438
145	1.1688	0.8584	1.2882	0.8971	1.2513	0.8916
146	1.1509	0.8336	1.2629	0.8726	1.1966	0.8545
147	1.1243	0.8093	1.2457	0.8616	1.1973	0.842
148	1.1066	0.8021	1.2353	0.8498	1.1823	0.8303
149	1.1046	0.797	1.2287	0.8427	1.1803	0.8275
150	1.097	0.7891	1.2186	0.8339	1.1761	0.825
151	1.0917	0.7826	1.2219	0.8311	1.1713	0.8183
152	1.0927	0.7907	1.2228	0.8406	1.1691	0.8237
153	1.1013	0.7979	1.223	0.8465	1.1816	0.8376
154	1.0845	0.7826	1.2175	0.8261	1.1653	0.8165
155	1.0921	0.7917	1.2202	0.8413	1.1633	0.8227
156	1.1232	0.826	1.2446	0.8749	1.2092	0.8637
157	1.0803	0.7773	1.2137	0.8245	1.1566	0.81
158	1.0719	0.7734	1.2031	0.8215	1.158	0.81
159	1.0671	0.7632	1.1986	0.8099	1.1556	0.8024
160	1.0946	0.7977	1.2222	0.8504	1.1863	0.8417
161	1.0627	0.7686	1.1975	0.8152	1.1501	0.8047
162	1.0791	0.7824	1.2135	0.8298	1.1641	0.8143
163	1.1153	0.8226	1.2445	0.8776	1.2068	0.8654
164	1.093	0.7921	1.2193	0.8348	1.1639	0.822
165	1.055	0.7607	1.1908	0.8056	1.1445	0.8009
166	1.1778	0.8927	1.2945	0.9374	1.2749	0.9407
167	1.1261	0.8358	1.2482	0.8841	1.2193	0.8805
168	1.0668	0.7695	1.2018	0.8132	1.1495	0.8033
169	1.1015	0.8097	1.2271	0.8542	1.1994	0.8576
170	1.0449	0.7467	1.1826	0.7935	1.1405	0.7895
171	1.0731	0.7821	1.2117	0.827	1.1647	0.8161
172	1.0461	0.7524	1.182	0.8	1.1442	0.7974
173	1.0333	0.7391	1.1764	0.787	1.1286	0.7811
174	1.0457	0.7554	1.1882	0.8047	1.132	0.7887
175	1.0737	0.7862	1.2136	0.8351	1.1832	0.8367
176	1.0284	0.7373	1.1733	0.7856	1.1301	0.782
177	1.0252	0.7317	1.1754	0.7853	1.129	0.7756
178	1.0243	0.7357	1.1721	0.788	1.1275	0.7804
179	1.0243	0.7281	1.1735	0.773	1.1274	0.7715
180	1.0256	0.7375	1.1668	0.7872	1.1329	0.7863
181	1.0153	0.7217	1.164	0.7704	1.1168	0.7666
182	1.0183	0.7299	1.1665	0.785	1.1285	0.7812
183	1.0457	0.7591	1.1994	0.8086	1.1464	0.7967
184	1.0553	0.773	1.1966	0.8262	1.1723	0.8267
185	1.0087	0.7157	1.1537	0.7681	1.1046	0.757
186	1.0094	0.7211	1.1664	0.7714	1.1317	0.7751
187	1.0028	0.7162	1.1642	0.7695	1.1234	0.7659
188	1.0018	0.7127	1.1538	0.7595	1.1072	0.7562
189	0.9931	0.7087	1.1522	0.762	1.1131	0.7614
190	1.0524	0.7671	1.2148	0.8221	1.1525	0.8069
191	0.999	0.7156	1.1468	0.767	1.1066	0.7613
192	1.1203	0.8401	1.2575	0.8782	1.2372	0.891
193	1.0412	0.7619	1.1895	0.8144	1.1592	0.8158
194	1.0587	0.7695	1.1982	0.8112	1.1483	0.807
195	1.0446	0.7635	1.1983	0.81	1.1514	0.8058
196	1.0	0.716	1.1572	0.7689	1.1163	0.7666
197	0.9844	0.6993	1.1409	0.7511	1.1017	0.7501
198	1.0015	0.7135	1.1518	0.7591	1.1049	0.7548
199	0.9977	0.7157	1.1591	0.7676	1.126	0.7704
200	0.9819	0.701	1.1488	0.756	1.0959	0.7433
201	0.9738	0.6919	1.1351	0.7467	1.0971	0.743
202	0.9713	0.6858	1.1414	0.7365	1.0957	0.7336
203	0.9735	0.6957	1.1391	0.7558	1.0906	0.7446
204	0.9709	0.6894	1.1522	0.7485	1.1054	0.7434
205	0.9661	0.6835	1.1298	0.7432	1.0848	0.7345
206	0.9637	0.6803	1.142	0.7386	1.0915	0.7344
207	0.9601	0.6849	1.1352	0.7437	1.0898	0.7371
208	0.9558	0.6736	1.1372	0.7358	1.0875	0.7267
209	0.9723	0.6894	1.1316	0.741	1.0907	0.7414
210	0.9529	0.6746	1.1238	0.7304	1.0779	0.7234
211	0.9566	0.6813	1.131	0.7417	1.0838	0.7339
212	0.9765	0.7037	1.1502	0.7611	1.1145	0.7626
213	0.96	0.6786	1.1308	0.7303	1.078	0.7283
214	0.991	0.7213	1.154	0.7785	1.1261	0.7808
215	0.9514	0.6716	1.1267	0.7265	1.0726	0.718
216	0.9558	0.6791	1.1421	0.7373	1.0959	0.7325
217	0.9446	0.6694	1.116	0.7215	1.0727	0.7191
218	0.9429	0.6635	1.1258	0.7209	1.0789	0.7202
219	0.974	0.7019	1.1402	0.7612	1.103	0.756
220	0.9869	0.7129	1.1586	0.7633	1.1118	0.7668
221	0.9886	0.7142	1.1596	0.769	1.1271	0.7721
222	0.9554	0.681	1.1383	0.7356	1.0919	0.7355
223	0.9809	0.7118	1.1404	0.7678	1.1092	0.7661
224	0.9503	0.6772	1.1238	0.7299	1.0784	0.7299
225	0.9612	0.6896	1.1332	0.7483	1.0948	0.744
226	0.9307	0.6583	1.1132	0.7224	1.0681	0.7157
227	0.9375	0.6658	1.1265	0.7259	1.0766	0.715
228	0.9358	0.6622	1.1071	0.7202	1.061	0.7167
229	0.9233	0.6517	1.118	0.7127	1.0676	0.7062
230	0.9277	0.6567	1.1093	0.7232	1.0625	0.7136
231	0.9303	0.6619	1.1238	0.7209	1.0752	0.7177
232	0.923	0.651	1.1072	0.7144	1.0555	0.7039
233	0.9299	0.6606	1.1113	0.726	1.0675	0.7171
234	0.923	0.6553	1.1089	0.7147	1.0597	0.7104
235	0.9567	0.6876	1.1516	0.7449	1.1105	0.7457
236	0.9156	0.6493	1.1059	0.7127	1.0647	0.7073
237	0.9184	0.6525	1.1098	0.7165	1.0669	0.7093
238	0.9118	0.6429	1.0968	0.7074	1.0473	0.6971
239	0.9099	0.6425	1.1075	0.7082	1.0605	0.7008
240	0.9123	0.6444	1.1034	0.7082	1.0627	0.7051
241	0.9138	0.6464	1.1236	0.71	1.0724	0.7078
242	0.9232	0.6548	1.1028	0.7119	1.0532	0.7114
243	0.9192	0.6521	1.098	0.7186	1.0583	0.7122
244	0.9081	0.6409	1.1094	0.7046	1.0525	0.6945
245	0.9548	0.6975	1.1277	0.7555	1.0956	0.7596
246	0.9121	0.6517	1.1209	0.7163	1.0621	0.7098
247	0.9177	0.6526	1.1262	0.7229	1.0799	0.714
248	0.9127	0.6495	1.1066	0.7146	1.0495	0.706
249	0.9133	0.6525	1.0974	0.7164	1.0543	0.7106
250	0.9008	0.6356	1.1041	0.7076	1.0498	0.6924
251	0.9054	0.6426	1.1128	0.7173	1.0589	0.7048
252	0.8939	0.6305	1.0969	0.6975	1.0409	0.6903
253	0.8991	0.6354	1.0918	0.6975	1.041	0.6898
254	0.9354	0.6749	1.1334	0.7388	1.0935	0.7374
255	0.9165	0.6546	1.105	0.7172	1.0471	0.7117
256	0.8908	0.6288	1.106	0.6935	1.0542	0.69
257	0.8881	0.6279	1.0953	0.6962	1.0444	0.6868
258	0.8895	0.629	1.1049	0.6995	1.0463	0.6908
259	0.8915	0.6288	1.0943	0.6945	1.0471	0.6942
260	0.9259	0.669	1.1197	0.7341	1.0801	0.73
261	0.8896	0.6301	1.103	0.6981	1.0461	0.6927
262	0.8869	0.628	1.0903	0.6942	1.0397	0.6886
263	0.9066	0.6507	1.1116	0.7214	1.0672	0.7116
264	0.8838	0.6275	1.0989	0.6973	1.0466	0.6898
265	0.8826	0.6237	1.0846	0.6932	1.0279	0.6846
266	0.8895	0.6282	1.1126	0.6906	1.057	0.6944
267	0.8776	0.6197	1.0873	0.693	1.028	0.6836
268	0.9785	0.7233	1.1758	0.7748	1.109	0.7811
269	0.9572	0.6942	1.1656	0.7552	1.1136	0.7527
270	0.8878	0.6311	1.0995	0.6985	1.0475	0.6965
271	0.8941	0.6317	1.0907	0.6962	1.0294	0.6892
272	0.8922	0.6343	1.1001	0.7003	1.0471	0.6986
273	0.8764	0.6183	1.0829	0.6836	1.0245	0.6786
274	0.8795	0.6213	1.1086	0.6901	1.0459	0.6874
275	0.8815	0.6242	1.0977	0.6942	1.036	0.6913
276	0.8905	0.6376	1.1188	0.7068	1.0496	0.7009
277	0.8966	0.6406	1.1164	0.7087	1.0637	0.705
278	0.8711	0.6169	1.0931	0.6851	1.0283	0.677
279	0.905	0.6558	1.1181	0.7288	1.0653	0.7232
280	0.8873	0.629	1.1027	0.6926	1.0384	0.6927
281	0.8751	0.6213	1.0898	0.6946	1.0275	0.6881
282	0.8701	0.6162	1.1062	0.6886	1.0424	0.6819
283	0.8715	0.6173	1.1034	0.6932	1.0392	0.6878
284	0.8729	0.6216	1.0984	0.694	1.0397	0.689
285	0.8703	0.6152	1.1009	0.6831	1.0315	0.6864
286	0.8695	0.6171	1.0985	0.693	1.0389	0.6847
287	0.8889	0.6353	1.1147	0.7027	1.0424	0.7013
288	0.868	0.6164	1.1058	0.6896	1.0406	0.6815
289	0.8618	0.6102	1.0973	0.6849	1.036	0.6775
290	0.8997	0.6484	1.1219	0.7133	1.0503	0.7179
291	0.9453	0.6977	1.1533	0.7658	1.0974	0.7567
292	0.9095	0.6528	1.1077	0.7103	1.0447	0.7144
293	0.9909	0.7463	1.1866	0.7972	1.1235	0.8063
294	0.8915	0.6365	1.1123	0.7049	1.0581	0.7021
295	0.8741	0.6216	1.0979	0.6917	1.0329	0.6824
296	0.8743	0.6231	1.0873	0.6901	1.0265	0.6866
297	0.8579	0.6065	1.1001	0.6859	1.0303	0.6774
298	0.856	0.6065	1.1063	0.6847	1.038	0.6793
299	0.8529	0.6013	1.098	0.6777	1.0276	0.6757
300	0.8657	0.6163	1.1123	0.6928	1.043	0.6831
301	0.8693	0.6209	1.0989	0.6935	1.0222	0.69
302	0.8491	0.5983	1.0933	0.6772	1.0247	0.6687
303	0.8571	0.6068	1.0793	0.6814	1.0119	0.675
304	0.8522	0.6008	1.0925	0.6788	1.0148	0.6675
305	0.8481	0.5978	1.0798	0.6745	1.0151	0.6708
306	0.8586	0.6103	1.1091	0.6887	1.0348	0.6777
307	0.8666	0.6207	1.1054	0.6931	1.038	0.6928
308	0.8774	0.6255	1.1353	0.7054	1.0631	0.6911
309	0.8882	0.642	1.1039	0.7092	1.0372	0.7119
310	0.8562	0.6097	1.1075	0.6882	1.0394	0.6777
311	0.8494	0.6009	1.0781	0.6727	1.0117	0.6724
312	0.8491	0.6032	1.1035	0.6793	1.0342	0.6735
313	0.8461	0.5986	1.105	0.676	1.0321	0.671
314	0.841	0.5924	1.081	0.6685	1.008	0.6654
315	0.8468	0.5982	1.0843	0.6721	1.0194	0.67
316	0.8354	0.587	1.0864	0.6681	1.0139	0.6617
317	0.8455	0.5967	1.1051	0.6773	1.0387	0.6707
318	0.8448	0.6007	1.0902	0.6798	1.0196	0.6728
319	0.8366	0.5875	1.0988	0.6642	1.0228	0.6622
320	0.8411	0.5971	1.0839	0.6753	1.0157	0.6697
321	0.845	0.601	1.112	0.6851	1.0366	0.6777
322	0.8314	0.5878	1.0849	0.669	1.0135	0.6616
323	0.8532	0.6119	1.1118	0.6909	1.0412	0.6814
324	0.8638	0.6212	1.1078	0.6882	1.0352	0.6941
325	0.8333	0.5901	1.0926	0.6696	1.0151	0.6609
326	0.8308	0.5858	1.0873	0.6698	1.0067	0.6594
327	0.841	0.5952	1.0765	0.6725	1.0057	0.6668
328	0.8545	0.61	1.1124	0.6876	1.0387	0.6803
329	0.8351	0.59	1.0954	0.6668	1.0201	0.6658
330	0.8304	0.5869	1.0808	0.6672	1.0046	0.6596
331	0.858	0.6118	1.0875	0.6805	1.0104	0.6794
332	0.8691	0.6275	1.1307	0.7088	1.06	0.6989
333	0.8943	0.6572	1.1335	0.7254	1.0632	0.7319
334	0.8762	0.6374	1.1265	0.714	1.0589	0.7058
335	0.8335	0.5934	1.0746	0.6735	1.0089	0.6645
336	0.8435	0.6014	1.0939	0.6764	1.0171	0.6756
337	0.8261	0.5834	1.0824	0.6641	0.9999	0.6544
338	0.833	0.5892	1.1017	0.6726	1.0212	0.6684
339	0.8253	0.5842	1.0856	0.6707	1.0033	0.6586
340	0.8353	0.5939	1.1098	0.681	1.0375	0.6735
341	0.8284	0.5853	1.0772	0.6618	1.0038	0.6591
342	0.845	0.6029	1.1086	0.687	1.0329	0.6778
343	0.8477	0.6094	1.129	0.6936	1.0457	0.6896
344	0.8611	0.6186	1.1282	0.6991	1.0492	0.6891
345	0.8236	0.5858	1.0806	0.6636	1.01	0.6612
346	0.8255	0.5832	1.0982	0.668	1.0236	0.6637
347	0.8163	0.5745	1.0813	0.6547	1.0084	0.6532
348	0.8397	0.5991	1.1016	0.6758	1.0295	0.6786
349	0.8392	0.5986	1.1195	0.6822	1.046	0.6748
350	0.824	0.5844	1.0921	0.6684	1.0097	0.6633
351	0.8228	0.5844	1.0976	0.6685	1.0214	0.6639
352	0.8204	0.5784	1.0861	0.6624	1.0035	0.6555
353	0.8264	0.5881	1.1035	0.6747	1.0201	0.6643
354	0.831	0.5869	1.1218	0.6763	1.0434	0.6693
355	0.833	0.5948	1.1185	0.6848	1.0295	0.6663
356	0.8227	0.5835	1.0952	0.6699	1.0106	0.6596
357	0.8215	0.5856	1.0737	0.6598	0.9996	0.6589
358	0.8324	0.5961	1.0968	0.6808	1.0204	0.6744
359	0.8144	0.5771	1.0988	0.665	1.0225	0.6593
360	0.8125	0.5734	1.0968	0.6611	1.0036	0.656
361	0.8078	0.5722	1.0955	0.662	1.006	0.6529
362	0.8091	0.5692	1.0979	0.6615	1.009	0.6495
363	0.8046	0.5669	1.0794	0.6556	0.9931	0.6476
364	0.8145	0.5794	1.0887	0.6608	1.0072	0.6586
365	0.8357	0.6016	1.1015	0.6839	1.0255	0.6796
366	0.8048	0.5669	1.086	0.6549	0.9957	0.6466
367	0.8043	0.5688	1.085	0.6549	1.0011	0.6507
368	0.8152	0.5762	1.111	0.6696	1.0269	0.6632
369	0.8022	0.5647	1.0969	0.6603	1.0049	0.6524
370	0.8204	0.5834	1.1026	0.6684	1.0186	0.6687
371	0.8094	0.5749	1.0822	0.6595	1.0027	0.6535
372	0.8094	0.5727	1.1042	0.6628	1.0209	0.6561
373	0.8223	0.5885	1.1002	0.6807	1.0137	0.6706
374	0.7981	0.5605	1.0897	0.6522	1.0081	0.6469
375	0.8179	0.5797	1.1265	0.6774	1.0403	0.6622
376	0.8108	0.5778	1.1151	0.6762	1.0237	0.6638
377	0.8269	0.595	1.1117	0.6843	1.0265	0.6742
378	0.8156	0.5774	1.0857	0.6595	0.9997	0.6553
379	0.7987	0.5632	1.0921	0.6534	1.0054	0.6448
380	0.8219	0.5866	1.1101	0.6748	1.0169	0.6709
381	0.7935	0.5587	1.0972	0.6546	1.0086	0.6448
382	0.793	0.5578	1.0875	0.6549	1.002	0.6447
383	0.8098	0.5792	1.0932	0.6715	1.0193	0.6651
384	0.7943	0.5581	1.074	0.6457	0.9916	0.6442
385	0.8129	0.5806	1.0758	0.6676	0.9996	0.6607
386	0.8002	0.5639	1.0831	0.6525	1.0011	0.648
387	0.8065	0.5721	1.1137	0.6678	1.0331	0.6556
388	0.801	0.5648	1.107	0.6615	1.0174	0.649
389	0.8097	0.5729	1.1054	0.6699	1.0253	0.6568
390	0.7879	0.5515	1.0976	0.6444	1.0076	0.6373
391	0.8013	0.5661	1.0858	0.6582	1.0009	0.6506
392	0.7999	0.5629	1.1102	0.6626	1.0204	0.6478
393	0.8156	0.5773	1.1182	0.676	1.0325	0.6592
394	0.7936	0.5602	1.0936	0.655	1.0024	0.6465
395	0.8238	0.5967	1.0966	0.6875	1.0234	0.68
396	0.8125	0.5752	1.11	0.6631	1.027	0.6623
397	0.8863	0.6541	1.1593	0.7372	1.0915	0.7297
398	0.8266	0.5999	1.1042	0.6815	1.0174	0.6811
399	0.8127	0.5795	1.1086	0.6698	1.0272	0.66
400	0.8278	0.5965	1.0977	0.6753	1.0135	0.6744
401	0.8039	0.5701	1.1012	0.6604	1.0127	0.6484
402	0.7929	0.5595	1.0764	0.6506	0.9965	0.643
403	0.7914	0.5592	1.1007	0.6563	1.018	0.645
404	0.7838	0.5503	1.0891	0.6507	0.998	0.6393
405	0.8025	0.5673	1.0928	0.656	1.0035	0.6518
406	0.788	0.5557	1.0927	0.6528	1.0054	0.6385
407	0.7948	0.5659	1.0903	0.6628	1.0034	0.6557
408	0.7877	0.5571	1.0786	0.6536	0.9883	0.6406
409	0.7802	0.5481	1.1045	0.6492	1.0142	0.6387
410	0.826	0.5941	1.1244	0.6871	1.0417	0.6725
411	0.8968	0.6734	1.1681	0.7496	1.0867	0.7533
412	0.8261	0.5986	1.0951	0.6903	1.0107	0.6727
413	0.8395	0.5992	1.0917	0.6751	1.0004	0.6718
414	0.8434	0.6128	1.1305	0.7015	1.0488	0.6872
415	0.7991	0.5707	1.0912	0.6638	1.0028	0.6561
416	0.7923	0.56	1.1054	0.6627	1.0236	0.6462
417	0.7751	0.5445	1.0779	0.6425	0.9872	0.6331
418	0.7971	0.5712	1.1052	0.6685	1.0093	0.6584
419	0.7895	0.559	1.0718	0.6532	0.9882	0.6444
420	0.7804	0.5492	1.0921	0.6422	1.004	0.6375
421	0.7768	0.5481	1.0838	0.6438	0.9997	0.6377
422	0.7852	0.5546	1.1089	0.66	1.0163	0.6461
423	0.7757	0.5463	1.0648	0.642	0.9819	0.6322
424	0.7834	0.5564	1.081	0.6509	0.9906	0.6426
425	0.7726	0.5419	1.0782	0.6416	0.999	0.6341
426	0.7703	0.54	1.0709	0.6383	0.9865	0.6298
427	0.7679	0.5375	1.0769	0.6368	0.9919	0.6292
428	0.8121	0.5858	1.1041	0.681	1.0266	0.6691
429	0.7953	0.5656	1.1008	0.6559	1.0142	0.654
430	0.7675	0.5375	1.0612	0.64	0.9743	0.631
431	0.8013	0.5699	1.1244	0.675	1.0409	0.6589
432	0.7766	0.5494	1.0675	0.6403	0.9832	0.6343
433	0.7892	0.5579	1.1054	0.658	1.0199	0.6503
434	0.7766	0.5462	1.1023	0.6532	1.0109	0.6356
435	0.7795	0.5498	1.0946	0.6581	1.0072	0.6416
436	0.7637	0.5327	1.0893	0.639	0.9998	0.6288
437	0.7646	0.5366	1.0781	0.6402	0.9883	0.6291
438	0.7667	0.5399	1.0976	0.6457	1.0098	0.6304
439	0.7762	0.5501	1.0948	0.6575	1.005	0.6418
440	0.7771	0.5496	1.0836	0.646	0.9912	0.6401
441	0.7743	0.5496	1.1058	0.6572	1.0154	0.6428
