epoch:	train_RMSD:	train_MAE:	val_RMSD:	val_MAE:	test_RMSD:	test_MAE:
38	1.6049	1.1927	1.591	1.1618	1.599	1.2
39	1.5832	1.1737	1.567	1.1354	1.5722	1.1792
40	1.5606	1.158	1.5571	1.1321	1.5543	1.1668
41	1.5623	1.1689	1.5762	1.1631	1.57	1.1835
42	1.6467	1.2497	1.6503	1.2501	1.6554	1.2558
43	1.6424	1.2625	1.6669	1.2805	1.6633	1.2818
44	1.5199	1.1301	1.5401	1.1234	1.5224	1.1427
45	1.5256	1.131	1.5384	1.1176	1.5242	1.1385
46	1.4886	1.099	1.5133	1.0923	1.4829	1.1058
47	1.4783	1.0936	1.5132	1.0985	1.4737	1.1022
48	1.4604	1.0739	1.5011	1.0747	1.4588	1.0844
49	1.4573	1.0693	1.4997	1.067	1.4509	1.0756
50	1.4448	1.0664	1.4936	1.0817	1.4498	1.0791
51	1.4548	1.0762	1.5066	1.0896	1.4628	1.0879
52	1.4276	1.0436	1.4811	1.0514	1.4189	1.049
53	1.4148	1.0356	1.4804	1.0562	1.4246	1.0516
54	1.4118	1.0306	1.4656	1.0438	1.4049	1.0365
55	1.4309	1.0627	1.4877	1.0886	1.4485	1.0796
56	1.4247	1.0379	1.4847	1.0542	1.4187	1.0423
57	1.4398	1.07	1.4923	1.0909	1.4613	1.0856
58	1.4238	1.0388	1.4813	1.0527	1.4126	1.0435
59	1.4032	1.0339	1.4703	1.0614	1.4282	1.0552
60	1.4198	1.0379	1.48	1.0521	1.4126	1.0399
61	1.3827	1.0067	1.4528	1.0272	1.3866	1.0154
62	1.4128	1.0511	1.4749	1.0815	1.4442	1.0736
63	1.3754	0.9966	1.4437	1.0183	1.3738	1.0056
64	1.3584	0.9879	1.4301	1.0155	1.3723	1.0034
65	1.3688	0.9933	1.4401	1.0147	1.3708	1.0004
66	1.4195	1.0618	1.4955	1.106	1.4624	1.0877
67	1.5179	1.1624	1.5794	1.1921	1.5547	1.171
68	1.3711	1.0003	1.4327	1.0282	1.3772	1.0102
69	1.375	1.0102	1.4535	1.0392	1.4097	1.0295
70	1.372	1.0031	1.4345	1.0185	1.3787	1.0091
71	1.3391	0.9731	1.4164	1.0016	1.3561	0.9825
72	1.3435	0.9821	1.423	1.0181	1.3703	0.9988
73	1.3252	0.9628	1.4079	1.0008	1.351	0.9798
74	1.3305	0.9624	1.4069	0.9888	1.3444	0.9687
75	1.3201	0.9629	1.4037	1.0017	1.3489	0.9787
76	1.3087	0.9461	1.3968	0.9838	1.334	0.9609
77	1.3023	0.9415	1.3921	0.9807	1.334	0.9589
78	1.3232	0.9704	1.4083	1.0089	1.3507	0.9811
79	1.3625	0.9926	1.4367	1.011	1.3661	0.9916
80	1.3993	1.0293	1.4591	1.0382	1.3951	1.0293
81	1.3589	0.987	1.4324	1.0105	1.3612	0.9972
82	1.3299	0.965	1.4047	0.9849	1.346	0.9704
83	1.3021	0.9484	1.3876	0.9847	1.3389	0.9655
84	1.2967	0.9403	1.3873	0.9874	1.3235	0.9574
85	1.2956	0.9334	1.3776	0.9632	1.3195	0.9461
86	1.2772	0.9222	1.3714	0.9644	1.3127	0.9421
87	1.2734	0.9191	1.3652	0.9608	1.3057	0.9362
88	1.2753	0.9248	1.3739	0.9735	1.3186	0.9465
89	1.2621	0.908	1.3563	0.9521	1.2973	0.9282
90	1.2583	0.9084	1.357	0.9534	1.3071	0.9329
91	1.2628	0.9144	1.352	0.9602	1.2996	0.9335
92	1.2923	0.9354	1.382	0.9677	1.3142	0.9474
93	1.2604	0.9202	1.3565	0.969	1.3071	0.9412
94	1.2474	0.9025	1.3489	0.9464	1.2848	0.9192
95	1.2368	0.8925	1.3354	0.9361	1.2863	0.9167
96	1.242	0.8954	1.3444	0.9463	1.284	0.9186
97	1.2395	0.892	1.3372	0.9305	1.2839	0.9122
98	1.2228	0.881	1.328	0.9273	1.2718	0.9043
99	1.2213	0.8822	1.3228	0.9283	1.2643	0.9038
100	1.2157	0.877	1.3186	0.9235	1.2626	0.8986
101	1.2261	0.894	1.3331	0.9421	1.2807	0.9168
102	1.259	0.929	1.3549	0.9756	1.3171	0.9535
103	1.2689	0.9191	1.3526	0.9493	1.2892	0.9297
104	1.2218	0.8897	1.3314	0.9335	1.2687	0.9068
105	1.208	0.8815	1.3135	0.928	1.2594	0.9019
106	1.195	0.8585	1.304	0.912	1.2451	0.8846
107	1.2392	0.9023	1.3305	0.9334	1.2739	0.9145
108	1.2141	0.8904	1.3211	0.9374	1.2727	0.9152
109	1.1993	0.8684	1.3044	0.9071	1.2448	0.8893
110	1.2055	0.8839	1.3171	0.9349	1.2738	0.9145
111	1.1967	0.8678	1.2973	0.9031	1.2374	0.885
112	1.2002	0.8804	1.3138	0.9308	1.2665	0.9059
113	1.1611	0.8412	1.2752	0.8872	1.22	0.8683
114	1.1627	0.8377	1.2755	0.8814	1.2209	0.8642
115	1.1474	0.83	1.2696	0.8765	1.2155	0.8585
116	1.1729	0.8608	1.2885	0.908	1.2407	0.8887
117	1.1503	0.8412	1.267	0.8868	1.217	0.8693
118	1.1396	0.8232	1.2643	0.8674	1.2018	0.8503
119	1.1403	0.8266	1.2559	0.871	1.2086	0.8562
120	1.1617	0.8474	1.286	0.8884	1.2202	0.874
121	1.1307	0.8243	1.2566	0.8728	1.1951	0.853
122	1.1594	0.8541	1.2801	0.8944	1.2255	0.8797
123	1.117	0.8059	1.2463	0.8545	1.1875	0.839
124	1.1171	0.8125	1.2457	0.8589	1.2002	0.849
125	1.16	0.8609	1.2811	0.9001	1.2229	0.8839
126	1.1302	0.825	1.2662	0.8808	1.2187	0.8642
127	1.1515	0.8585	1.2742	0.8956	1.2229	0.8856
128	1.1143	0.8095	1.2513	0.8625	1.1961	0.8458
129	1.113	0.8096	1.2379	0.8506	1.1868	0.8407
130	1.1443	0.8445	1.2691	0.8869	1.2301	0.8818
131	1.1172	0.8178	1.2465	0.855	1.1973	0.8503
132	1.1918	0.898	1.3262	0.954	1.2929	0.944
133	1.1884	0.8946	1.298	0.9473	1.2673	0.9369
134	1.1493	0.8505	1.2809	0.8897	1.2154	0.876
135	1.0899	0.793	1.2308	0.843	1.1877	0.8377
136	1.0854	0.7877	1.2242	0.8364	1.1752	0.8267
137	1.0813	0.7871	1.2204	0.8313	1.1705	0.8261
138	1.0822	0.7885	1.2241	0.8375	1.1657	0.825
139	1.073	0.7788	1.2175	0.8296	1.1617	0.8208
140	1.0749	0.7813	1.2236	0.835	1.1722	0.8259
141	1.0742	0.7804	1.2162	0.8331	1.1659	0.8235
142	1.072	0.7803	1.2184	0.8243	1.1646	0.8186
143	1.0639	0.7692	1.2119	0.8231	1.1576	0.8107
144	1.0685	0.7756	1.2153	0.8309	1.1716	0.8225
145	1.1184	0.8276	1.2539	0.8624	1.1946	0.8536
146	1.0894	0.7997	1.2352	0.8566	1.1934	0.8496
147	1.072	0.7791	1.2196	0.8235	1.1531	0.81
148	1.05	0.758	1.2008	0.8108	1.1449	0.8013
149	1.1001	0.8152	1.2429	0.8566	1.1835	0.8441
150	1.0565	0.7664	1.2115	0.8204	1.1629	0.8136
151	1.0545	0.7611	1.1997	0.8041	1.1464	0.7999
152	1.0576	0.7677	1.2134	0.8252	1.1594	0.8142
153	1.0652	0.7794	1.2197	0.8368	1.1782	0.8336
154	1.0927	0.8092	1.2447	0.8527	1.1786	0.8371
155	1.0412	0.7524	1.192	0.8034	1.1422	0.7964
156	1.0733	0.7804	1.22	0.8196	1.1515	0.8088
157	1.0353	0.75	1.2012	0.8067	1.1432	0.7955
158	1.0366	0.7547	1.1959	0.8054	1.1359	0.7933
159	1.0279	0.7429	1.1913	0.7961	1.1366	0.7892
160	1.053	0.7661	1.2147	0.8131	1.1431	0.7988
161	1.0211	0.7344	1.1874	0.788	1.1203	0.7745
162	1.0236	0.736	1.1914	0.7907	1.1281	0.7784
163	1.0313	0.7425	1.1974	0.79	1.1267	0.7789
164	1.0239	0.7341	1.1862	0.7774	1.1237	0.7731
165	1.0194	0.7309	1.1878	0.785	1.1252	0.7725
166	1.0244	0.7497	1.1937	0.8052	1.1234	0.7868
167	1.0366	0.7551	1.2104	0.8122	1.1597	0.8071
168	1.0714	0.7831	1.2122	0.8208	1.1506	0.8142
169	1.1072	0.8323	1.2791	0.8949	1.2315	0.8867
170	1.0261	0.7472	1.1966	0.8075	1.1367	0.7963
171	1.0972	0.8233	1.2524	0.8643	1.1812	0.8541
172	1.0644	0.778	1.2213	0.8199	1.1452	0.809
173	1.0158	0.7374	1.1931	0.7976	1.1244	0.7837
174	1.0063	0.7276	1.1885	0.7818	1.1248	0.7743
175	1.0042	0.7224	1.1867	0.7761	1.1156	0.7667
176	0.9981	0.7181	1.1819	0.7777	1.1152	0.7675
177	1.0068	0.7289	1.1916	0.7899	1.1244	0.7789
178	0.9939	0.7146	1.1768	0.7714	1.1039	0.7583
179	1.0002	0.7185	1.183	0.7747	1.1041	0.7591
180	0.9916	0.7153	1.1831	0.7776	1.1114	0.7672
181	0.9892	0.7143	1.1846	0.7724	1.1088	0.761
182	0.9841	0.7072	1.1794	0.7681	1.0999	0.7529
183	0.9925	0.7195	1.1829	0.783	1.1128	0.7719
184	0.9886	0.7092	1.1728	0.7707	1.0914	0.7514
185	0.9752	0.6981	1.1715	0.7583	1.0955	0.7457
186	0.9738	0.697	1.1624	0.7561	1.09	0.7445
187	0.9883	0.7102	1.1777	0.7654	1.0995	0.7531
188	1.0322	0.7657	1.2206	0.8316	1.16	0.821
189	0.9752	0.7029	1.1638	0.7633	1.0846	0.75
190	0.9763	0.7024	1.1722	0.7643	1.097	0.7562
191	1.0248	0.7568	1.2075	0.8082	1.1264	0.7968
192	0.9948	0.7242	1.1787	0.7813	1.1131	0.7781
193	1.0395	0.7669	1.218	0.8121	1.1376	0.8091
194	0.9835	0.7079	1.1711	0.7598	1.0974	0.7551
195	0.9963	0.7263	1.1844	0.7894	1.1206	0.7844
196	1.0051	0.7371	1.2015	0.793	1.1139	0.7801
197	0.9769	0.7038	1.1774	0.7638	1.1122	0.7625
198	1.0131	0.7439	1.2082	0.7947	1.1287	0.7879
199	0.9612	0.6866	1.1539	0.7459	1.0775	0.7398
200	0.9622	0.6887	1.1601	0.748	1.0833	0.741
201	0.9563	0.6809	1.1608	0.7409	1.0807	0.7307
202	0.9503	0.6768	1.1504	0.738	1.0641	0.7257
203	0.9505	0.6755	1.1699	0.7367	1.0843	0.7285
204	0.952	0.6821	1.1613	0.7455	1.0653	0.7291
205	0.9529	0.6784	1.1604	0.7386	1.0725	0.7303
206	0.9437	0.6737	1.1497	0.7389	1.0627	0.7239
207	0.9428	0.6688	1.1606	0.7333	1.0714	0.7203
208	0.9572	0.6932	1.1635	0.7571	1.0789	0.7472
209	0.9436	0.6726	1.1761	0.7371	1.0851	0.7252
210	0.9492	0.6818	1.1408	0.7475	1.0593	0.7341
211	0.9499	0.6796	1.1867	0.7442	1.1014	0.7351
212	0.9737	0.7091	1.1781	0.7761	1.1024	0.7672
213	0.9461	0.6781	1.1832	0.7455	1.0813	0.7267
214	0.9551	0.6905	1.1612	0.7505	1.0777	0.7417
215	0.9386	0.6687	1.1518	0.7269	1.0607	0.7201
216	0.9521	0.6818	1.1562	0.7424	1.067	0.7313
217	0.9338	0.6639	1.1557	0.7229	1.0592	0.7148
218	0.9272	0.6607	1.1453	0.7274	1.0544	0.7161
219	0.9254	0.6574	1.1657	0.7217	1.0773	0.7145
220	0.9253	0.661	1.1327	0.7273	1.0519	0.718
221	0.9216	0.6534	1.1598	0.7208	1.0619	0.7115
222	0.93	0.6687	1.1383	0.7292	1.0621	0.7326
223	1.01	0.7543	1.2215	0.8101	1.1572	0.8159
224	1.0008	0.7433	1.2073	0.8059	1.1423	0.8056
225	0.9595	0.7045	1.1717	0.7675	1.0822	0.7575
226	0.9242	0.6624	1.1218	0.7227	1.0418	0.7174
227	0.9235	0.6594	1.1498	0.7199	1.0702	0.7174
228	0.9611	0.7007	1.1657	0.755	1.0784	0.7534
229	0.9197	0.6526	1.1455	0.7122	1.0575	0.7083
230	0.9644	0.7095	1.1708	0.7677	1.1058	0.7694
231	0.9377	0.6759	1.1481	0.7401	1.0565	0.729
232	0.9083	0.6462	1.1373	0.7104	1.0478	0.7036
233	0.9081	0.6472	1.1283	0.7058	1.0423	0.7047
234	0.988	0.7142	1.1738	0.7592	1.0941	0.7657
235	0.9935	0.7333	1.1994	0.7872	1.1289	0.7871
236	1.0235	0.7756	1.2368	0.8425	1.1373	0.8277
237	0.9642	0.7004	1.1586	0.7553	1.066	0.7509
238	0.9759	0.7215	1.1826	0.7827	1.1108	0.7811
239	0.9307	0.6743	1.1608	0.7371	1.0763	0.7304
240	0.9234	0.6626	1.1379	0.722	1.0463	0.7151
241	0.9928	0.7404	1.1883	0.7984	1.1216	0.7981
242	0.9713	0.7174	1.1903	0.7829	1.1191	0.7772
243	0.981	0.7269	1.1862	0.7869	1.0888	0.7762
244	0.9294	0.672	1.1531	0.7303	1.0734	0.7317
245	0.9194	0.6586	1.1295	0.7126	1.0476	0.713
246	0.9563	0.7027	1.1611	0.7602	1.0934	0.7612
247	0.931	0.6707	1.1373	0.7249	1.0577	0.7253
248	0.9038	0.6455	1.1395	0.7057	1.0564	0.7055
249	0.9019	0.645	1.1247	0.7085	1.0375	0.703
250	0.9025	0.6439	1.1437	0.7086	1.0551	0.7056
251	0.906	0.6491	1.1327	0.7145	1.0535	0.7147
252	0.9197	0.659	1.1556	0.7253	1.0553	0.7194
253	0.893	0.6376	1.1236	0.7046	1.0362	0.702
254	0.8909	0.6308	1.138	0.699	1.0439	0.6948
255	0.9033	0.6497	1.1362	0.7181	1.0416	0.7097
256	0.8885	0.6339	1.1265	0.6979	1.0394	0.7002
257	0.8931	0.6373	1.1371	0.7027	1.0421	0.6983
258	0.8987	0.6425	1.1261	0.7045	1.0398	0.7047
259	0.954	0.7021	1.1799	0.7602	1.0987	0.7628
260	0.9221	0.6674	1.1671	0.733	1.0865	0.7307
261	0.9345	0.6846	1.1614	0.7453	1.072	0.7455
262	0.8884	0.6321	1.1185	0.6925	1.0248	0.6902
263	0.8876	0.6312	1.1274	0.696	1.0397	0.6991
264	0.9064	0.656	1.1473	0.7212	1.0514	0.717
265	0.8841	0.6281	1.1159	0.6913	1.0292	0.6906
266	0.8997	0.6508	1.1357	0.7118	1.0511	0.7149
267	0.8815	0.6283	1.1179	0.6996	1.0262	0.6928
268	0.8771	0.6212	1.1321	0.6917	1.0422	0.6889
269	0.878	0.6238	1.1265	0.6925	1.0365	0.6885
270	0.917	0.6628	1.1417	0.7234	1.0491	0.7233
271	0.9118	0.6599	1.1621	0.7257	1.073	0.7177
272	0.8768	0.6238	1.1326	0.698	1.0412	0.693
273	0.8885	0.6357	1.1316	0.703	1.0282	0.6971
274	0.8701	0.614	1.1183	0.6872	1.0202	0.6814
275	0.8828	0.6352	1.1463	0.7119	1.0459	0.7034
276	0.8674	0.6172	1.1295	0.6955	1.0331	0.688
277	0.8722	0.6203	1.1314	0.6934	1.0342	0.6861
278	0.882	0.6291	1.1245	0.6945	1.0377	0.6974
279	0.8699	0.6147	1.1117	0.6877	1.0153	0.6823
280	0.8741	0.6267	1.135	0.7016	1.0404	0.6976
281	0.8717	0.6249	1.1166	0.6999	1.0233	0.6937
282	0.8658	0.6141	1.1298	0.687	1.0449	0.6853
283	0.8625	0.6086	1.1278	0.6833	1.0255	0.6745
284	0.8706	0.6201	1.1041	0.6876	1.0245	0.689
285	0.8643	0.6103	1.1267	0.6814	1.0238	0.6743
286	0.8666	0.6205	1.1195	0.6947	1.0222	0.6886
287	0.8668	0.6179	1.1327	0.6907	1.0356	0.6855
288	0.8566	0.6069	1.1055	0.678	1.0123	0.6795
289	0.862	0.6163	1.1168	0.6904	1.0206	0.6833
290	0.8537	0.6064	1.1102	0.6807	1.0189	0.6796
291	0.8509	0.6026	1.1262	0.6804	1.0246	0.6762
292	0.877	0.6354	1.1334	0.7091	1.0341	0.7043
293	0.9182	0.6708	1.1719	0.736	1.0925	0.7391
294	0.9007	0.6619	1.1631	0.738	1.0627	0.7267
295	0.8747	0.6322	1.1168	0.7043	1.0301	0.7036
296	0.8611	0.6144	1.1197	0.6871	1.0254	0.6869
297	0.8857	0.6382	1.1258	0.7078	1.0224	0.7003
298	0.8908	0.6417	1.1523	0.7164	1.0778	0.7136
299	0.8631	0.6159	1.1233	0.6896	1.016	0.6828
300	0.8627	0.617	1.1127	0.6898	1.0282	0.6923
301	0.8479	0.5991	1.1027	0.6714	1.0199	0.6688
302	0.8427	0.5952	1.0987	0.6726	1.0072	0.6692
303	0.8473	0.6039	1.1217	0.6817	1.0231	0.6816
304	0.8555	0.6103	1.1114	0.6879	1.0118	0.6777
305	0.8734	0.6259	1.1236	0.6972	1.0296	0.6967
306	0.8493	0.605	1.1222	0.6857	1.02	0.6748
307	0.8656	0.6219	1.1265	0.6947	1.034	0.6975
308	0.8427	0.5952	1.1138	0.6739	1.0095	0.6629
309	0.8532	0.6078	1.1145	0.6845	1.0232	0.6827
310	0.8474	0.6062	1.119	0.6827	1.0203	0.6817
311	0.8457	0.5977	1.1194	0.6747	1.0164	0.6717
312	0.85	0.605	1.1099	0.6799	1.0233	0.6839
313	0.8405	0.5964	1.1018	0.6751	1.0054	0.669
314	0.8313	0.5875	1.1042	0.6706	1.007	0.6648
315	0.8421	0.6034	1.1129	0.6859	1.0225	0.6838
316	0.8326	0.5859	1.0954	0.6629	1.0021	0.6613
317	0.8418	0.5962	1.0956	0.6665	1.0007	0.6661
318	0.8445	0.6035	1.1214	0.6826	1.0208	0.6818
319	0.835	0.5961	1.0996	0.675	1.0083	0.6733
320	0.8393	0.5958	1.1175	0.6768	1.033	0.6721
321	0.8416	0.6012	1.0961	0.6794	1.0004	0.6734
322	0.8417	0.6	1.1186	0.6805	1.0224	0.6783
323	0.8336	0.5937	1.0991	0.6684	0.9973	0.6666
324	0.833	0.5897	1.1032	0.6685	1.0115	0.6706
325	0.8967	0.6582	1.1674	0.7316	1.083	0.7249
326	0.9302	0.6941	1.1718	0.76	1.0699	0.7559
327	0.8407	0.6037	1.1154	0.6797	1.0185	0.6776
328	0.8501	0.6075	1.1247	0.6853	1.028	0.6793
329	0.8569	0.6151	1.1133	0.6886	1.0178	0.6887
330	0.8519	0.6129	1.1242	0.6928	1.0316	0.6897
331	0.8397	0.5985	1.1203	0.6778	1.0152	0.6763
332	0.8266	0.5861	1.1057	0.6705	1.0009	0.6632
333	0.8293	0.59	1.1259	0.6764	1.0201	0.6677
334	0.8262	0.5852	1.1182	0.6731	1.0132	0.6644
335	0.8584	0.6203	1.1311	0.7027	1.044	0.699
336	0.8295	0.5907	1.1074	0.674	0.9997	0.6707
337	0.8197	0.5794	1.1025	0.6642	1.001	0.6581
338	0.8242	0.5829	1.098	0.6665	0.998	0.6633
339	0.8157	0.5739	1.1042	0.6631	1.0024	0.6529
340	0.8251	0.5863	1.1002	0.6675	1.0043	0.663
341	0.8206	0.5791	1.0879	0.6607	0.9909	0.6576
342	0.8166	0.5791	1.0925	0.6643	0.9937	0.6565
343	0.8147	0.5746	1.1126	0.6658	1.005	0.6577
344	0.8741	0.6423	1.1336	0.7243	1.0466	0.7157
345	0.8208	0.5823	1.115	0.6677	1.0065	0.6621
346	0.8345	0.5944	1.1112	0.6793	1.0072	0.6693
347	0.8114	0.5739	1.1092	0.659	1.0083	0.6549
348	0.84	0.5979	1.1147	0.6745	1.0056	0.6755
349	0.8135	0.5757	1.0917	0.6597	0.9975	0.656
350	0.8265	0.5932	1.1168	0.6806	1.0098	0.6731
351	0.8298	0.5945	1.1093	0.677	1.0046	0.6731
352	0.8176	0.5787	1.1181	0.6703	1.0188	0.6633
353	0.8692	0.6375	1.141	0.7164	1.0401	0.7161
354	0.8237	0.5855	1.1099	0.6693	1.0123	0.6631
355	0.8139	0.5769	1.108	0.6661	0.9983	0.6601
356	0.8155	0.58	1.1024	0.6665	1.0041	0.659
357	0.8178	0.5776	1.0908	0.6617	0.9878	0.657
358	0.8097	0.5729	1.0982	0.6578	0.9988	0.6567
359	0.8107	0.5764	1.1147	0.6686	1.0073	0.6622
360	0.8116	0.5729	1.1123	0.6672	1.0174	0.6612
361	0.8504	0.6179	1.1355	0.7017	1.0447	0.6919
362	0.8195	0.5843	1.1005	0.6684	0.9926	0.6656
363	0.8304	0.5945	1.1127	0.6785	1.0122	0.6713
364	0.8248	0.5888	1.1048	0.6753	1.0135	0.6746
365	0.8134	0.577	1.1217	0.669	1.0143	0.6574
366	0.8281	0.595	1.096	0.683	1.0037	0.6766
367	0.8222	0.5834	1.1102	0.6627	1.0016	0.6586
368	0.8551	0.623	1.1258	0.7076	1.041	0.7044
369	0.8266	0.5915	1.1175	0.6751	1.0159	0.6705
370	0.8102	0.5734	1.1127	0.663	1.0143	0.6542
371	0.8083	0.5726	1.0877	0.6585	0.9937	0.6603
372	0.799	0.5601	1.1064	0.6505	1.0015	0.6453
373	0.8005	0.565	1.0902	0.656	0.9892	0.6514
374	0.8112	0.5798	1.1075	0.6705	1.0032	0.6657
375	0.8397	0.6042	1.1165	0.6929	1.0217	0.6759
376	0.863	0.6328	1.142	0.7124	1.0362	0.7092
377	0.8054	0.5699	1.0895	0.6595	0.9855	0.6537
378	0.8325	0.5988	1.1187	0.6805	1.0112	0.6758
379	0.8048	0.5713	1.0956	0.6632	0.992	0.6519
380	0.8081	0.5696	1.1189	0.6648	1.0159	0.6505
381	0.7986	0.5671	1.0923	0.659	0.9952	0.6533
382	0.7967	0.5615	1.0958	0.6508	0.9918	0.6516
383	0.8218	0.5856	1.0874	0.6698	0.9858	0.6653
384	0.7998	0.5614	1.1234	0.6605	1.0259	0.6523
385	0.8011	0.5692	1.0878	0.6633	0.9828	0.6551
386	0.8018	0.565	1.1212	0.6603	1.023	0.6516
387	0.8182	0.5917	1.1135	0.6842	1.0094	0.6812
388	0.7963	0.562	1.1113	0.6562	1.0123	0.6482
389	0.7864	0.5537	1.0838	0.6474	0.9788	0.6414
390	0.7946	0.5614	1.1038	0.6586	1.0038	0.6499
391	0.7893	0.5569	1.0815	0.6493	0.9773	0.6418
392	0.7834	0.5477	1.0987	0.6416	1.0004	0.6364
393	0.8205	0.5884	1.1094	0.6831	1.0161	0.6742
394	0.828	0.6009	1.1318	0.6907	1.0254	0.6837
395	0.8287	0.5927	1.1343	0.6887	1.0425	0.6758
396	0.7824	0.5509	1.0904	0.6502	0.9888	0.6434
397	0.7846	0.5513	1.0866	0.6475	0.9872	0.643
398	0.7958	0.5653	1.0861	0.6624	0.9939	0.6515
399	0.7828	0.5491	1.0939	0.6462	0.9863	0.6404
400	0.7878	0.556	1.1112	0.6554	1.01	0.6483
401	0.8181	0.5855	1.1199	0.6836	1.0226	0.6712
402	0.8226	0.5944	1.1234	0.6818	1.0214	0.6786
403	0.8001	0.5681	1.1012	0.6617	1.0053	0.6579
404	0.7796	0.5493	1.0838	0.6455	0.9853	0.6435
405	0.7798	0.5489	1.089	0.6478	0.9849	0.6433
406	0.7913	0.5583	1.0966	0.6534	0.9931	0.6435
407	0.7872	0.5589	1.0915	0.652	1.0001	0.6535
408	0.7796	0.5493	1.099	0.6457	0.9829	0.6426
409	0.7797	0.5514	1.0745	0.647	0.9785	0.6427
410	0.7768	0.5469	1.0907	0.6468	0.9865	0.6429
411	0.8037	0.5785	1.1236	0.6764	1.0164	0.6675
412	0.8095	0.5817	1.0956	0.6778	1.0052	0.6683
413	0.7804	0.5501	1.0917	0.6464	1.0066	0.6466
414	0.8019	0.5734	1.091	0.6626	0.9786	0.6547
415	0.7855	0.5555	1.1005	0.6611	1.0078	0.651
416	0.7761	0.5442	1.0803	0.6469	0.9922	0.6405
417	0.7768	0.5489	1.0802	0.6481	0.9718	0.6382
418	0.7803	0.5489	1.0874	0.6484	0.9941	0.6413
419	0.8072	0.5824	1.1132	0.6761	1.0118	0.6719
420	0.8015	0.5762	1.1132	0.6797	1.0211	0.6721
421	0.8012	0.5717	1.101	0.6654	0.9811	0.6565
422	0.7947	0.5643	1.1094	0.6684	1.01	0.6594
423	0.7871	0.5542	1.1198	0.6589	1.0227	0.6426
424	0.7869	0.5588	1.1108	0.6618	1.0014	0.6446
425	0.7705	0.5431	1.0869	0.6437	0.9833	0.6403
426	0.77	0.5395	1.0861	0.6451	0.9873	0.6358
427	0.7667	0.5358	1.095	0.6388	0.9923	0.633
428	0.7749	0.5493	1.1011	0.6542	0.9984	0.646
429	0.7722	0.5462	1.0966	0.6481	0.9864	0.641
430	0.7781	0.551	1.092	0.6523	0.9991	0.6416
431	0.7692	0.541	1.0804	0.639	0.9799	0.6354
432	0.7641	0.5348	1.0777	0.6318	0.9763	0.6266
433	0.7661	0.5357	1.0796	0.6414	0.9933	0.637
434	0.7687	0.54	1.1124	0.6468	1.0073	0.6372
435	0.7674	0.5401	1.0947	0.6446	0.9994	0.6402
436	0.8415	0.6251	1.1456	0.716	1.048	0.7104
437	0.8174	0.595	1.1267	0.698	1.0407	0.6858
438	0.827	0.6022	1.1066	0.6871	1.0105	0.6807
439	0.8392	0.6114	1.1531	0.7051	1.07	0.6941
440	0.7738	0.5488	1.0827	0.6478	0.9945	0.6406
441	0.7686	0.5441	1.0855	0.6383	0.9891	0.6388
