epoch:	train_RMSD:	train_MAE:	val_RMSD:	val_MAE:	test_RMSD:	test_MAE:
100	1.1729	0.8489	1.2655	0.8754	1.2271	0.8768
101	1.2354	0.9134	1.3198	0.9458	1.3067	0.957
102	1.2021	0.8816	1.2902	0.9025	1.2497	0.9051
103	1.1541	0.8383	1.2512	0.868	1.2224	0.8762
104	1.1446	0.8233	1.2433	0.8523	1.2129	0.8606
105	1.1459	0.8302	1.2486	0.8634	1.2186	0.8701
106	1.1639	0.8453	1.2618	0.8781	1.2424	0.8932
107	1.1588	0.8355	1.2534	0.8637	1.2168	0.8672
108	1.1298	0.8109	1.237	0.8466	1.2088	0.8568
109	1.1406	0.8334	1.2417	0.8575	1.2144	0.8701
110	1.1314	0.8197	1.2308	0.8532	1.2122	0.8712
111	1.1279	0.8119	1.2338	0.8485	1.2163	0.8615
112	1.13	0.807	1.2345	0.8358	1.2076	0.8518
113	1.1196	0.8084	1.2227	0.8382	1.2046	0.856
114	1.1185	0.8058	1.2217	0.8383	1.2002	0.8546
115	1.1208	0.8143	1.2292	0.844	1.2024	0.852
116	1.1897	0.8812	1.2792	0.9172	1.2738	0.9347
117	1.1539	0.8546	1.2537	0.8824	1.2215	0.8832
118	1.1099	0.7954	1.2162	0.8218	1.1914	0.8387
119	1.1077	0.7993	1.212	0.8355	1.1944	0.8521
120	1.11	0.7885	1.2146	0.8169	1.182	0.8303
121	1.1144	0.8057	1.2231	0.8423	1.2132	0.8658
122	1.0873	0.7771	1.1971	0.8097	1.1697	0.8222
123	1.0902	0.7749	1.197	0.8052	1.1729	0.8203
124	1.082	0.7756	1.1924	0.8105	1.1717	0.8264
125	1.0811	0.7768	1.1926	0.8061	1.1734	0.8241
126	1.0734	0.768	1.1877	0.8039	1.1662	0.8206
127	1.1083	0.8142	1.2189	0.8456	1.1883	0.8517
128	1.1075	0.8036	1.2136	0.8411	1.2031	0.8648
129	1.1272	0.8296	1.2322	0.8562	1.2056	0.864
130	1.0875	0.7842	1.1975	0.8176	1.184	0.8404
131	1.1001	0.7985	1.2101	0.8246	1.1804	0.8365
132	1.0793	0.7804	1.1955	0.8164	1.1792	0.8387
133	1.068	0.7619	1.1837	0.7943	1.1593	0.8118
134	1.1119	0.8042	1.2117	0.831	1.1833	0.8414
135	1.0876	0.7862	1.2034	0.8198	1.192	0.8482
136	1.0568	0.7554	1.1736	0.7869	1.155	0.8089
137	1.0632	0.755	1.1718	0.7878	1.1481	0.8045
138	1.0852	0.7831	1.2044	0.8235	1.1924	0.8451
139	1.0571	0.7621	1.1795	0.7994	1.1589	0.8185
140	1.0497	0.7447	1.167	0.7821	1.1427	0.799
141	1.0408	0.7381	1.1643	0.7716	1.1429	0.7919
142	1.0434	0.7441	1.1628	0.7815	1.1435	0.804
143	1.0491	0.7551	1.1829	0.7918	1.1599	0.8117
144	1.0534	0.7598	1.1688	0.7949	1.1426	0.807
145	1.0369	0.7366	1.1596	0.7769	1.1399	0.7976
146	1.0352	0.737	1.1597	0.7717	1.1331	0.7871
147	1.0352	0.7375	1.1569	0.7782	1.1414	0.8003
148	1.0241	0.726	1.1511	0.7643	1.1285	0.7825
149	1.0292	0.7335	1.152	0.7666	1.1329	0.7877
150	1.04	0.7458	1.1632	0.7858	1.1402	0.7999
151	1.0181	0.7206	1.138	0.7552	1.1195	0.7751
152	1.0282	0.7322	1.1618	0.7732	1.1455	0.7962
153	1.0744	0.7788	1.1858	0.809	1.1576	0.8223
154	1.0488	0.7612	1.1788	0.8067	1.1639	0.8241
155	1.0188	0.7319	1.1483	0.7693	1.1284	0.7891
156	1.0229	0.732	1.156	0.7698	1.1357	0.7898
157	1.0109	0.7225	1.1437	0.7654	1.1227	0.7862
158	1.0129	0.7241	1.1557	0.7607	1.1362	0.7856
159	1.002	0.7077	1.1311	0.7474	1.1136	0.7715
160	1.007	0.713	1.1331	0.7541	1.1118	0.774
161	1.0147	0.7233	1.1398	0.7571	1.1149	0.7782
162	1.0277	0.7354	1.1652	0.7802	1.1506	0.8027
163	0.9977	0.7068	1.1212	0.7449	1.1045	0.7674
164	1.0144	0.7224	1.1437	0.7533	1.1243	0.7832
165	1.0149	0.7271	1.1405	0.7695	1.1266	0.7924
166	1.0055	0.7153	1.1369	0.7508	1.1133	0.7741
167	0.9931	0.7041	1.1268	0.7418	1.1102	0.7672
168	1.0142	0.7231	1.147	0.7592	1.1208	0.7815
169	1.0004	0.7137	1.1464	0.7569	1.1313	0.783
170	0.9872	0.698	1.1233	0.7441	1.0962	0.7595
171	1.0095	0.7247	1.1567	0.7676	1.1426	0.7911
172	0.9892	0.7051	1.1147	0.7398	1.0964	0.7625
173	0.9843	0.6976	1.1334	0.7408	1.1137	0.7633
174	0.9834	0.6989	1.1156	0.7363	1.0983	0.7616
175	0.9799	0.6924	1.1266	0.7334	1.1053	0.7623
176	0.9791	0.6945	1.1097	0.7361	1.0946	0.7581
177	0.98	0.6951	1.1264	0.7329	1.1009	0.759
178	0.976	0.6931	1.1187	0.7379	1.0993	0.7608
179	1.0068	0.728	1.1533	0.7768	1.1325	0.793
180	0.9964	0.7201	1.1352	0.7592	1.112	0.7837
181	0.9681	0.6881	1.1121	0.7304	1.0942	0.7552
182	0.9651	0.6838	1.1055	0.7293	1.0872	0.7506
183	0.9728	0.6985	1.1293	0.7399	1.1016	0.7646
184	0.9732	0.6929	1.1288	0.7392	1.1043	0.7617
185	0.9862	0.6971	1.1165	0.7379	1.0928	0.7595
186	0.9659	0.6879	1.0982	0.7374	1.0823	0.7555
187	0.9644	0.69	1.1247	0.7343	1.0965	0.7583
188	0.972	0.7028	1.1312	0.7472	1.1072	0.7717
189	0.9523	0.6728	1.0969	0.714	1.0765	0.7392
190	0.9512	0.6699	1.0957	0.7165	1.0693	0.7358
191	0.9573	0.6802	1.1051	0.7308	1.0817	0.7487
192	0.9503	0.6764	1.1118	0.7251	1.0858	0.746
193	1.0155	0.7456	1.1478	0.7846	1.1194	0.8065
194	0.9713	0.6936	1.1427	0.7433	1.1139	0.7613
195	0.9529	0.6805	1.0994	0.7266	1.0801	0.751
196	0.9392	0.6643	1.1024	0.7136	1.0725	0.7322
197	0.9689	0.6907	1.1087	0.7296	1.0849	0.7561
198	0.9694	0.699	1.1182	0.7553	1.1001	0.7683
199	0.9586	0.6856	1.1162	0.7254	1.081	0.7525
200	0.9345	0.6598	1.1058	0.7107	1.073	0.7315
201	0.9468	0.6753	1.1154	0.7256	1.0892	0.7463
202	0.9558	0.6806	1.1129	0.724	1.0802	0.747
203	0.937	0.6672	1.0986	0.7129	1.0685	0.7349
204	0.9327	0.6632	1.1175	0.7146	1.0795	0.7374
205	0.9295	0.6596	1.1038	0.7136	1.0712	0.7304
206	0.9278	0.6539	1.1095	0.7043	1.0745	0.729
207	0.925	0.6566	1.0889	0.7094	1.0573	0.7285
208	0.9326	0.6645	1.1152	0.7122	1.0808	0.738
209	0.9245	0.6554	1.0909	0.709	1.0621	0.7271
210	0.9447	0.6734	1.1063	0.7158	1.0745	0.7421
211	0.9268	0.6568	1.1155	0.7089	1.0754	0.7299
212	0.9404	0.6796	1.1256	0.7357	1.088	0.7546
213	0.9305	0.6652	1.1063	0.7248	1.0736	0.7337
214	0.9442	0.6754	1.1007	0.7315	1.0676	0.746
215	0.9208	0.6547	1.09	0.7093	1.0549	0.7289
216	0.9224	0.6562	1.1136	0.7079	1.0703	0.7327
