epoch:	train_RMSD:	train_MAE:	val_RMSD:	val_MAE:	test_RMSD:	test_MAE:
204	0.9804	0.7084	1.1241	0.7449	1.0746	0.76
205	0.9729	0.6984	1.1424	0.7535	1.0962	0.7633
206	1.0002	0.7219	1.1473	0.7604	1.0856	0.7698
207	0.9839	0.7079	1.1577	0.7606	1.1105	0.77
208	0.9578	0.6919	1.1188	0.7408	1.0697	0.7473
209	0.9524	0.6831	1.1288	0.7282	1.0732	0.7413
210	0.9505	0.6772	1.1112	0.7294	1.0616	0.7329
211	0.9538	0.6827	1.1241	0.7226	1.0697	0.739
212	0.9575	0.6827	1.1281	0.7356	1.079	0.7466
213	0.9374	0.6693	1.119	0.7184	1.0577	0.7257
214	0.9434	0.6716	1.1225	0.7282	1.0649	0.7357
215	0.9524	0.6861	1.1221	0.7257	1.0623	0.7389
216	0.9521	0.6841	1.1347	0.732	1.0754	0.7465
217	0.9405	0.6777	1.1308	0.7297	1.0695	0.7368
218	0.9239	0.656	1.1142	0.7102	1.045	0.7159
219	0.9361	0.6708	1.1222	0.7187	1.0571	0.7291
220	0.9456	0.6789	1.1317	0.7351	1.0723	0.7394
221	0.9383	0.6763	1.1199	0.7249	1.0513	0.7338
222	0.9355	0.6668	1.1203	0.7213	1.0604	0.7299
223	0.9503	0.6926	1.1362	0.7443	1.068	0.7547
224	0.9217	0.6581	1.1065	0.7117	1.0445	0.7193
225	0.9247	0.6596	1.1089	0.7084	1.0398	0.7161
226	0.9177	0.6522	1.1003	0.7075	1.0391	0.7111
227	0.9179	0.6594	1.1052	0.7069	1.0479	0.7216
228	0.9191	0.6572	1.1094	0.7111	1.0514	0.7188
229	0.9307	0.6706	1.1324	0.7216	1.0705	0.7325
230	0.9227	0.6587	1.1088	0.719	1.0399	0.7167
231	0.9146	0.6537	1.1106	0.7067	1.0453	0.7161
232	0.9067	0.6462	1.1162	0.7048	1.0476	0.711
233	0.9037	0.6437	1.1041	0.7004	1.0359	0.7043
234	0.9053	0.6429	1.1204	0.7016	1.0471	0.704
235	0.9201	0.6655	1.1127	0.7209	1.0443	0.7304
236	0.9116	0.6498	1.1255	0.7104	1.0572	0.7131
237	0.9636	0.7037	1.1377	0.7408	1.0765	0.7568
238	0.9272	0.6647	1.1413	0.7259	1.0715	0.7306
239	0.9007	0.6432	1.0966	0.7025	1.0222	0.702
240	0.8985	0.6406	1.1129	0.701	1.0371	0.7045
241	0.8945	0.6378	1.1006	0.6957	1.0211	0.6971
242	0.9207	0.665	1.1152	0.7161	1.0393	0.7238
243	0.9074	0.6484	1.1037	0.7017	1.0384	0.7108
244	0.9047	0.6453	1.1021	0.695	1.0301	0.7075
245	0.902	0.6459	1.1246	0.7087	1.0518	0.7159
246	0.9166	0.6671	1.1302	0.7304	1.05	0.7353
247	0.8876	0.632	1.1055	0.6908	1.0265	0.699
248	0.8927	0.6376	1.0972	0.6919	1.0149	0.6984
249	0.8883	0.629	1.1162	0.6903	1.0436	0.7022
250	0.8989	0.6444	1.1128	0.7059	1.0432	0.7141
251	0.8812	0.6254	1.1044	0.688	1.0271	0.6996
252	0.8883	0.6282	1.1123	0.6869	1.0382	0.7022
253	0.8875	0.6297	1.1234	0.6925	1.0407	0.6955
254	0.8898	0.6322	1.0992	0.689	1.0214	0.6999
255	0.8765	0.6222	1.0995	0.6889	1.0173	0.6891
256	0.8853	0.6321	1.101	0.6961	1.0189	0.6967
257	0.8805	0.6293	1.0984	0.689	1.0192	0.6976
258	0.881	0.6246	1.1034	0.6924	1.0175	0.6924
259	0.8692	0.618	1.0998	0.6831	1.0166	0.6852
260	0.8713	0.6191	1.1048	0.6835	1.0179	0.6898
261	0.8769	0.627	1.102	0.6905	1.012	0.6952
262	0.8753	0.6255	1.1088	0.6938	1.0183	0.6948
263	0.8674	0.6176	1.1039	0.6871	1.0119	0.6881
264	0.8646	0.6116	1.1122	0.6775	1.0213	0.6823
265	0.8779	0.6281	1.0971	0.6862	1.0135	0.694
266	0.863	0.6119	1.1175	0.6837	1.0288	0.6814
267	0.8612	0.6098	1.0934	0.6776	1.0011	0.6783
268	0.8959	0.6468	1.1165	0.6986	1.0284	0.7074
269	0.9222	0.6717	1.1635	0.7444	1.0766	0.7396
270	0.9415	0.7047	1.1583	0.7611	1.069	0.7691
271	0.8625	0.6148	1.1114	0.6826	1.0187	0.6842
272	0.8666	0.6154	1.0955	0.6767	1.0052	0.6801
273	0.863	0.6143	1.1099	0.6797	1.0192	0.6843
274	0.8601	0.6113	1.0891	0.6781	1.0022	0.6812
275	0.8549	0.6025	1.1123	0.6781	1.0258	0.678
276	0.858	0.6079	1.1093	0.6815	1.0251	0.6849
277	0.8653	0.6191	1.1029	0.6815	1.0134	0.6881
278	0.874	0.6256	1.1134	0.6966	1.0266	0.701
279	0.8629	0.6165	1.1093	0.6844	1.0135	0.6824
280	0.8585	0.6068	1.0965	0.6781	1.0093	0.6849
281	0.8478	0.6007	1.0966	0.6732	1.0029	0.6734
282	0.8751	0.6315	1.1077	0.6943	1.0193	0.6988
283	0.8546	0.6068	1.1083	0.682	1.0148	0.6822
284	0.8758	0.6372	1.1125	0.7016	1.0202	0.7021
285	0.8781	0.6228	1.1544	0.7075	1.0641	0.7032
286	0.9579	0.7302	1.1959	0.8009	1.1031	0.798
287	0.8583	0.6119	1.1087	0.6863	1.0196	0.6861
288	0.883	0.6382	1.1003	0.7016	1.0188	0.7018
289	0.8491	0.6037	1.0874	0.6767	0.9936	0.6721
290	0.8537	0.6091	1.0873	0.6769	1.0036	0.6807
291	0.8762	0.6336	1.1081	0.6975	1.0154	0.6992
292	0.8643	0.618	1.1138	0.6946	1.0317	0.6942
293	0.9032	0.6637	1.1409	0.7261	1.0557	0.7336
294	0.8401	0.5943	1.0949	0.6699	0.9983	0.6706
295	0.8386	0.5932	1.1005	0.6684	1.0091	0.6704
296	0.8403	0.5934	1.1038	0.6751	1.0141	0.6759
297	0.8585	0.6158	1.0942	0.6798	0.9979	0.6825
298	0.8335	0.5884	1.0975	0.6658	1.0022	0.6669
299	0.8518	0.6087	1.1134	0.6809	1.0204	0.6881
300	0.8464	0.6032	1.1068	0.6854	0.9987	0.6754
301	0.8614	0.6187	1.1252	0.694	1.0243	0.694
302	0.8389	0.5945	1.1022	0.6778	1.0055	0.673
303	0.8307	0.5904	1.0916	0.6689	1.0008	0.668
304	0.8287	0.5853	1.1023	0.67	1.0021	0.6672
305	0.8561	0.6218	1.135	0.7064	1.0284	0.697
306	0.8405	0.5962	1.1187	0.6806	1.0187	0.6773
307	0.8336	0.5914	1.0936	0.6699	0.9854	0.6608
308	0.8275	0.5848	1.0974	0.6685	0.9955	0.6645
309	0.8284	0.5859	1.1058	0.6681	1.0085	0.6642
310	0.8197	0.578	1.0912	0.662	0.9805	0.6547
311	0.8349	0.5953	1.119	0.6807	1.0175	0.6759
312	0.823	0.5838	1.1099	0.6734	1.0027	0.667
313	0.8602	0.6213	1.1201	0.6947	1.0124	0.6939
314	0.8204	0.5788	1.1109	0.6691	1.0056	0.6614
315	0.8438	0.6049	1.1023	0.6819	1.0012	0.6811
316	0.8167	0.5762	1.1088	0.6657	1.0072	0.6577
317	0.8282	0.5913	1.1032	0.6726	0.9974	0.668
318	0.8169	0.5771	1.0951	0.6613	0.9957	0.6569
319	0.829	0.5928	1.1089	0.6778	1.0059	0.6737
320	0.8196	0.5807	1.0979	0.6677	0.9955	0.6628
321	0.8235	0.5845	1.1073	0.6714	1.0097	0.6691
322	0.8391	0.6019	1.1093	0.6766	0.9972	0.6736
323	0.8215	0.5818	1.0852	0.6681	0.9867	0.6633
324	0.841	0.6051	1.1175	0.6832	1.0178	0.6869
325	0.8165	0.5783	1.0923	0.662	0.9941	0.6615
326	0.8182	0.5795	1.1029	0.6691	1.0046	0.6667
327	0.8322	0.5958	1.103	0.6746	1.0042	0.672
328	0.8261	0.5873	1.1107	0.679	1.0026	0.6699
329	0.8433	0.6074	1.1166	0.6858	1.0146	0.6828
330	0.8223	0.5856	1.1085	0.6788	1.006	0.6717
331	0.8151	0.5766	1.1066	0.662	1.0016	0.6584
332	0.8066	0.566	1.1007	0.6582	0.992	0.6528
333	0.8105	0.5729	1.1063	0.6624	1.0006	0.6568
334	0.8109	0.5779	1.0961	0.6652	0.993	0.6596
335	0.8091	0.5694	1.1063	0.6658	1.0059	0.6555
336	0.806	0.5696	1.0944	0.6636	0.9906	0.6517
337	0.8045	0.5695	1.0922	0.6584	0.9912	0.6535
338	0.8052	0.5686	1.1051	0.6683	0.995	0.6542
339	0.8206	0.5858	1.1097	0.6805	1.0071	0.6673
340	0.7972	0.5593	1.1107	0.6561	1.0053	0.6462
341	0.8085	0.5724	1.0877	0.6634	0.9852	0.6538
342	0.7978	0.5611	1.1099	0.6574	1.0055	0.6488
343	0.822	0.5926	1.1283	0.6877	1.0184	0.6808
344	0.8046	0.5729	1.0981	0.6718	0.9942	0.6601
345	0.8065	0.5691	1.099	0.6647	1.0065	0.6637
346	0.8235	0.5901	1.1015	0.6722	0.9928	0.6664
347	0.8138	0.5785	1.1199	0.6775	1.0136	0.6646
348	0.7956	0.5608	1.0953	0.6552	0.9875	0.6462
349	0.7998	0.5671	1.0998	0.6622	0.9895	0.6525
350	0.7991	0.5663	1.0919	0.6652	0.9757	0.6502
351	0.7928	0.5589	1.1285	0.6648	1.0145	0.6501
352	0.7897	0.5569	1.0976	0.6563	0.9899	0.6468
353	0.7901	0.5561	1.1115	0.662	0.996	0.6475
354	0.7886	0.5542	1.1126	0.659	1.0002	0.6464
355	0.7921	0.5575	1.0989	0.6598	0.9826	0.6464
356	0.8068	0.5773	1.1208	0.6734	1.0056	0.6623
357	0.7874	0.5518	1.1068	0.6558	0.9931	0.6451
358	0.7928	0.5552	1.1146	0.6619	1.0026	0.6489
359	0.8522	0.6234	1.1255	0.7001	1.0171	0.6938
360	0.8617	0.6317	1.1346	0.7269	1.0295	0.7109
361	0.8588	0.6235	1.1189	0.7008	1.0149	0.6899
362	0.8268	0.5983	1.1246	0.697	1.0219	0.6853
363	0.8177	0.5916	1.128	0.6892	1.026	0.6786
364	0.8094	0.5798	1.1295	0.6862	1.025	0.6744
365	0.7808	0.5481	1.0964	0.6526	0.9859	0.638
366	0.7863	0.5553	1.1081	0.6601	1.0009	0.6453
367	0.781	0.5489	1.0968	0.658	0.987	0.6442
368	0.787	0.5511	1.1164	0.6589	1.0109	0.647
369	0.8021	0.5738	1.0945	0.6688	0.9873	0.6581
370	0.8019	0.5742	1.1192	0.6825	1.0127	0.6665
371	0.7841	0.5528	1.0804	0.6508	0.971	0.6345
372	0.7771	0.5456	1.0971	0.6511	0.9906	0.6389
373	0.7883	0.5552	1.1166	0.663	1.0051	0.6451
374	0.8032	0.5773	1.107	0.68	0.9991	0.6661
375	0.7879	0.5532	1.1343	0.6658	1.0176	0.6457
376	0.8189	0.5949	1.1098	0.6873	0.9921	0.6736
377	0.8004	0.5682	1.1259	0.6783	1.0193	0.6616
378	0.7984	0.5705	1.1	0.665	0.9956	0.6528
379	0.8574	0.6287	1.1686	0.7304	1.0655	0.7122
380	0.822	0.6011	1.1388	0.6945	1.0336	0.6825
381	0.8173	0.5825	1.1379	0.6823	1.0192	0.6664
382	0.7988	0.5713	1.1161	0.6721	1.0086	0.659
383	0.8076	0.5784	1.1191	0.6848	1.0141	0.6695
384	0.8038	0.5721	1.1131	0.6672	0.9956	0.6539
385	0.8086	0.5715	1.1236	0.6772	1.02	0.6675
386	0.8379	0.6152	1.1413	0.709	1.0324	0.6966
387	0.7776	0.5454	1.1067	0.6545	0.9944	0.641
388	0.7979	0.5686	1.1264	0.6738	1.0176	0.6627
389	0.7721	0.5416	1.095	0.6482	0.9872	0.6335
390	0.7887	0.5629	1.1017	0.6602	0.9916	0.6499
391	0.7692	0.5393	1.0915	0.6434	0.9792	0.63
392	0.7724	0.5431	1.1076	0.655	0.9901	0.6384
393	0.7783	0.5503	1.1112	0.6566	0.9901	0.6418
394	0.7787	0.5515	1.1084	0.6648	0.9926	0.648
395	0.8087	0.5805	1.1136	0.673	0.9929	0.6597
396	0.763	0.5329	1.0888	0.6444	0.9663	0.6308
397	0.7618	0.5323	1.0855	0.6427	0.9689	0.6278
398	0.7777	0.5532	1.0999	0.6586	0.9823	0.6428
399	0.7779	0.5491	1.1178	0.6665	0.9967	0.6444
400	0.762	0.5364	1.0865	0.6484	0.9585	0.6297
401	0.7909	0.5666	1.13	0.6758	1.0138	0.6615
402	0.7689	0.54	1.1133	0.6571	0.9896	0.638
403	0.8007	0.5791	1.1243	0.6825	0.999	0.6648
404	0.7964	0.5668	1.1275	0.6827	1.0157	0.6636
405	0.7582	0.5277	1.1123	0.647	0.9931	0.6274
406	0.7629	0.5396	1.0953	0.646	0.9813	0.6332
407	0.7586	0.5319	1.1177	0.6541	0.9955	0.6338
408	0.7704	0.5395	1.1368	0.6626	1.017	0.6422
409	0.7608	0.5353	1.1233	0.6577	0.9984	0.6389
410	0.7568	0.5332	1.1141	0.6542	0.9941	0.6331
411	0.755	0.5284	1.098	0.6452	0.9719	0.6258
412	0.7657	0.5416	1.1038	0.6505	0.9804	0.6348
413	0.7519	0.5265	1.1054	0.6457	0.9782	0.6269
414	0.7504	0.5239	1.0966	0.6431	0.9748	0.6283
415	0.7796	0.561	1.1224	0.6731	0.9978	0.6544
416	0.8059	0.5767	1.1576	0.6857	1.0423	0.665
417	0.8118	0.5875	1.131	0.69	1.0231	0.6783
418	0.7729	0.5474	1.1151	0.6635	0.9876	0.6404
419	0.7889	0.5656	1.1258	0.6708	1.0059	0.6558
420	0.7833	0.5572	1.1289	0.6757	1.0074	0.6567
421	0.776	0.5577	1.1246	0.6735	1.0016	0.6546
422	0.7526	0.5261	1.1083	0.6482	0.9913	0.6325
423	0.7511	0.5295	1.1005	0.6467	0.9811	0.6292
424	0.7527	0.5296	1.1196	0.6569	1.0005	0.6335
425	0.7457	0.5236	1.0915	0.6406	0.9722	0.6234
426	0.7437	0.5185	1.0994	0.6373	0.9878	0.6239
427	0.7546	0.5288	1.1178	0.6544	0.9976	0.6343
428	0.7582	0.5368	1.1014	0.6545	0.9816	0.6378
429	0.7662	0.54	1.1225	0.6604	1.0027	0.6397
430	0.7533	0.5305	1.1038	0.6517	0.9841	0.6346
431	0.7423	0.5189	1.1142	0.6443	0.9861	0.6228
432	0.745	0.5234	1.1066	0.6455	0.9789	0.6256
433	0.7498	0.5267	1.1217	0.6587	0.9982	0.6322
434	0.7446	0.5242	1.0916	0.6439	0.9597	0.6219
435	0.7355	0.5107	1.1015	0.6373	0.9693	0.6143
436	0.74	0.517	1.1142	0.6438	0.9833	0.6189
437	0.7414	0.5173	1.1109	0.6441	0.9863	0.6191
438	0.7528	0.5269	1.1212	0.6547	1.0052	0.6346
439	0.7525	0.5341	1.1296	0.6637	0.9931	0.6376
440	0.7452	0.528	1.0959	0.6494	0.9675	0.6316
441	0.7503	0.5289	1.1155	0.6555	0.9926	0.6309
