epoch:	train_RMSD:	train_MAE:
270	1.0262	0.6467
271	1.0358	0.6623
272	1.0383	0.6621
273	1.0441	0.6737
274	1.0361	0.6645
275	1.025	0.6525
276	1.0184	0.645
277	1.0387	0.6624
278	1.0295	0.6608
279	1.0115	0.637
280	1.0027	0.633
281	1.0136	0.6455
282	1.0127	0.6417
283	1.0339	0.6747
284	1.0044	0.6386
285	0.997	0.631
286	1.0371	0.6814
287	0.9997	0.6372
288	1.0355	0.6828
289	0.9968	0.6392
290	0.9957	0.6325
291	1.0014	0.6423
292	0.9842	0.6261
293	1.0047	0.6532
294	1.002	0.6493
295	0.9793	0.6258
296	0.976	0.62
297	0.9816	0.6218
298	0.9858	0.626
299	0.973	0.6156
300	0.9862	0.632
301	0.981	0.6304
302	0.9673	0.6177
303	0.9763	0.6237
304	0.9617	0.6116
305	0.9967	0.6519
306	0.9632	0.6138
307	1.0294	0.6748
308	1.0265	0.681
309	0.9793	0.631
310	0.9562	0.6128
311	0.9523	0.6065
312	0.9536	0.6117
313	0.97	0.6351
314	0.9488	0.6065
315	0.9472	0.6063
316	0.9623	0.6279
317	0.9645	0.6287
318	0.9487	0.611
319	0.9455	0.6077
320	0.9414	0.6038
321	0.9358	0.6011
322	0.9369	0.5983
323	0.9479	0.6096
324	0.9345	0.5999
325	0.9295	0.5936
326	0.9485	0.6199
327	1.016	0.6903
328	0.9459	0.6146
329	0.9472	0.621
330	0.9294	0.5977
331	0.9293	0.5993
332	0.9247	0.5953
333	0.9318	0.6053
334	0.9187	0.5922
335	0.9229	0.5993
336	0.965	0.6415
337	0.928	0.6065
338	0.9151	0.59
339	0.92	0.5927
340	0.9166	0.5963
341	0.9198	0.5973
342	0.9203	0.5963
343	0.9115	0.5889
344	0.9058	0.5821
345	0.9045	0.5821
346	0.9343	0.6227
347	1.025	0.7074
348	0.9625	0.6504
349	0.9122	0.5948
350	0.9024	0.5849
351	0.9011	0.5861
352	0.9074	0.5874
353	0.8998	0.5817
354	0.904	0.5872
355	0.8974	0.5823
356	0.9292	0.613
357	0.8966	0.5837
358	0.8899	0.575
359	0.8869	0.5757
360	0.8932	0.5812
361	0.8917	0.5805
362	0.9146	0.6049
363	0.9596	0.656
364	0.92	0.612
365	0.9071	0.603
366	0.9146	0.6077
367	0.8847	0.58
368	0.8808	0.5768
369	0.8776	0.5724
370	0.8719	0.5664
371	0.8721	0.5681
372	0.8776	0.5771
373	0.8749	0.5713
374	0.8682	0.5643
375	0.8714	0.5701
376	0.8778	0.5757
377	0.8747	0.577
378	0.867	0.5681
379	0.8649	0.565
380	0.8976	0.5938
381	0.877	0.578
