epoch:	train_RMSD:	train_MAE:
120	1.4698	1.0774
151	1.3433	0.9717
121	1.4457	1.0605
152	1.3466	0.9753
122	1.438	1.0478
153	1.3174	0.949
154	1.312	0.9451
123	1.4225	1.0316
155	1.3115	0.945
124	1.4716	1.0794
156	1.3174	0.9497
125	1.4061	1.0189
157	1.3179	0.949
126	1.4284	1.0409
158	1.3053	0.9394
127	1.4186	1.0345
159	1.343	0.976
128	1.3973	1.0082
160	1.3367	0.9723
161	1.3061	0.9406
129	1.478	1.084
162	1.2932	0.9274
130	1.4065	1.0184
163	1.2909	0.9268
131	1.3877	1.003
164	1.2804	0.9161
132	1.3967	1.0106
165	1.2767	0.9115
166	1.2878	0.9271
133	1.3811	0.9996
167	1.2858	0.9259
134	1.3859	1.0038
168	1.268	0.9072
135	1.3785	0.9931
169	1.2703	0.9103
136	1.3749	0.9916
170	1.2625	0.9038
171	1.2604	0.904
137	1.378	0.9933
172	1.27	0.9115
138	1.3692	0.9862
173	1.3042	0.9441
139	1.3814	1.0021
174	1.2581	0.9013
175	1.2739	0.9155
140	1.3929	1.0089
176	1.2539	0.8956
141	1.3686	0.9865
177	1.2441	0.8882
142	1.3678	0.983
178	1.3127	0.9512
179	1.2829	0.9246
143	1.3759	1.0002
180	1.2485	0.8943
144	1.3531	0.9755
181	1.2456	0.8898
145	1.3538	0.9732
182	1.2329	0.8806
146	1.3582	0.9773
183	1.2243	0.8726
147	1.3497	0.9704
184	1.2286	0.878
148	1.4087	1.0256
185	1.2379	0.8885
186	1.225	0.8747
149	1.3526	0.9738
187	1.2174	0.8671
150	1.3491	0.9738
188	1.237	0.8875
151	1.335	0.9626
189	1.2177	0.8713
190	1.2063	0.8589
152	1.3278	0.9544
191	1.2079	0.8595
153	1.3333	0.9579
192	1.2067	0.8599
154	1.3226	0.9525
193	1.215	0.868
155	1.3321	0.9588
194	1.228	0.8818
156	1.3321	0.9573
195	1.219	0.8738
157	1.315	0.9433
196	1.2029	0.8603
158	1.3243	0.9511
197	1.2104	0.8659
159	1.3176	0.9508
198	1.2405	0.9005
199	1.2361	0.892
160	1.3075	0.9381
200	1.1993	0.8583
161	1.3037	0.935
162	1.343	0.9698
201	1.1744	0.8364
202	1.1933	0.8516
163	1.3019	0.9343
203	1.1842	0.8477
164	1.2963	0.9294
204	1.202	0.8628
165	1.3017	0.9373
205	1.1777	0.8448
166	1.3132	0.9465
206	1.1764	0.8393
167	1.2842	0.9187
207	1.1754	0.8428
208	1.1665	0.8327
168	1.2801	0.9137
209	1.1649	0.835
169	1.2839	0.9183
210	1.1508	0.8204
170	1.2925	0.9254
211	1.1553	0.8229
171	1.3089	0.9433
212	1.153	0.825
172	1.2659	0.904
213	1.1428	0.8161
214	1.1428	0.8173
173	1.2653	0.9028
215	1.1384	0.8121
174	1.2612	0.8996
216	1.1297	0.8057
175	1.2982	0.9336
217	1.1325	0.8086
176	1.2623	0.8999
218	1.1406	0.816
177	1.2717	0.91
219	1.1239	0.8038
220	1.1196	0.7973
178	1.2453	0.8868
221	1.1157	0.7959
179	1.2458	0.8883
222	1.1142	0.7944
223	1.1057	0.7894
180	1.2579	0.9006
224	1.1066	0.7876
181	1.2576	0.9009
225	1.1037	0.7854
182	1.2583	0.8966
226	1.1024	0.7877
183	1.3191	0.9582
227	1.0984	0.7848
184	1.2312	0.8761
228	1.0982	0.7828
185	1.2341	0.881
229	1.0971	0.7828
186	1.2259	0.8716
230	1.0978	0.7865
187	1.2227	0.8705
231	1.0842	0.7722
188	1.2314	0.8795
232	1.0837	0.7727
189	1.2437	0.8903
233	1.0903	0.7792
190	1.2429	0.889
234	1.0755	0.7655
191	1.236	0.8851
235	1.0963	0.787
192	1.2078	0.8598
236	1.08	0.771
237	1.07	0.7635
193	1.2058	0.8581
238	1.1467	0.8353
194	1.2087	0.8606
239	1.0648	0.7577
195	1.2004	0.8544
240	1.0872	0.7837
241	1.0542	0.7501
196	1.1965	0.8511
242	1.061	0.7559
197	1.1933	0.8483
243	1.0713	0.7665
198	1.2032	0.8597
244	1.058	0.7563
245	1.0443	0.7421
199	1.193	0.8483
246	1.0451	0.7441
247	1.0468	0.7455
200	1.2012	0.8604
248	1.0415	0.7414
201	1.1839	0.8405
249	1.039	0.7374
202	1.2295	0.8837
250	1.031	0.7327
251	1.0312	0.7318
203	1.1901	0.8494
252	1.0278	0.7293
204	1.1807	0.839
253	1.0308	0.7327
205	1.2418	0.8946
254	1.0467	0.7452
206	1.2171	0.8757
255	1.031	0.7362
207	1.2184	0.8776
256	1.0213	0.7233
257	1.0231	0.7269
208	1.1779	0.8388
258	1.0261	0.7324
209	1.1954	0.8559
259	1.0195	0.7238
210	1.1781	0.8402
260	1.0147	0.7201
211	1.1622	0.8279
261	1.0096	0.7152
212	1.1619	0.8261
262	1.0104	0.7193
213	1.1754	0.8409
263	1.017	0.7252
214	1.1553	0.8236
264	1.0676	0.7641
215	1.1883	0.8536
265	1.0337	0.7452
216	1.1605	0.8271
266	1.0194	0.7273
217	1.1764	0.8443
267	1.0176	0.7218
218	1.145	0.8138
268	0.9986	0.71
269	1.0222	0.7327
219	1.1457	0.8172
270	0.997	0.7096
220	1.1655	0.8346
271	0.9996	0.7071
221	1.161	0.8339
272	1.0229	0.7308
222	1.1361	0.8085
273	0.9902	0.6982
223	1.1331	0.8064
274	0.9974	0.7086
224	1.1432	0.8177
275	0.9847	0.6947
225	1.1361	0.8098
276	0.9848	0.6971
226	1.1243	0.7989
277	0.9909	0.7056
278	0.9771	0.6923
227	1.1207	0.7978
279	0.9761	0.6883
228	1.1191	0.7944
280	0.9776	0.6928
229	1.1226	0.8007
281	0.9731	0.6849
230	1.1158	0.7907
282	0.9719	0.6865
283	0.9675	0.6815
231	1.1175	0.7964
284	0.9684	0.6823
232	1.1274	0.807
285	0.9706	0.6861
233	1.1363	0.815
286	0.9677	0.6804
234	1.1078	0.7869
287	0.9678	0.6834
235	1.1004	0.7814
288	0.9668	0.6809
236	1.1059	0.7866
289	0.9614	0.6774
237	1.0973	0.7779
