epoch:	train_RMSD:	train_MAE:
269	1.1788	0.7558
270	1.1629	0.7465
271	1.1763	0.7625
272	1.202	0.7843
273	1.1557	0.7384
274	1.1585	0.7456
275	1.1523	0.7402
276	1.1567	0.7427
277	1.146	0.7341
278	1.1431	0.7273
279	1.1612	0.7544
280	1.1391	0.7289
281	1.136	0.7263
282	1.1588	0.7582
283	1.15	0.7397
284	1.1355	0.7286
285	1.1261	0.7185
286	1.1271	0.7278
287	1.156	0.748
288	1.1654	0.776
289	1.1788	0.7739
290	1.1471	0.7469
291	1.1244	0.7237
292	1.1283	0.7235
293	1.1158	0.7164
294	1.113	0.7189
295	1.1108	0.7121
296	1.1051	0.7053
297	1.1045	0.7124
298	1.1069	0.7096
299	1.103	0.7114
300	1.0944	0.6978
301	1.1039	0.7161
302	1.1081	0.7169
303	1.0905	0.6966
304	1.0956	0.7068
305	1.1378	0.7504
306	1.1123	0.7243
307	1.1772	0.778
308	1.108	0.7236
309	1.0841	0.707
310	1.0785	0.6928
311	1.0792	0.692
312	1.0705	0.6845
313	1.0808	0.6934
314	1.0677	0.6846
315	1.0724	0.6955
316	1.0645	0.6816
317	1.0739	0.6913
318	1.0595	0.6805
319	1.0868	0.7052
320	1.0546	0.6788
321	1.0637	0.689
322	1.0932	0.7122
323	1.0662	0.6864
324	1.0559	0.6822
325	1.0603	0.6916
326	1.0525	0.6766
327	1.0792	0.7052
328	1.0483	0.6747
329	1.06	0.6907
330	1.0428	0.671
331	1.0447	0.6739
332	1.0481	0.6841
333	1.037	0.6701
334	1.0459	0.6717
335	1.0335	0.6674
336	1.0305	0.6682
337	1.0841	0.7211
338	1.0468	0.6775
339	1.0258	0.6634
340	1.0444	0.679
341	1.0293	0.6668
342	1.0503	0.6876
343	1.0863	0.7236
344	1.0708	0.7043
345	1.0264	0.6678
346	1.0207	0.6582
347	1.0205	0.6597
348	1.0096	0.6494
349	1.0208	0.6621
350	1.0203	0.6704
351	1.0079	0.6513
352	1.0116	0.6565
353	1.0194	0.6643
354	1.0809	0.7194
355	1.0296	0.6773
356	1.0047	0.6568
357	1.0147	0.6662
358	1.0026	0.6505
359	0.9979	0.6444
360	1.0266	0.6797
361	1.0032	0.6559
362	1.0031	0.653
363	0.9925	0.6418
364	1.028	0.6851
365	0.9956	0.6513
366	1.0046	0.6578
367	1.0377	0.6867
368	1.0453	0.6947
369	0.9893	0.648
370	0.9872	0.6415
371	0.9843	0.6398
372	0.9848	0.642
373	1.003	0.6554
374	0.9821	0.6462
375	0.9768	0.6362
376	0.9904	0.6485
377	0.9844	0.6445
378	0.9844	0.6493
379	0.974	0.6379
380	0.99	0.6502
381	0.9665	0.6315
382	0.9737	0.6374
383	0.9655	0.6304
384	0.9773	0.6341
385	0.96	0.6245
386	0.9651	0.6312
387	0.9656	0.6278
388	0.9949	0.6538
389	0.9863	0.6475
390	0.9895	0.6517
391	0.9614	0.6318
392	0.9702	0.641
393	0.9729	0.6414
394	0.9637	0.6287
395	0.9651	0.6259
396	0.9718	0.6417
397	0.9657	0.6409
398	0.9574	0.6268
399	0.9533	0.6229
400	0.9514	0.6178
401	0.9692	0.6408
402	0.9507	0.6248
403	0.948	0.6198
404	0.9487	0.6202
405	0.9466	0.6172
406	0.9478	0.6232
407	0.9566	0.6265
408	0.9538	0.6248
409	0.9452	0.6164
410	0.9411	0.6201
411	0.9413	0.6178
412	0.9484	0.6249
413	0.9617	0.64
414	0.9332	0.6115
415	0.9407	0.6237
416	0.9297	0.6122
417	0.9451	0.6333
418	0.9681	0.6486
419	1.0587	0.7457
420	0.9468	0.6249
421	0.9376	0.6201
422	0.9596	0.645
423	0.9395	0.6174
424	0.9178	0.6025
425	0.9405	0.6247
426	0.9348	0.6219
427	0.9159	0.5995
428	0.9168	0.602
429	0.9182	0.6052
430	0.917	0.6043
431	0.9206	0.61
432	0.921	0.6069
