epoch:	train_RMSD:	train_MAE:	val_RMSD:	val_MAE:	test_RMSD:	test_MAE:
89	1.2679	0.9114	1.3584	0.9551	1.3069	0.9329
90	1.2689	0.917	1.35	0.9535	1.2983	0.9309
91	1.2595	0.9103	1.3505	0.9543	1.2977	0.9287
92	1.2518	0.9013	1.3403	0.9467	1.2919	0.9211
93	1.2514	0.8943	1.3434	0.9345	1.2923	0.9141
94	1.2434	0.8911	1.3324	0.9364	1.2824	0.9136
95	1.2942	0.9433	1.3676	0.9674	1.3128	0.9492
96	1.2463	0.8955	1.334	0.9384	1.2839	0.9139
97	1.2389	0.8864	1.3366	0.9288	1.2809	0.9028
98	1.2379	0.8923	1.3326	0.9428	1.285	0.9147
99	1.2245	0.8763	1.3211	0.9241	1.2698	0.8997
100	1.2298	0.8848	1.3151	0.9213	1.2663	0.9013
101	1.2211	0.8753	1.3152	0.916	1.2634	0.8967
102	1.2137	0.8677	1.313	0.9155	1.2642	0.8953
103	1.228	0.8746	1.328	0.9185	1.2723	0.8954
104	1.2169	0.8753	1.3164	0.9282	1.2732	0.9042
105	1.2253	0.8924	1.3231	0.9333	1.2715	0.9145
106	1.2014	0.8666	1.3014	0.9133	1.2546	0.8932
107	1.215	0.8657	1.3206	0.9169	1.2613	0.8892
108	1.1902	0.8484	1.2971	0.898	1.2437	0.8726
109	1.1944	0.8619	1.2926	0.909	1.2502	0.8917
110	1.1884	0.8573	1.2953	0.905	1.2481	0.8863
111	1.2024	0.8653	1.3161	0.9236	1.2637	0.8939
112	1.2129	0.885	1.3059	0.9321	1.2741	0.9152
113	1.3708	1.0528	1.4576	1.1059	1.436	1.0833
114	1.4044	1.0827	1.4922	1.1297	1.4654	1.1061
115	1.2575	0.9256	1.3528	0.9732	1.3255	0.959
116	1.2002	0.8627	1.2931	0.8949	1.2418	0.8843
117	1.2542	0.9221	1.3336	0.9407	1.2891	0.937
118	1.1782	0.8503	1.2802	0.8996	1.2406	0.8788
119	1.1788	0.8521	1.2858	0.9017	1.2396	0.8803
120	1.1926	0.8686	1.2858	0.9007	1.2368	0.8901
121	1.1714	0.8418	1.2838	0.8962	1.2353	0.8724
122	1.1623	0.842	1.2678	0.8874	1.2286	0.8727
123	1.1442	0.819	1.2549	0.8666	1.2076	0.851
124	1.1861	0.8685	1.2905	0.9229	1.2495	0.8978
125	1.1802	0.8628	1.2808	0.8952	1.2328	0.8876
126	1.1786	0.8597	1.287	0.9055	1.2569	0.8957
127	1.1526	0.828	1.2456	0.8611	1.2014	0.8559
128	1.1627	0.841	1.2637	0.875	1.2098	0.8662
129	1.1517	0.8358	1.263	0.879	1.2322	0.8741
130	1.123	0.8035	1.2293	0.8429	1.1874	0.8364
131	1.116	0.8003	1.2231	0.843	1.1911	0.8353
132	1.1255	0.821	1.2359	0.8584	1.1965	0.8527
133	1.1082	0.7954	1.2231	0.8424	1.1835	0.831
134	1.1046	0.7984	1.2141	0.8405	1.1764	0.8337
135	1.1058	0.7962	1.2192	0.8405	1.1846	0.8332
136	1.1143	0.8072	1.2263	0.8507	1.1991	0.847
137	1.1015	0.7922	1.2083	0.8266	1.1723	0.8288
138	1.0931	0.7874	1.2031	0.828	1.1708	0.823
139	1.0927	0.7854	1.2127	0.8308	1.1761	0.8233
140	1.1456	0.8406	1.2433	0.8674	1.2083	0.8691
141	1.1269	0.8227	1.2401	0.8647	1.2107	0.8601
142	1.1127	0.812	1.2135	0.8439	1.1794	0.8446
143	1.0881	0.7856	1.2075	0.831	1.1784	0.8266
144	1.0881	0.7879	1.2004	0.8249	1.1666	0.8239
145	1.0863	0.786	1.2007	0.831	1.1793	0.8289
146	1.0746	0.777	1.1915	0.8164	1.1576	0.8127
147	1.0789	0.7795	1.1882	0.8246	1.1632	0.8217
148	1.1031	0.805	1.216	0.8383	1.1826	0.8407
149	1.086	0.7885	1.1919	0.8317	1.1655	0.8257
150	1.129	0.8323	1.2392	0.874	1.2144	0.8673
151	1.0847	0.7898	1.1931	0.8231	1.1672	0.8256
152	1.0616	0.764	1.1796	0.8057	1.1501	0.8058
153	1.0594	0.7607	1.1754	0.8036	1.1485	0.8036
154	1.0705	0.7808	1.1848	0.8183	1.1553	0.8189
155	1.0796	0.7849	1.1927	0.8311	1.1671	0.8262
156	1.0799	0.7872	1.1974	0.8209	1.1657	0.8236
157	1.062	0.7696	1.1773	0.8132	1.1513	0.8122
158	1.0643	0.7667	1.1776	0.8022	1.1507	0.8045
159	1.0459	0.7534	1.168	0.7963	1.1433	0.7967
160	1.0391	0.7451	1.1598	0.7884	1.1343	0.7894
161	1.0505	0.7553	1.1682	0.7992	1.1383	0.7957
162	1.0371	0.7476	1.1631	0.7937	1.1337	0.7922
163	1.0341	0.7445	1.1607	0.7863	1.1367	0.7904
164	1.0371	0.7469	1.1557	0.7892	1.1221	0.7874
165	1.0518	0.7626	1.1767	0.8074	1.1532	0.8055
166	1.0449	0.7566	1.1602	0.7903	1.1373	0.7973
167	1.0343	0.7511	1.1577	0.7904	1.1415	0.7977
168	1.025	0.7343	1.1504	0.7786	1.1256	0.7777
169	1.0342	0.7365	1.1461	0.7713	1.1179	0.7769
170	1.0368	0.7491	1.1626	0.7953	1.148	0.7999
171	1.0684	0.7829	1.1804	0.8112	1.1539	0.8206
172	1.063	0.7789	1.1802	0.8226	1.1625	0.8243
173	1.0214	0.7393	1.1455	0.7774	1.1273	0.7872
174	1.0134	0.7244	1.1399	0.7664	1.1211	0.7727
175	1.0173	0.7277	1.1385	0.7687	1.1171	0.7736
176	1.0109	0.7256	1.141	0.7666	1.1183	0.7737
177	1.0329	0.749	1.1496	0.7935	1.1348	0.7988
178	1.0062	0.7225	1.1364	0.766	1.1116	0.7709
179	1.0311	0.742	1.1535	0.7755	1.1268	0.7866
180	1.0034	0.7181	1.1303	0.7592	1.1117	0.7642
181	0.9997	0.7155	1.1351	0.762	1.109	0.7626
182	1.0008	0.715	1.1303	0.7596	1.1078	0.7633
183	0.9964	0.7113	1.1316	0.7568	1.1076	0.7611
184	1.0143	0.7317	1.1437	0.7811	1.1198	0.7832
185	0.993	0.7097	1.1332	0.7562	1.1141	0.7625
186	1.0033	0.7148	1.1362	0.7578	1.1072	0.7628
187	0.9964	0.7204	1.1338	0.7642	1.1106	0.7712
188	0.99	0.7115	1.1292	0.76	1.1084	0.7659
189	0.9866	0.7024	1.1222	0.7496	1.0967	0.7512
190	0.986	0.699	1.1243	0.7476	1.0948	0.75
191	0.9806	0.7027	1.1229	0.7541	1.0907	0.7549
192	0.9985	0.7259	1.1459	0.775	1.1212	0.7812
193	1.0169	0.7393	1.1496	0.7838	1.1257	0.7858
194	1.0211	0.7398	1.1417	0.7717	1.1194	0.786
195	0.9818	0.7049	1.1305	0.7533	1.1044	0.7585
196	0.9744	0.697	1.1202	0.7446	1.0956	0.7466
197	0.9865	0.7108	1.1225	0.7569	1.1007	0.759
198	1.0163	0.7448	1.1553	0.784	1.1318	0.795
199	0.9867	0.7117	1.1329	0.7612	1.1124	0.7654
200	1.0264	0.7462	1.1561	0.7771	1.1401	0.7979
201	0.9706	0.6963	1.1111	0.7407	1.0933	0.7527
202	1.0191	0.7427	1.1646	0.7854	1.1446	0.7963
203	1.015	0.7373	1.1454	0.7716	1.1211	0.7871
204	1.0247	0.754	1.1615	0.8002	1.1446	0.8073
205	1.0075	0.7334	1.1451	0.7658	1.1286	0.7872
206	0.9763	0.7042	1.1196	0.7473	1.1011	0.7572
207	1.0114	0.7394	1.1555	0.7862	1.1414	0.7956
208	0.9874	0.7072	1.1279	0.7506	1.1001	0.758
209	0.9593	0.6841	1.101	0.7316	1.0826	0.7395
210	0.9717	0.6981	1.1287	0.7455	1.1124	0.755
211	0.9552	0.6769	1.1	0.7277	1.0773	0.7324
212	0.9535	0.6795	1.1045	0.7223	1.0865	0.7344
213	0.9487	0.6748	1.1074	0.7261	1.0808	0.7346
214	0.9449	0.6745	1.1054	0.7213	1.0864	0.7314
215	0.9397	0.6672	1.0949	0.7148	1.0729	0.7214
216	0.939	0.666	1.0929	0.7164	1.0714	0.7245
217	0.9386	0.6682	1.0985	0.7176	1.0778	0.727
218	0.934	0.6623	1.0919	0.7124	1.066	0.7189
219	0.9324	0.6629	1.0917	0.7119	1.0703	0.7206
220	0.9457	0.678	1.1156	0.7281	1.0933	0.7408
221	0.9365	0.6685	1.096	0.7173	1.0806	0.7299
222	0.9315	0.661	1.0869	0.7111	1.0677	0.7206
223	0.9495	0.6808	1.0994	0.729	1.0761	0.7382
224	0.9368	0.6706	1.1065	0.7195	1.0853	0.7289
225	0.9454	0.6773	1.115	0.7249	1.0985	0.7405
226	0.9391	0.6697	1.0974	0.7196	1.0759	0.7294
227	0.9237	0.6539	1.0929	0.7053	1.0646	0.7133
228	0.9354	0.67	1.1033	0.72	1.0883	0.7335
229	0.9355	0.6678	1.1051	0.7224	1.0768	0.7298
230	0.9289	0.6658	1.0941	0.7134	1.0755	0.7275
231	0.9233	0.6539	1.0822	0.7062	1.0569	0.7135
232	0.9206	0.656	1.0826	0.7041	1.0696	0.717
233	0.9197	0.6588	1.0959	0.7065	1.0711	0.7181
234	0.9278	0.666	1.1001	0.7207	1.0726	0.7295
235	0.9425	0.6843	1.0996	0.7339	1.0827	0.7403
236	0.9238	0.6544	1.086	0.7058	1.0591	0.712
237	0.9135	0.6513	1.0908	0.7009	1.0694	0.716
238	0.9155	0.6546	1.0917	0.7083	1.0678	0.7168
239	0.9052	0.6459	1.0904	0.6978	1.0618	0.7089
240	0.9173	0.6544	1.0834	0.7061	1.0585	0.7169
241	0.9044	0.6413	1.0872	0.6934	1.0619	0.7045
242	0.9027	0.6402	1.0843	0.694	1.0614	0.7058
243	0.9127	0.6498	1.0841	0.7004	1.0589	0.7109
244	0.9072	0.6463	1.0917	0.6991	1.0582	0.7069
245	0.9022	0.6418	1.0816	0.6949	1.0616	0.7041
246	0.9033	0.6435	1.0803	0.6976	1.059	0.7103
247	0.8955	0.6354	1.0808	0.6883	1.0491	0.6984
248	0.9085	0.6484	1.0993	0.7038	1.0748	0.7165
249	0.9785	0.721	1.1358	0.765	1.1056	0.7806
250	0.9519	0.6967	1.1155	0.7463	1.0964	0.7572
251	0.9121	0.6508	1.0794	0.6992	1.0604	0.712
252	0.9006	0.6446	1.0813	0.6969	1.057	0.7102
253	0.896	0.6408	1.0774	0.6959	1.0564	0.7101
254	0.8969	0.6418	1.0864	0.6914	1.0658	0.7069
255	0.9253	0.667	1.086	0.7204	1.0574	0.7247
256	0.8925	0.635	1.0758	0.6847	1.0504	0.6961
257	0.8934	0.6367	1.0831	0.6947	1.0532	0.7058
258	0.9039	0.6458	1.1005	0.7	1.0723	0.7132
259	0.9355	0.6769	1.1099	0.7243	1.0801	0.742
260	0.8971	0.6446	1.0761	0.6962	1.0591	0.7091
261	0.8797	0.6249	1.0662	0.6798	1.0364	0.6877
262	0.903	0.6482	1.0802	0.7025	1.056	0.7145
263	0.8794	0.6255	1.0701	0.6809	1.0421	0.6935
264	0.9145	0.6632	1.0917	0.7163	1.0711	0.7229
265	0.902	0.6482	1.0836	0.6962	1.0612	0.712
266	0.8927	0.6441	1.0844	0.6963	1.0561	0.7089
267	0.8884	0.6341	1.0649	0.6933	1.0365	0.7002
268	0.8881	0.6398	1.0774	0.6937	1.0564	0.7046
269	0.9063	0.653	1.0898	0.708	1.0588	0.7191
270	0.889	0.6378	1.0865	0.6922	1.0619	0.7069
271	0.8744	0.623	1.0846	0.6846	1.053	0.6943
272	0.89	0.6346	1.072	0.6907	1.0409	0.6998
273	0.8771	0.6266	1.0807	0.6836	1.0541	0.6931
274	0.8706	0.6212	1.0715	0.678	1.0472	0.6898
275	0.9032	0.6571	1.1041	0.7113	1.0709	0.7235
276	0.8721	0.6235	1.074	0.6794	1.0504	0.6912
277	0.8724	0.6191	1.0623	0.6769	1.0302	0.6853
278	0.8668	0.6159	1.0666	0.6741	1.0366	0.685
279	0.8661	0.6184	1.0655	0.6764	1.0402	0.6861
280	0.8671	0.6172	1.0769	0.6755	1.0407	0.6864
281	0.8818	0.6327	1.0846	0.694	1.0566	0.7067
282	0.8711	0.6174	1.0751	0.6775	1.0457	0.6846
283	0.8759	0.622	1.0697	0.6764	1.0415	0.6937
284	0.8634	0.6151	1.0711	0.6717	1.0344	0.6827
285	0.8881	0.6375	1.093	0.6954	1.0749	0.71
286	0.8665	0.6185	1.0734	0.6761	1.0463	0.6901
287	0.8603	0.6099	1.0652	0.6658	1.0315	0.6788
288	0.8771	0.6308	1.0746	0.687	1.0562	0.7034
289	0.8674	0.6244	1.0698	0.6839	1.0373	0.694
290	0.8535	0.6074	1.065	0.6681	1.033	0.6818
291	0.8609	0.6145	1.0828	0.675	1.0557	0.692
292	0.8517	0.608	1.0612	0.6671	1.0307	0.6788
293	0.8541	0.6091	1.0592	0.6714	1.033	0.6855
294	0.9065	0.6567	1.0983	0.7066	1.068	0.7254
295	0.8496	0.6047	1.0547	0.6627	1.0285	0.68
296	0.8538	0.6085	1.0717	0.6678	1.0436	0.6819
297	0.8535	0.6077	1.0704	0.6692	1.0413	0.683
298	0.8493	0.6047	1.0624	0.666	1.04	0.6776
299	0.8515	0.6021	1.0542	0.6668	1.0243	0.6765
300	0.8461	0.6018	1.0689	0.6659	1.0327	0.677
301	0.8505	0.6048	1.0631	0.6657	1.0424	0.6817
302	0.8424	0.5967	1.0644	0.6637	1.0323	0.6743
303	0.848	0.6057	1.0688	0.6657	1.0434	0.6803
304	0.8462	0.602	1.0637	0.6674	1.0321	0.676
305	0.8904	0.641	1.0934	0.6949	1.0636	0.7118
306	0.838	0.5942	1.0447	0.6568	1.0171	0.6689
307	0.8421	0.599	1.0525	0.6603	1.0301	0.676
308	0.8472	0.6019	1.0613	0.662	1.0363	0.6777
309	0.8369	0.5963	1.0538	0.6646	1.0193	0.6706
310	0.869	0.6267	1.0892	0.6907	1.0657	0.7048
311	0.848	0.6114	1.075	0.6794	1.0423	0.6927
312	0.8417	0.6001	1.0675	0.6661	1.0335	0.6801
313	0.8487	0.6088	1.0459	0.6692	1.0235	0.6832
314	0.8458	0.6053	1.0631	0.6688	1.0352	0.6751
315	0.8827	0.6427	1.0871	0.6989	1.0567	0.7142
316	0.8667	0.6292	1.0845	0.6909	1.0603	0.7044
317	0.8324	0.5926	1.049	0.6561	1.0194	0.6659
318	0.8416	0.599	1.0674	0.6637	1.0431	0.68
319	0.8478	0.6025	1.049	0.6671	1.0122	0.6674
320	0.8493	0.6044	1.0667	0.6625	1.0405	0.6814
321	0.8277	0.5853	1.0489	0.6539	1.0113	0.6585
322	0.8386	0.5987	1.0689	0.6654	1.0386	0.6759
323	0.8416	0.5991	1.0712	0.6698	1.0355	0.6801
324	0.8334	0.5886	1.0376	0.6549	1.0132	0.6669
325	0.8317	0.5939	1.0625	0.6552	1.0349	0.6708
326	0.8223	0.5805	1.0479	0.6491	1.0166	0.6645
327	0.8379	0.6021	1.058	0.6659	1.0348	0.6818
328	0.8208	0.5826	1.052	0.649	1.0179	0.6625
329	0.8294	0.5888	1.0458	0.653	1.0234	0.6685
330	0.8365	0.5969	1.0781	0.6606	1.0502	0.6734
331	0.8186	0.5777	1.0428	0.6422	1.0139	0.66
332	0.8271	0.5896	1.0532	0.6541	1.0295	0.6734
333	0.8236	0.5874	1.0547	0.6566	1.0234	0.6689
334	0.8178	0.5811	1.0486	0.6481	1.0231	0.6623
335	0.8226	0.5827	1.0574	0.6474	1.0308	0.665
336	0.8495	0.6137	1.08	0.6853	1.0393	0.6945
337	0.8184	0.5807	1.0599	0.6485	1.0384	0.665
338	0.8134	0.5755	1.0429	0.6427	1.0114	0.6545
339	0.8127	0.575	1.0359	0.6452	1.0025	0.6553
340	0.809	0.572	1.0572	0.643	1.026	0.6574
341	0.8234	0.5872	1.0604	0.6534	1.033	0.6686
342	0.8183	0.5838	1.0531	0.6535	1.0203	0.6663
343	0.8211	0.585	1.0527	0.6551	1.0173	0.6638
344	0.8405	0.6041	1.0766	0.6698	1.0464	0.6821
345	0.8905	0.6604	1.1161	0.7226	1.0851	0.7388
346	0.8453	0.6082	1.0892	0.6756	1.0561	0.6863
347	0.827	0.5914	1.0454	0.6568	1.0086	0.6635
348	0.826	0.5877	1.0598	0.6558	1.0265	0.6684
349	0.8212	0.5879	1.0682	0.6611	1.0411	0.6681
350	0.8275	0.594	1.0666	0.6626	1.033	0.679
351	0.8233	0.5858	1.0464	0.6483	1.0184	0.6673
352	0.8183	0.5798	1.0469	0.6482	1.0198	0.6585
353	0.8109	0.5752	1.0516	0.644	1.023	0.6623
354	0.8217	0.588	1.0513	0.6595	1.0207	0.6708
355	0.8259	0.5943	1.0711	0.6655	1.0452	0.6729
356	0.8629	0.6268	1.0835	0.6894	1.0432	0.7025
357	0.8202	0.5869	1.0658	0.6585	1.039	0.674
358	0.8021	0.5709	1.0436	0.6397	1.0153	0.655
359	0.809	0.5733	1.0672	0.6477	1.0376	0.66
360	0.8112	0.5805	1.0576	0.655	1.0241	0.6645
361	0.802	0.5699	1.0531	0.6437	1.0191	0.6547
362	0.806	0.5752	1.0513	0.6456	1.0227	0.6603
363	0.8248	0.5889	1.0721	0.6579	1.0429	0.6767
364	0.8034	0.5706	1.0572	0.6439	1.0285	0.6551
365	0.8181	0.5847	1.0565	0.653	1.0252	0.6718
366	0.7984	0.5671	1.0493	0.6368	1.0177	0.6532
367	0.8043	0.5725	1.0572	0.652	1.0264	0.6612
368	0.8193	0.5878	1.0618	0.659	1.025	0.6715
369	0.8451	0.6134	1.0939	0.6861	1.0667	0.6919
370	0.8128	0.5822	1.0514	0.6517	1.0199	0.6661
371	0.7938	0.5612	1.0398	0.6315	1.0153	0.6493
372	0.8152	0.5774	1.0452	0.6482	1.008	0.654
373	0.8057	0.5748	1.0619	0.6553	1.0281	0.6611
374	0.7954	0.5665	1.0467	0.6452	1.0227	0.6532
375	0.8247	0.5927	1.0643	0.6671	1.0309	0.6808
376	0.8104	0.578	1.0673	0.6559	1.0379	0.6638
377	0.7935	0.5657	1.0571	0.6482	1.0225	0.6544
378	0.788	0.5562	1.0425	0.6337	1.0087	0.646
379	0.7879	0.5568	1.0545	0.6374	1.0154	0.6442
380	0.7843	0.5525	1.0536	0.6333	1.0118	0.6406
381	0.8323	0.6023	1.0883	0.6752	1.0507	0.6886
382	0.8143	0.5844	1.0668	0.665	1.0368	0.6696
383	0.7921	0.5634	1.0563	0.6454	1.0188	0.6536
384	0.7841	0.5548	1.0501	0.6307	1.0183	0.6445
385	0.7897	0.56	1.0413	0.6391	1.006	0.6469
386	0.7921	0.5605	1.0444	0.6364	1.0156	0.651
387	0.7828	0.5526	1.0471	0.6335	1.0147	0.643
388	0.784	0.5557	1.0441	0.6352	1.0148	0.6462
389	0.7816	0.5531	1.0433	0.6329	1.0131	0.6446
390	0.793	0.563	1.046	0.6401	1.0142	0.6476
391	0.8039	0.5734	1.0593	0.6498	1.0248	0.6644
392	0.7803	0.5518	1.0264	0.633	0.9876	0.6395
393	0.7855	0.5532	1.0473	0.6308	1.0125	0.6461
394	0.7801	0.5505	1.0364	0.6287	1.0141	0.6442
395	0.8012	0.5724	1.0669	0.6539	1.0327	0.6569
396	0.7953	0.5685	1.0628	0.6533	1.0257	0.6604
397	0.8099	0.5823	1.0547	0.6605	1.0238	0.6737
398	0.8549	0.6319	1.1109	0.7136	1.0839	0.7125
399	0.8628	0.6392	1.0899	0.7064	1.06	0.7223
400	0.802	0.5725	1.0684	0.6538	1.044	0.66
401	0.8338	0.6089	1.0659	0.6773	1.0405	0.694
402	0.8299	0.6034	1.0837	0.6843	1.0602	0.6869
403	0.795	0.5699	1.0483	0.6514	1.0203	0.6588
404	0.7974	0.5644	1.0632	0.6398	1.0371	0.6569
405	0.8045	0.5767	1.0547	0.6589	1.0311	0.6617
406	0.8184	0.5892	1.056	0.6651	1.0234	0.6755
407	0.8217	0.5911	1.0911	0.6735	1.0554	0.6725
408	0.7992	0.574	1.057	0.6499	1.0261	0.6646
409	0.7841	0.555	1.0565	0.633	1.0276	0.6499
410	0.7825	0.5553	1.0515	0.6346	1.0236	0.6468
411	0.7947	0.566	1.0623	0.6511	1.0348	0.6581
412	0.7771	0.5483	1.0342	0.6266	1.0034	0.6387
413	0.7946	0.5707	1.0577	0.6537	1.0288	0.6583
414	0.8314	0.6118	1.0867	0.6925	1.0482	0.6995
415	0.8272	0.6025	1.0966	0.6871	1.0675	0.685
416	0.7812	0.5549	1.0299	0.6322	1.0011	0.6428
417	0.7779	0.5557	1.0387	0.6365	1.009	0.6438
418	0.7783	0.5528	1.0321	0.6361	1.0067	0.6522
419	0.791	0.5639	1.0631	0.6455	1.0322	0.6512
420	0.7963	0.5724	1.061	0.652	1.0236	0.6675
421	0.7673	0.5392	1.046	0.623	1.0136	0.6384
422	0.7673	0.5408	1.0418	0.6267	1.0059	0.6306
423	0.7857	0.5627	1.0489	0.6464	1.0105	0.6537
424	0.827	0.6038	1.1027	0.6922	1.0691	0.6861
425	0.7977	0.5761	1.0704	0.662	1.0335	0.6686
426	0.8124	0.5902	1.0786	0.6738	1.0496	0.6769
427	0.7706	0.5483	1.0323	0.6307	1.0068	0.645
428	0.8117	0.5839	1.0758	0.6722	1.0499	0.6741
429	0.7948	0.5719	1.0597	0.6523	1.0312	0.6673
430	0.7812	0.558	1.0475	0.6409	1.0138	0.6481
431	0.7706	0.5455	1.0478	0.6282	1.01	0.6381
432	0.7671	0.5414	1.0315	0.6348	1.0	0.6372
433	0.7713	0.5463	1.0615	0.6414	1.016	0.6388
434	0.7849	0.5627	1.0503	0.6458	1.018	0.6574
435	0.761	0.5355	1.0411	0.626	1.0124	0.634
436	0.7934	0.5713	1.0578	0.6563	1.0282	0.6668
437	0.7844	0.5532	1.0779	0.6494	1.0462	0.6525
438	0.7784	0.5576	1.0587	0.6474	1.0285	0.6539
439	0.7642	0.5396	1.0355	0.6296	1.0043	0.635
440	0.7785	0.5551	1.0372	0.6415	1.0031	0.6435
441	0.7719	0.5485	1.0365	0.6374	1.01	0.6386
442	0.8065	0.581	1.0974	0.6715	1.0595	0.6785
