epoch:	train_RMSD:	train_MAE:
270	1.0415	0.6506
271	1.0391	0.6547
272	1.0527	0.6689
273	1.0596	0.6799
274	1.0466	0.6666
275	1.0377	0.6557
276	1.0327	0.6484
277	1.036	0.651
278	1.0261	0.6425
279	1.0318	0.6485
280	1.0197	0.6397
281	1.0197	0.6429
282	1.0205	0.6396
283	1.0196	0.6449
284	1.0185	0.6447
285	1.0147	0.6381
286	1.0208	0.6513
287	1.0211	0.6517
288	1.0157	0.6459
289	1.0062	0.6339
290	1.0069	0.636
291	1.0019	0.6317
292	1.0054	0.6339
293	0.997	0.6279
294	1.0142	0.6503
295	1.0103	0.6439
296	0.9909	0.6256
297	1.0049	0.6366
298	0.99	0.6225
299	0.9987	0.6319
300	0.9969	0.6329
301	0.9876	0.6263
302	0.9848	0.6256
303	0.9915	0.6296
304	1.0018	0.6467
305	0.9827	0.6218
306	0.9818	0.623
307	1.0209	0.6603
308	1.0119	0.6606
309	0.9834	0.6284
310	0.9777	0.6271
311	0.9743	0.6224
312	0.9653	0.6126
313	0.9681	0.6136
314	0.9709	0.6163
315	0.9666	0.6147
316	0.9699	0.6225
317	0.9648	0.6177
318	0.9608	0.611
319	0.9642	0.6185
320	0.9649	0.6124
321	0.9698	0.6208
322	0.9574	0.6083
323	0.9577	0.6102
324	0.9505	0.6062
325	0.9578	0.6161
326	0.9702	0.6329
327	1.029	0.6979
328	0.9417	0.6017
329	0.9484	0.6113
330	0.954	0.6159
331	0.9411	0.6006
332	0.9456	0.6053
333	0.9402	0.6043
334	0.934	0.5953
335	0.971	0.6371
336	1.0055	0.6723
337	0.9413	0.6065
338	0.9333	0.6
339	0.9413	0.6043
340	0.9427	0.6115
341	0.9482	0.615
342	0.9429	0.6091
343	0.9339	0.6012
344	0.9282	0.5979
345	0.9214	0.5902
346	0.9405	0.617
347	1.0694	0.7497
348	0.945	0.6171
349	0.9221	0.5949
350	0.9603	0.6373
351	0.9227	0.5953
352	0.915	0.5848
353	0.9191	0.5915
354	0.922	0.5952
355	0.9165	0.5894
356	0.9322	0.6038
357	0.9145	0.5916
358	0.912	0.5854
359	0.9071	0.5852
360	0.9199	0.5972
361	0.916	0.5946
362	0.9365	0.6174
363	0.9614	0.6483
364	0.9236	0.6068
365	0.9019	0.582
366	0.9141	0.5965
367	0.908	0.5911
368	0.8941	0.5779
369	0.8914	0.5712
370	0.8932	0.5787
371	0.8958	0.5808
372	0.8908	0.5779
373	0.8892	0.5741
374	0.8855	0.5725
375	0.8931	0.5808
376	0.8897	0.5797
377	0.8825	0.5686
378	0.887	0.5762
379	0.8849	0.5757
380	0.895	0.5837
381	0.8953	0.5832
382	0.8774	0.5678
383	0.8901	0.5812
384	0.8912	0.5804
385	0.8803	0.5737
386	0.9066	0.5997
387	0.9067	0.6067
388	0.8788	0.5775
389	0.876	0.5703
390	0.9139	0.6182
391	0.917	0.6221
392	0.8726	0.5674
393	0.8647	0.5624
394	0.8678	0.5662
395	0.8736	0.571
396	0.8754	0.5771
397	0.8604	0.5628
398	0.8579	0.5592
399	0.863	0.5617
400	0.8597	0.5612
401	0.8627	0.5645
402	0.8863	0.5884
403	0.8823	0.5883
404	0.8652	0.5739
405	0.8705	0.582
406	0.872	0.5837
407	0.8706	0.5859
408	0.8822	0.5918
409	0.8569	0.5632
410	0.8467	0.5578
411	0.8471	0.5551
412	0.854	0.56
413	0.8632	0.5713
414	0.8741	0.585
415	0.8617	0.5747
416	0.8493	0.5596
417	0.8454	0.5619
418	0.8486	0.5632
419	0.8486	0.5639
420	0.8387	0.5545
421	0.8348	0.5487
422	0.8419	0.5571
423	0.8382	0.5581
424	0.879	0.5998
425	0.8528	0.5757
426	0.8643	0.5813
427	0.9023	0.6286
428	0.8327	0.551
429	0.8305	0.5499
430	0.8219	0.5407
431	0.8244	0.5463
432	0.826	0.5454
433	0.8231	0.5429
434	0.8226	0.545
435	0.8317	0.5564
436	0.8173	0.5402
437	0.8491	0.5781
438	0.8175	0.5429
439	0.8191	0.5443
440	0.8294	0.5556
441	0.8471	0.5722
442	0.8223	0.5466
443	0.8187	0.5472
444	0.8099	0.5364
445	0.8254	0.5505
446	0.8291	0.5593
447	0.823	0.5535
448	0.8121	0.5411
449	0.8121	0.5446
450	0.8063	0.5396
451	0.8493	0.5844
452	0.8867	0.6185
453	0.829	0.5644
454	0.8157	0.553
455	0.8506	0.5858
456	0.8259	0.5635
457	0.812	0.5507
458	0.8194	0.5563
459	0.8104	0.5455
460	0.832	0.5668
461	0.8037	0.5414
462	0.798	0.5329
463	0.8035	0.5393
464	0.794	0.5318
465	0.7972	0.534
466	0.799	0.5366
467	0.7893	0.5292
468	0.7936	0.5362
469	0.7996	0.5388
470	0.793	0.5341
471	0.7922	0.5382
472	0.8068	0.5536
473	0.7973	0.5436
474	0.7861	0.5315
475	0.7865	0.5315
476	0.7841	0.5273
477	0.7939	0.5377
478	0.7762	0.5195
479	0.7956	0.543
480	0.7816	0.5263
481	0.8173	0.5694
482	0.7779	0.5273
483	0.7826	0.5304
484	0.7883	0.5399
485	0.7845	0.5369
486	0.7809	0.533
487	0.7706	0.5182
488	0.7675	0.5194
489	0.7812	0.5289
490	0.7762	0.5292
491	0.7747	0.5297
492	0.7638	0.5162
493	0.7707	0.5231
494	0.8022	0.5484
495	0.7699	0.5287
496	0.7697	0.5197
497	0.8146	0.5693
498	0.8173	0.5665
499	0.7695	0.5252
500	0.7657	0.5192
501	0.7664	0.5189
502	0.7637	0.5221
503	0.7562	0.5133
504	0.7771	0.5341
505	0.7741	0.5379
506	0.7696	0.5318
507	0.7612	0.5207
