epoch:	train_RMSD:	train_MAE:	val_RMSD:	val_MAE:	test_RMSD:	test_MAE:
65	1.6022	1.097	1.9061	1.1109	1.6946	1.1433
66	1.6373	1.1101	1.9392	1.1331	1.7304	1.1624
67	1.5942	1.0786	1.8868	1.0905	1.6771	1.1266
68	1.5667	1.064	1.8698	1.0809	1.6639	1.1155
69	1.589	1.0701	1.8733	1.0927	1.6551	1.1068
70	1.5787	1.0697	1.8799	1.0903	1.6765	1.1197
71	1.5757	1.0772	1.8791	1.0953	1.6737	1.129
72	1.5627	1.0543	1.8573	1.079	1.6596	1.1121
73	1.5608	1.0559	1.8591	1.0804	1.6551	1.107
74	1.5695	1.0776	1.8706	1.0975	1.6717	1.1321
75	1.5329	1.0317	1.8331	1.0569	1.6115	1.0776
76	1.5206	1.0252	1.8216	1.0468	1.6113	1.0751
77	1.597	1.1054	1.8812	1.1032	1.6802	1.1398
78	1.5248	1.0294	1.8181	1.0506	1.6038	1.0734
79	1.5672	1.0832	1.8653	1.1073	1.661	1.1256
80	1.501	1.0205	1.8054	1.0453	1.5987	1.0711
81	1.5032	1.0108	1.8048	1.0365	1.594	1.0576
82	1.4872	1.0013	1.7871	1.0239	1.586	1.0557
83	1.5204	1.0405	1.8251	1.0659	1.6148	1.0801
84	1.49	1.0188	1.7982	1.0414	1.5881	1.065
85	1.4715	0.9998	1.7829	1.0299	1.5678	1.0479
86	1.4666	1.0027	1.773	1.0187	1.5734	1.0523
87	1.4649	1.0086	1.7711	1.0286	1.5762	1.0592
88	1.4662	0.9998	1.7755	1.0315	1.5674	1.0436
89	1.4558	0.9966	1.7551	1.012	1.5559	1.0449
90	1.4501	0.9893	1.7555	1.0143	1.5539	1.0424
91	1.4458	0.9963	1.7538	1.006	1.5667	1.0473
92	1.4848	1.0283	1.7756	1.0413	1.5887	1.0775
93	1.4304	0.977	1.7352	1.0041	1.5414	1.0298
94	1.4309	0.9856	1.738	1.0081	1.5486	1.0424
95	1.4941	1.047	1.7954	1.0698	1.6096	1.0936
96	1.4309	0.9942	1.7289	1.0097	1.5501	1.0471
97	1.4232	0.9874	1.7349	1.0178	1.5371	1.0315
98	1.4479	1.0112	1.7405	1.024	1.5685	1.0548
99	1.3878	0.9642	1.7016	0.9954	1.5066	1.0157
100	1.4737	1.0429	1.7681	1.0633	1.5867	1.0888
101	1.3789	0.9658	1.685	0.9914	1.5079	1.0251
102	1.4959	1.0814	1.7895	1.1013	1.6143	1.1312
103	1.3752	0.9564	1.6828	0.99	1.4941	1.0014
104	1.3651	0.9454	1.6698	0.9761	1.4841	0.9956
105	1.3621	0.954	1.6794	0.9861	1.4877	1.0004
106	1.4188	0.9985	1.7102	1.0095	1.5359	1.0413
107	1.37	0.9587	1.6767	0.9865	1.492	1.0048
108	1.3861	0.9752	1.6997	1.0	1.528	1.0244
109	1.3773	0.983	1.6887	1.0174	1.5042	1.0335
110	1.38	0.9674	1.6802	0.9958	1.4962	1.011
111	1.3594	0.9548	1.6654	0.9868	1.4809	0.9986
112	1.3261	0.9302	1.6439	0.9577	1.4628	0.9798
113	1.3393	0.9569	1.656	0.9886	1.472	1.0069
114	1.3201	0.9191	1.6359	0.9507	1.4527	0.9737
115	1.3008	0.9038	1.6235	0.944	1.4338	0.9542
116	1.3246	0.9203	1.6333	0.9583	1.4418	0.9635
117	1.3032	0.9103	1.6158	0.9428	1.426	0.9558
118	1.295	0.9181	1.6198	0.9534	1.4262	0.9638
119	1.315	0.9206	1.6231	0.9535	1.4349	0.9624
120	1.3654	0.9646	1.6632	0.9985	1.4808	1.0084
121	1.3316	0.9532	1.658	0.9864	1.4813	0.9976
122	1.3537	0.9645	1.655	0.9971	1.4729	1.0068
123	1.4588	1.0588	1.7407	1.0855	1.5665	1.0923
124	1.3021	0.9323	1.6272	0.9705	1.4213	0.9729
125	1.3305	0.9458	1.6477	0.9759	1.4489	0.9807
126	1.2848	0.8986	1.598	0.9355	1.408	0.941
127	1.261	0.8865	1.5852	0.9242	1.3902	0.9346
128	1.313	0.9357	1.6323	0.9645	1.4426	0.9766
129	1.2662	0.8935	1.5805	0.926	1.3896	0.9328
130	1.2489	0.8788	1.5753	0.9263	1.3799	0.9298
131	1.2356	0.8695	1.5733	0.9108	1.3661	0.9109
132	1.2371	0.8819	1.5725	0.9258	1.3712	0.9296
133	1.271	0.9178	1.6067	0.9639	1.4059	0.9682
134	1.2316	0.8683	1.571	0.9098	1.3693	0.914
135	1.2648	0.9075	1.6013	0.9567	1.3985	0.9569
136	1.3269	0.9468	1.6824	0.9994	1.476	0.9957
137	1.2538	0.8955	1.6027	0.95	1.3866	0.9365
138	1.2594	0.8942	1.5726	0.9369	1.3863	0.9355
139	1.3347	0.9778	1.6603	1.0216	1.4667	1.0095
140	1.3468	0.9704	1.6671	1.015	1.4723	1.0044
141	1.2303	0.8737	1.5525	0.915	1.3575	0.9119
142	1.2368	0.8932	1.5709	0.9451	1.3708	0.9381
143	1.2121	0.8582	1.5577	0.9038	1.3489	0.8942
144	1.1988	0.8555	1.5435	0.9096	1.3339	0.9025
145	1.2063	0.8501	1.5565	0.9034	1.3462	0.8932
146	1.2023	0.8677	1.5562	0.9288	1.3453	0.9208
147	1.1735	0.8336	1.5272	0.8904	1.3173	0.8791
148	1.1795	0.836	1.521	0.8901	1.3183	0.8805
149	1.1596	0.8198	1.517	0.8772	1.3062	0.8714
150	1.1719	0.8436	1.5261	0.9043	1.3194	0.8957
151	1.1593	0.8168	1.5159	0.8754	1.3097	0.8651
152	1.1561	0.8163	1.5201	0.8759	1.3018	0.8645
153	1.2218	0.87	1.5879	0.9343	1.3751	0.917
154	1.1903	0.8642	1.5388	0.9233	1.3362	0.9148
155	1.1547	0.8219	1.5021	0.8808	1.301	0.8683
156	1.1597	0.8168	1.501	0.8748	1.3041	0.8664
157	1.1578	0.8292	1.5082	0.8905	1.3021	0.8779
158	1.1512	0.8152	1.4981	0.8666	1.2975	0.8576
159	1.1464	0.8261	1.5005	0.8869	1.2989	0.8785
160	1.1389	0.8148	1.4833	0.8743	1.2875	0.8621
161	1.209	0.8654	1.5329	0.9168	1.3436	0.9066
162	1.1588	0.8314	1.5049	0.8963	1.3079	0.8835
163	1.1748	0.8497	1.5464	0.9274	1.3492	0.9166
164	1.1511	0.8206	1.4913	0.8751	1.2973	0.8694
165	1.1861	0.8533	1.5204	0.9148	1.3271	0.9019
166	1.1378	0.8182	1.4819	0.876	1.2915	0.872
167	1.1675	0.8327	1.5307	0.8954	1.3302	0.8756
168	1.1343	0.8132	1.482	0.8793	1.2832	0.863
169	1.1159	0.7966	1.469	0.8579	1.2688	0.8494
170	1.1	0.7756	1.456	0.8363	1.2578	0.8285
171	1.1	0.7739	1.4608	0.8357	1.26	0.832
172	1.1116	0.7945	1.4686	0.8507	1.266	0.8423
173	1.2023	0.8628	1.5287	0.9156	1.34	0.9051
174	1.1077	0.7852	1.4709	0.8495	1.2686	0.8385
175	1.1014	0.7778	1.4547	0.8351	1.2518	0.8176
176	1.0986	0.7785	1.4609	0.8428	1.2553	0.8284
177	1.0923	0.7808	1.4633	0.8535	1.2595	0.8361
178	1.0867	0.7716	1.4543	0.8354	1.2507	0.8237
179	1.1015	0.7861	1.4774	0.8618	1.268	0.8456
180	1.1339	0.8244	1.4858	0.8968	1.2856	0.8786
181	1.1175	0.7894	1.4578	0.852	1.2599	0.8342
182	1.078	0.7572	1.4407	0.8268	1.2313	0.8105
183	1.1436	0.8445	1.4982	0.9227	1.3017	0.9022
184	1.1722	0.8394	1.5117	0.8954	1.3167	0.8773
185	1.1395	0.8107	1.4786	0.8653	1.2867	0.855
186	1.1018	0.7799	1.4538	0.8485	1.2541	0.8336
187	1.1867	0.861	1.5197	0.9148	1.3246	0.8968
188	1.1047	0.7858	1.4716	0.8541	1.2638	0.8319
189	1.1044	0.7897	1.4555	0.8563	1.2543	0.8382
190	1.0713	0.7549	1.4273	0.8187	1.2201	0.8021
191	1.0817	0.7808	1.4441	0.8497	1.2389	0.8346
192	1.0683	0.7548	1.4393	0.8346	1.229	0.8146
193	1.0633	0.7508	1.4281	0.8199	1.2215	0.8108
194	1.0712	0.7524	1.4299	0.8208	1.2218	0.8053
195	1.0547	0.7453	1.4209	0.8176	1.2097	0.8006
196	1.0566	0.7444	1.4219	0.817	1.2139	0.7964
197	1.0639	0.7611	1.43	0.8348	1.2204	0.8082
198	1.1142	0.8014	1.4598	0.8735	1.2624	0.8466
199	1.0543	0.7412	1.4213	0.8141	1.2142	0.7903
200	1.062	0.7524	1.4187	0.8158	1.2139	0.8006
201	1.117	0.8009	1.4697	0.8812	1.2601	0.8519
202	1.1084	0.7874	1.4523	0.8456	1.2479	0.8271
203	1.0425	0.736	1.4099	0.8068	1.1988	0.7853
204	1.0366	0.7302	1.4135	0.8032	1.1982	0.7782
205	1.081	0.7818	1.4503	0.8693	1.2391	0.8407
206	1.076	0.7659	1.4324	0.8326	1.2266	0.8127
207	1.0459	0.7374	1.4069	0.8082	1.2001	0.7911
208	1.0429	0.7444	1.4176	0.8235	1.2082	0.8043
209	1.0479	0.7558	1.4245	0.8364	1.2223	0.8188
210	1.034	0.7277	1.4006	0.798	1.192	0.7762
211	1.0791	0.7708	1.4334	0.8411	1.234	0.8223
212	1.0332	0.7276	1.4226	0.8094	1.2022	0.7819
213	1.0314	0.7353	1.3995	0.807	1.1907	0.7893
214	1.0511	0.7495	1.4253	0.8245	1.2143	0.7957
215	1.054	0.7602	1.421	0.8375	1.2114	0.8158
216	1.0274	0.7288	1.4011	0.8086	1.1884	0.7854
217	1.0372	0.7339	1.4158	0.8197	1.205	0.7969
218	1.0317	0.7287	1.3986	0.8045	1.1911	0.7871
219	1.0158	0.7143	1.3908	0.7938	1.1767	0.7687
220	1.0563	0.7497	1.4281	0.8251	1.2154	0.7957
221	1.0083	0.7126	1.392	0.7973	1.1798	0.771
222	1.0091	0.714	1.3962	0.798	1.1835	0.7718
223	1.0258	0.7366	1.397	0.818	1.196	0.8007
224	1.004	0.7071	1.3789	0.787	1.1751	0.7651
225	1.0042	0.709	1.3774	0.7849	1.1741	0.7685
226	1.0024	0.7118	1.3906	0.7976	1.1822	0.778
227	1.0126	0.712	1.384	0.7875	1.1774	0.7681
228	1.0321	0.7319	1.3945	0.8118	1.196	0.7898
229	1.0319	0.7385	1.3959	0.8143	1.2025	0.7989
230	1.0117	0.7136	1.3826	0.7915	1.1796	0.7712
231	1.0128	0.719	1.3997	0.8005	1.1864	0.7759
232	1.0013	0.7175	1.3848	0.8064	1.1761	0.783
233	1.0224	0.7185	1.3718	0.7874	1.1755	0.7706
234	1.0111	0.7195	1.375	0.7965	1.1752	0.774
235	1.0022	0.7205	1.379	0.8008	1.1734	0.7787
236	1.0035	0.7078	1.3738	0.789	1.1742	0.7687
237	1.0139	0.7181	1.3809	0.7974	1.1752	0.7723
238	1.0127	0.732	1.3821	0.8064	1.1753	0.785
239	0.9866	0.695	1.3749	0.7849	1.1707	0.7619
240	0.9821	0.6936	1.3583	0.775	1.1584	0.7596
241	0.9782	0.6885	1.3548	0.7727	1.1509	0.754
242	0.9727	0.6842	1.3541	0.7667	1.1446	0.7468
243	0.9821	0.6989	1.3644	0.786	1.1532	0.764
244	0.9808	0.6921	1.3564	0.7729	1.1516	0.7542
245	0.9843	0.708	1.366	0.7977	1.1584	0.7728
246	0.9733	0.6879	1.3559	0.7715	1.1444	0.7463
247	0.9802	0.6902	1.3581	0.7735	1.1506	0.7542
248	0.967	0.6787	1.3467	0.7668	1.1411	0.7451
249	0.9761	0.6905	1.3536	0.775	1.1512	0.7569
250	0.9658	0.68	1.3552	0.7745	1.1417	0.7488
251	1.0092	0.7299	1.3894	0.8133	1.1902	0.8033
252	0.9816	0.7036	1.3648	0.7833	1.1641	0.7738
253	0.9884	0.7062	1.3583	0.7901	1.1615	0.7752
254	0.9908	0.6993	1.3555	0.7798	1.1542	0.7581
255	0.9742	0.6877	1.3583	0.7745	1.1498	0.7518
256	0.9641	0.6862	1.3453	0.7768	1.1445	0.7589
257	0.9958	0.7085	1.3613	0.7927	1.1702	0.775
258	0.9908	0.6994	1.3601	0.7739	1.1639	0.7602
259	0.969	0.689	1.3575	0.7783	1.1714	0.7687
260	0.9709	0.6841	1.3442	0.764	1.1453	0.747
261	0.9781	0.6941	1.3589	0.7847	1.1626	0.7688
262	1.0208	0.7258	1.3815	0.8024	1.1871	0.787
263	1.0075	0.72	1.3644	0.7968	1.1795	0.7885
264	0.9642	0.6807	1.3481	0.7684	1.1456	0.7496
265	0.9809	0.6976	1.3554	0.7821	1.1578	0.768
266	0.9468	0.6667	1.3282	0.7533	1.1323	0.7406
267	0.9722	0.6936	1.3443	0.7803	1.1494	0.7674
268	0.9698	0.6927	1.3463	0.7752	1.1468	0.7585
269	0.9598	0.6946	1.347	0.7829	1.1497	0.7687
270	0.9434	0.6676	1.3417	0.7677	1.1397	0.7484
271	0.9414	0.6624	1.3242	0.7485	1.127	0.7382
272	0.947	0.6667	1.3265	0.7519	1.1268	0.7407
273	0.9394	0.6567	1.3156	0.7461	1.1227	0.734
274	0.9581	0.6754	1.3258	0.7602	1.1353	0.7437
275	0.9955	0.7112	1.3833	0.8011	1.1833	0.7717
276	0.9369	0.6661	1.3183	0.7536	1.1281	0.747
277	0.931	0.654	1.3146	0.7476	1.1246	0.7337
278	0.9321	0.6557	1.3269	0.7495	1.1281	0.7344
279	0.9613	0.6848	1.3301	0.7683	1.1389	0.7605
280	0.9254	0.6478	1.3161	0.7405	1.1126	0.7238
281	0.9276	0.6525	1.3147	0.7423	1.1202	0.7311
282	0.9347	0.6638	1.3245	0.7589	1.1314	0.747
283	0.942	0.6623	1.3251	0.7515	1.1272	0.7404
284	0.9228	0.649	1.3108	0.7401	1.1166	0.7319
285	0.9723	0.6938	1.3628	0.7859	1.1599	0.762
286	0.9455	0.6774	1.3236	0.7672	1.1311	0.7595
287	0.9241	0.6486	1.3159	0.7443	1.1162	0.7306
288	0.9359	0.6587	1.3339	0.7574	1.1381	0.7447
289	0.9465	0.6744	1.3235	0.7607	1.1362	0.758
290	0.9212	0.6475	1.3067	0.7374	1.1117	0.7257
291	0.9673	0.6956	1.3431	0.7921	1.1505	0.7823
292	0.9351	0.6569	1.3196	0.7444	1.1246	0.7329
293	0.9259	0.6552	1.3249	0.7544	1.1361	0.7472
294	0.9285	0.6569	1.3086	0.7442	1.1236	0.7446
295	0.9321	0.6564	1.3109	0.7522	1.1171	0.7358
296	0.9276	0.6626	1.3195	0.7584	1.1247	0.7475
297	0.9143	0.6451	1.3015	0.7368	1.1119	0.7313
298	0.9349	0.6617	1.3138	0.7505	1.1237	0.7409
299	0.9465	0.674	1.3216	0.764	1.1355	0.7567
300	0.9106	0.6389	1.2966	0.7293	1.1069	0.722
301	0.9261	0.6522	1.311	0.7434	1.1214	0.7307
302	0.9388	0.6831	1.336	0.7818	1.1477	0.7714
303	0.9247	0.6533	1.3054	0.7446	1.1177	0.7345
304	0.9408	0.6669	1.3078	0.7474	1.1245	0.7451
305	0.9153	0.6438	1.3037	0.7439	1.1098	0.736
306	0.9125	0.6407	1.2932	0.7276	1.1055	0.7218
307	0.9122	0.6434	1.3134	0.7461	1.1186	0.7358
308	0.9388	0.6814	1.3358	0.781	1.1477	0.7773
309	0.932	0.6559	1.3039	0.7384	1.1162	0.7292
310	0.9213	0.6475	1.2948	0.7352	1.1094	0.728
311	0.9629	0.6914	1.333	0.7805	1.1532	0.7757
312	0.9053	0.6372	1.2978	0.7306	1.1059	0.7235
313	0.9076	0.6465	1.3012	0.7417	1.114	0.7385
314	0.911	0.6426	1.2862	0.7276	1.1045	0.7294
315	0.9147	0.6454	1.2939	0.7348	1.1076	0.7293
316	0.9051	0.6359	1.2914	0.7241	1.0958	0.714
317	0.9151	0.6426	1.3173	0.7441	1.1149	0.7274
318	0.9334	0.6533	1.3092	0.7402	1.1191	0.7317
319	0.8961	0.6278	1.2861	0.7188	1.0997	0.7184
320	0.9168	0.6491	1.2954	0.7366	1.1096	0.7335
321	0.8957	0.634	1.2798	0.7228	1.0932	0.7232
322	0.9217	0.6505	1.3023	0.7411	1.116	0.7344
323	0.9149	0.6449	1.2985	0.7343	1.1077	0.7276
324	0.8996	0.6424	1.3032	0.7436	1.1106	0.7388
325	0.9319	0.6617	1.3159	0.7537	1.1303	0.7538
326	0.9434	0.6683	1.3148	0.7542	1.1244	0.7499
327	0.8994	0.6327	1.2909	0.7239	1.1034	0.7255
328	0.892	0.6278	1.2967	0.7285	1.1	0.7183
329	0.8982	0.6282	1.2866	0.7182	1.092	0.7172
330	0.9367	0.6707	1.3236	0.7631	1.1306	0.7558
331	0.9719	0.6984	1.3351	0.7801	1.1536	0.7722
332	0.9048	0.6437	1.2982	0.738	1.1119	0.739
333	0.96	0.6879	1.3338	0.7776	1.1441	0.7637
334	0.9424	0.6723	1.3157	0.7618	1.1297	0.7535
335	0.9544	0.6824	1.3231	0.7651	1.1336	0.7567
336	0.8879	0.6212	1.285	0.7164	1.0888	0.7112
337	0.8995	0.6297	1.3009	0.7236	1.0969	0.7133
338	0.8966	0.6245	1.2802	0.7182	1.0898	0.714
339	0.8865	0.619	1.2723	0.7069	1.0889	0.7077
340	0.8831	0.622	1.2742	0.7159	1.0854	0.7103
341	0.8864	0.6321	1.28	0.7264	1.0931	0.7318
342	0.8711	0.6083	1.2715	0.7066	1.0776	0.6987
343	0.8723	0.6104	1.2763	0.7113	1.0873	0.7058
344	0.8866	0.6256	1.2828	0.7226	1.0931	0.7221
345	0.8817	0.6185	1.2743	0.7088	1.0839	0.7074
346	0.8781	0.613	1.2842	0.7133	1.0899	0.7052
347	0.8834	0.6284	1.2835	0.7251	1.0941	0.7243
348	0.8765	0.6118	1.2762	0.7117	1.0782	0.701
349	0.9146	0.6466	1.3029	0.7393	1.1125	0.738
350	0.9198	0.6565	1.3022	0.7436	1.1121	0.7371
351	0.9973	0.7478	1.367	0.8413	1.1829	0.8291
352	0.97	0.7026	1.3299	0.7841	1.1464	0.775
353	0.8665	0.6064	1.2696	0.7043	1.0739	0.7
354	0.8709	0.6073	1.2636	0.7022	1.0713	0.7008
355	0.8725	0.6119	1.2677	0.7104	1.0763	0.7051
356	0.872	0.6108	1.2797	0.7148	1.0839	0.7066
357	0.8806	0.6199	1.2821	0.715	1.0884	0.7115
358	0.8724	0.6063	1.2685	0.7027	1.0752	0.7034
359	0.874	0.6125	1.2814	0.7103	1.0846	0.7028
360	0.8854	0.6196	1.2748	0.7115	1.0804	0.7082
361	0.9298	0.6599	1.323	0.7618	1.1318	0.7573
362	0.8683	0.6092	1.2682	0.7028	1.0783	0.7058
363	0.8609	0.6009	1.2675	0.7003	1.0715	0.6998
364	0.8714	0.6074	1.259	0.6982	1.0676	0.6939
365	0.8714	0.6123	1.2656	0.7054	1.0731	0.7014
366	0.8799	0.6171	1.2774	0.7136	1.0832	0.7091
367	0.8613	0.6013	1.2679	0.7027	1.0723	0.6982
368	0.8602	0.6016	1.2584	0.6942	1.0696	0.6995
369	0.8725	0.6078	1.2643	0.7028	1.0754	0.6978
370	0.9131	0.6517	1.3155	0.7523	1.1178	0.7465
371	0.918	0.6478	1.2917	0.7361	1.1026	0.7281
372	0.8781	0.6156	1.2591	0.7034	1.0725	0.7039
373	0.8723	0.6145	1.2771	0.717	1.0756	0.704
374	0.9412	0.6986	1.3305	0.7968	1.1481	0.7989
375	0.9238	0.6625	1.3001	0.7489	1.1203	0.7458
376	0.872	0.6221	1.2722	0.7178	1.088	0.7246
377	0.8598	0.5999	1.248	0.6934	1.0625	0.6938
378	0.8654	0.6089	1.2476	0.7015	1.0638	0.7009
379	0.9058	0.6373	1.2859	0.7326	1.1013	0.7303
380	0.9021	0.6394	1.3009	0.7395	1.1056	0.7346
381	0.8513	0.5957	1.2492	0.6917	1.0611	0.6934
382	0.8485	0.5914	1.2552	0.6985	1.0584	0.6894
383	0.9001	0.6394	1.2895	0.7353	1.1007	0.7301
384	0.8976	0.6353	1.2944	0.7308	1.1024	0.7259
385	0.8543	0.6012	1.2652	0.6998	1.0722	0.705
386	0.8424	0.5853	1.2426	0.6823	1.0514	0.6856
387	0.8658	0.6101	1.2671	0.7082	1.0753	0.7105
388	0.8592	0.6047	1.2773	0.7073	1.0801	0.7017
389	0.8581	0.6049	1.2512	0.6987	1.0678	0.7073
390	0.842	0.5847	1.2499	0.69	1.057	0.6888
391	0.8389	0.5822	1.2401	0.682	1.049	0.684
392	0.8477	0.5953	1.2509	0.6956	1.0642	0.7021
393	0.8396	0.5847	1.2426	0.6825	1.057	0.6863
394	0.8344	0.5789	1.2462	0.6823	1.0527	0.6851
395	0.8531	0.5942	1.2586	0.6936	1.063	0.6921
396	0.8433	0.5972	1.2513	0.6894	1.0621	0.6961
397	0.8336	0.5805	1.2449	0.6864	1.0482	0.6822
398	0.8343	0.5764	1.2393	0.6804	1.0508	0.6834
399	0.8614	0.6077	1.2551	0.7031	1.0804	0.7169
400	0.8441	0.5875	1.253	0.6915	1.0606	0.6868
401	0.8463	0.5937	1.2574	0.6948	1.0644	0.701
402	0.8605	0.6079	1.2656	0.7092	1.078	0.7128
403	0.8731	0.6171	1.2685	0.7174	1.0823	0.7172
404	0.8493	0.5974	1.241	0.6924	1.0583	0.6981
405	0.8353	0.5832	1.2449	0.6852	1.055	0.6912
406	0.8267	0.5726	1.2365	0.6746	1.0449	0.6774
407	0.8845	0.623	1.3017	0.7344	1.1055	0.7312
408	0.8571	0.6023	1.2582	0.7005	1.0725	0.7022
409	0.8558	0.6028	1.2791	0.7134	1.0769	0.709
410	0.8462	0.5952	1.245	0.6916	1.0613	0.6951
411	0.964	0.7036	1.3317	0.7956	1.1559	0.7943
412	0.8855	0.6266	1.2801	0.7184	1.0915	0.7195
413	0.8384	0.5902	1.2584	0.6961	1.0639	0.6981
414	0.8587	0.5967	1.2486	0.6963	1.0644	0.696
415	0.8313	0.5798	1.2348	0.6801	1.0463	0.6777
416	0.8337	0.5831	1.2408	0.6859	1.0543	0.6895
417	0.8478	0.5891	1.2444	0.689	1.0608	0.692
418	0.8627	0.6159	1.2773	0.7206	1.0843	0.7236
419	0.8248	0.574	1.2289	0.6727	1.0506	0.6873
420	0.8302	0.5821	1.2447	0.6878	1.0528	0.6926
421	0.8249	0.5745	1.2276	0.6743	1.0405	0.6803
422	0.8255	0.5759	1.2411	0.6832	1.0484	0.6831
423	0.8266	0.5784	1.2362	0.6767	1.0526	0.6907
424	0.8221	0.5727	1.2353	0.6765	1.0408	0.6734
425	0.8239	0.5726	1.2296	0.6719	1.0386	0.6762
426	0.8202	0.5745	1.2358	0.6759	1.0479	0.683
427	0.82	0.5708	1.2378	0.6758	1.0497	0.6816
428	0.8413	0.589	1.2467	0.6912	1.0678	0.7
429	0.8642	0.6153	1.2589	0.708	1.0751	0.71
430	0.8539	0.612	1.2628	0.7194	1.0712	0.7162
431	0.8236	0.5728	1.2266	0.676	1.0452	0.6869
432	0.8281	0.579	1.2457	0.6905	1.0524	0.6843
433	0.8105	0.5633	1.2247	0.6686	1.0457	0.6812
434	0.8302	0.5767	1.2202	0.6727	1.0509	0.6818
435	0.8716	0.6257	1.2409	0.71	1.0737	0.719
436	0.8162	0.5672	1.2165	0.6684	1.0424	0.6755
437	0.8217	0.5753	1.2334	0.6802	1.0549	0.6859
438	0.825	0.5783	1.2375	0.6847	1.0541	0.6889
439	0.837	0.5917	1.2433	0.696	1.0586	0.6974
440	0.8167	0.5661	1.2166	0.6647	1.0378	0.6759
441	0.8738	0.6266	1.2723	0.7327	1.1008	0.7419
