epoch:	train_RMSD:	train_MAE:	val_RMSD:	val_MAE:	test_RMSD:	test_MAE:
86	1.2818	0.9242	1.3551	0.9513	1.3069	0.9379
87	1.2889	0.9353	1.3578	0.9642	1.3114	0.9495
88	1.2822	0.9281	1.3622	0.9622	1.321	0.9499
89	1.2823	0.9292	1.3591	0.9612	1.3215	0.9517
90	1.2872	0.9313	1.3557	0.9541	1.3065	0.9471
91	1.2802	0.9295	1.3583	0.9639	1.3209	0.9523
92	1.2681	0.9178	1.3437	0.9471	1.3014	0.9372
93	1.293	0.9465	1.3705	0.988	1.3363	0.9719
94	1.3027	0.9445	1.3727	0.962	1.3187	0.9592
95	1.2765	0.929	1.3559	0.9612	1.3271	0.9562
96	1.2626	0.9129	1.3313	0.9397	1.2878	0.9312
97	1.2448	0.8915	1.3294	0.9242	1.2796	0.9142
98	1.2642	0.9153	1.3381	0.9422	1.2913	0.9345
99	1.2695	0.9279	1.3481	0.9641	1.3159	0.9541
100	1.2369	0.888	1.3232	0.9192	1.2748	0.9124
101	1.2458	0.9029	1.3233	0.9404	1.2865	0.9269
102	1.2677	0.9169	1.3455	0.9446	1.2928	0.9359
103	1.277	0.9355	1.3565	0.9692	1.3244	0.9588
104	1.2793	0.9291	1.3508	0.9503	1.2986	0.9454
105	1.2209	0.8797	1.3038	0.9148	1.266	0.9082
106	1.2135	0.8687	1.2972	0.9007	1.2475	0.891
107	1.2275	0.8921	1.3083	0.926	1.267	0.9144
108	1.2259	0.8849	1.3092	0.9166	1.2573	0.9061
109	1.214	0.8787	1.3026	0.9151	1.2585	0.9041
110	1.2035	0.8697	1.2948	0.9049	1.2432	0.8956
111	1.2104	0.8794	1.3019	0.9197	1.2593	0.9053
112	1.1882	0.8539	1.2782	0.89	1.2239	0.877
113	1.1995	0.8674	1.2933	0.9037	1.2427	0.8942
114	1.2464	0.9246	1.3419	0.9767	1.3012	0.9498
115	1.1862	0.8598	1.281	0.8986	1.2347	0.8857
116	1.2003	0.8729	1.292	0.9057	1.2408	0.8977
117	1.1709	0.8392	1.2673	0.8796	1.2164	0.8648
118	1.1544	0.8271	1.2584	0.8676	1.2092	0.8556
119	1.161	0.8372	1.2587	0.8738	1.2038	0.8638
120	1.1647	0.8431	1.274	0.8899	1.2226	0.8699
121	1.1416	0.8224	1.2402	0.8607	1.1955	0.8515
122	1.1355	0.8179	1.2441	0.858	1.1941	0.849
123	1.157	0.839	1.2649	0.8843	1.2142	0.8654
124	1.1342	0.8128	1.2411	0.8504	1.1914	0.8469
125	1.1353	0.8234	1.236	0.8635	1.193	0.8527
126	1.1766	0.8679	1.2808	0.9077	1.2465	0.8949
127	1.1359	0.8231	1.2411	0.8582	1.1889	0.8535
128	1.1171	0.8079	1.2277	0.85	1.1816	0.8387
129	1.1143	0.8018	1.2284	0.8425	1.1784	0.8383
130	1.1047	0.7934	1.2167	0.8353	1.1717	0.831
131	1.1016	0.7963	1.2166	0.8396	1.1643	0.8292
132	1.127	0.8224	1.2351	0.8611	1.2011	0.8581
133	1.1244	0.8124	1.2287	0.8446	1.1794	0.8484
134	1.1186	0.8143	1.2354	0.8583	1.1974	0.852
135	1.0974	0.7899	1.206	0.8287	1.16	0.8255
136	1.0856	0.7832	1.1995	0.8259	1.1512	0.8182
137	1.0853	0.7814	1.2009	0.8219	1.1642	0.8177
138	1.0783	0.7738	1.1921	0.816	1.1501	0.8119
139	1.0845	0.7892	1.2023	0.8328	1.1577	0.8275
140	1.0852	0.7872	1.2014	0.8303	1.1672	0.829
141	1.0796	0.7743	1.195	0.8139	1.1503	0.8143
142	1.0661	0.7687	1.1815	0.813	1.1449	0.8115
143	1.07	0.7749	1.1837	0.811	1.1504	0.8148
144	1.081	0.7813	1.1942	0.8165	1.1527	0.8205
145	1.0732	0.7772	1.191	0.8204	1.1565	0.8209
146	1.0628	0.7672	1.1855	0.8083	1.1436	0.808
147	1.0579	0.7601	1.1774	0.8047	1.141	0.8025
148	1.0561	0.7591	1.1782	0.7989	1.137	0.7973
149	1.0544	0.7619	1.1772	0.8063	1.1397	0.8068
150	1.0479	0.7556	1.1733	0.7979	1.1295	0.7974
151	1.0599	0.7663	1.1812	0.8124	1.1455	0.8094
152	1.0451	0.7551	1.1658	0.7936	1.1254	0.7945
153	1.0422	0.7503	1.1678	0.7953	1.1262	0.7949
154	1.0619	0.7728	1.1856	0.808	1.1415	0.8141
155	1.0958	0.8065	1.2107	0.8521	1.1864	0.8553
156	1.0711	0.7806	1.184	0.8166	1.1569	0.8266
157	1.1002	0.8038	1.2068	0.8275	1.1734	0.8437
158	1.0759	0.7858	1.1913	0.8254	1.1623	0.8298
159	1.0402	0.7501	1.1674	0.7896	1.1295	0.7934
160	1.0366	0.7436	1.1572	0.7836	1.1181	0.7847
161	1.0389	0.7533	1.1669	0.7925	1.135	0.8001
162	1.0411	0.7557	1.1659	0.7933	1.1321	0.8005
163	1.0329	0.7412	1.1572	0.7833	1.1241	0.7836
164	1.0279	0.7433	1.1586	0.7861	1.1255	0.7925
165	1.0542	0.7668	1.1712	0.8104	1.1408	0.8124
166	1.0591	0.7733	1.1839	0.8059	1.1501	0.8199
167	1.0275	0.743	1.1579	0.787	1.1232	0.7932
168	1.0333	0.7515	1.1663	0.7918	1.1261	0.7983
169	1.0212	0.7351	1.1534	0.7787	1.1187	0.7848
170	1.0169	0.7307	1.1505	0.7747	1.1132	0.7785
171	1.0121	0.7252	1.1431	0.7701	1.107	0.7731
172	1.0151	0.7332	1.1535	0.7752	1.1174	0.7832
173	1.0209	0.7363	1.1492	0.7798	1.1123	0.7815
174	1.0244	0.7349	1.1612	0.7734	1.1244	0.7845
175	1.0093	0.728	1.1477	0.7741	1.1103	0.7768
176	0.9996	0.7173	1.1374	0.7621	1.0958	0.7672
177	0.9929	0.7103	1.14	0.7582	1.0955	0.7579
178	0.9947	0.7134	1.1373	0.7573	1.1021	0.7647
179	0.9962	0.715	1.1402	0.7593	1.1027	0.768
180	0.9932	0.7129	1.1333	0.7545	1.0922	0.7599
181	0.9887	0.7091	1.1361	0.753	1.0982	0.762
182	0.9827	0.7011	1.132	0.7489	1.0902	0.7516
183	0.9874	0.7102	1.1401	0.7577	1.0989	0.7642
184	0.9795	0.6993	1.1303	0.7468	1.088	0.7513
185	0.9889	0.7096	1.1411	0.7578	1.1036	0.7621
186	0.9772	0.7005	1.1307	0.7455	1.0901	0.7545
187	0.974	0.696	1.1331	0.7441	1.0853	0.7477
188	0.9762	0.7011	1.128	0.746	1.0874	0.752
189	0.9772	0.6988	1.1293	0.7481	1.0867	0.7534
190	1.0635	0.7913	1.1998	0.82	1.161	0.8396
191	1.0404	0.7621	1.1844	0.8115	1.1506	0.8156
192	0.9751	0.6997	1.132	0.7448	1.0904	0.7547
193	0.983	0.7029	1.1264	0.752	1.0792	0.7524
194	0.9652	0.688	1.1304	0.7368	1.0858	0.7419
195	0.9837	0.7128	1.152	0.7651	1.106	0.7701
196	0.962	0.6912	1.1298	0.7417	1.0822	0.747
197	0.9595	0.6833	1.1291	0.7317	1.0877	0.7404
198	0.9687	0.6896	1.1145	0.7361	1.0689	0.7428
199	0.9532	0.6761	1.1291	0.7237	1.0855	0.7333
200	0.9656	0.6936	1.1329	0.7511	1.0824	0.7528
201	0.9543	0.6815	1.1346	0.7326	1.0807	0.7394
202	0.9526	0.6816	1.125	0.7346	1.0789	0.7419
203	1.0343	0.7739	1.1964	0.82	1.1448	0.8312
204	0.9778	0.7077	1.1401	0.7622	1.0996	0.7638
205	0.9696	0.7001	1.1349	0.7447	1.0869	0.7589
206	0.9455	0.6766	1.1251	0.728	1.0765	0.7314
207	0.9399	0.6715	1.1121	0.724	1.0655	0.7284
208	0.9403	0.6668	1.1093	0.7182	1.0589	0.7255
209	0.9412	0.6714	1.1103	0.7226	1.0665	0.7325
210	0.9439	0.6728	1.125	0.7249	1.0779	0.7335
211	0.9508	0.69	1.1158	0.7345	1.0715	0.7489
212	0.9705	0.7056	1.14	0.7557	1.0997	0.7639
213	0.9672	0.7053	1.1285	0.7478	1.082	0.7625
214	0.9516	0.6846	1.1272	0.7317	1.0866	0.7424
215	0.9357	0.6707	1.1007	0.7168	1.0575	0.7293
216	0.9396	0.6696	1.1259	0.7184	1.0878	0.7322
217	0.9307	0.6661	1.106	0.7116	1.059	0.7246
218	0.9505	0.6866	1.1285	0.738	1.0941	0.7496
219	0.9298	0.666	1.1134	0.7142	1.0659	0.7291
220	0.9303	0.6673	1.1126	0.7151	1.0666	0.7264
221	0.9171	0.6535	1.1002	0.7044	1.0507	0.7151
222	0.9118	0.649	1.1014	0.6996	1.0526	0.7093
223	0.9161	0.6516	1.097	0.7047	1.0452	0.7155
224	0.9131	0.6487	1.1124	0.6992	1.0671	0.714
225	0.9191	0.6578	1.0999	0.7106	1.0494	0.723
226	0.9226	0.6596	1.1204	0.7086	1.0758	0.722
227	0.9103	0.6467	1.0941	0.6957	1.0482	0.7135
228	0.9056	0.6463	1.1012	0.6982	1.0476	0.7068
229	0.9335	0.6708	1.1265	0.7209	1.0795	0.7322
230	0.9324	0.6819	1.1356	0.7318	1.0801	0.7441
231	0.9239	0.666	1.098	0.7182	1.0568	0.7283
232	0.9154	0.6523	1.1051	0.6947	1.0628	0.7176
233	0.9181	0.656	1.0924	0.708	1.0447	0.7166
234	0.9081	0.6511	1.1076	0.6963	1.0613	0.7165
235	0.8974	0.6389	1.1007	0.6912	1.0549	0.704
236	0.8937	0.6351	1.099	0.691	1.0476	0.7046
237	0.9089	0.6492	1.1191	0.7052	1.0689	0.7129
238	0.8967	0.6407	1.1068	0.6952	1.055	0.7069
239	0.9297	0.6748	1.1198	0.7285	1.0756	0.7382
240	0.9254	0.6715	1.1169	0.7204	1.0637	0.7344
241	0.9311	0.6785	1.1317	0.734	1.092	0.7446
242	0.9331	0.6742	1.1161	0.7236	1.0614	0.7343
243	0.9191	0.6564	1.1326	0.7133	1.0931	0.7263
244	0.8865	0.6317	1.0999	0.6874	1.0472	0.6978
245	0.8876	0.6295	1.0889	0.6862	1.0382	0.6952
246	0.8969	0.6395	1.1098	0.6971	1.0575	0.7099
247	0.8852	0.6315	1.1012	0.6916	1.0424	0.6968
248	0.8779	0.6227	1.0975	0.6795	1.0417	0.6907
249	0.8819	0.6266	1.0851	0.6843	1.0333	0.6929
250	0.8823	0.6241	1.1133	0.686	1.0528	0.6884
251	0.8854	0.6335	1.089	0.6914	1.0243	0.6967
252	0.8814	0.6235	1.12	0.6891	1.059	0.6936
253	0.8771	0.6236	1.0927	0.6841	1.0293	0.689
254	0.8701	0.6146	1.0965	0.6741	1.0354	0.6835
255	0.9222	0.6759	1.1235	0.7387	1.0715	0.7439
256	0.8914	0.6357	1.1052	0.6916	1.0327	0.699
257	0.8924	0.6467	1.1091	0.7038	1.0489	0.7169
258	0.9029	0.6403	1.1443	0.7071	1.084	0.7108
259	0.8699	0.6176	1.1026	0.6806	1.0421	0.6895
260	0.8686	0.615	1.0944	0.6786	1.0333	0.6826
261	0.8693	0.6171	1.0928	0.6741	1.0308	0.6824
262	0.8744	0.6238	1.102	0.6844	1.0451	0.6927
263	0.8775	0.6293	1.104	0.6873	1.0392	0.6995
264	0.8936	0.6424	1.1207	0.7055	1.06	0.7095
265	0.9022	0.655	1.1262	0.7094	1.0667	0.7279
266	0.93	0.6767	1.1413	0.7323	1.0841	0.7389
267	0.8795	0.6306	1.103	0.6823	1.0444	0.6997
268	0.8754	0.6235	1.1061	0.6832	1.0482	0.6933
269	0.8661	0.6177	1.1008	0.6766	1.0377	0.6851
270	0.8646	0.613	1.1003	0.6781	1.0358	0.6849
271	0.8855	0.6368	1.1414	0.7084	1.0755	0.7083
272	0.8599	0.6088	1.0738	0.6711	1.0101	0.6771
273	0.8842	0.6339	1.1078	0.6844	1.0511	0.7011
274	0.858	0.6089	1.0727	0.6685	1.0148	0.678
275	0.8777	0.6253	1.1183	0.6893	1.0633	0.6981
276	0.8687	0.6221	1.0945	0.6869	1.0419	0.7021
277	0.8577	0.6065	1.0978	0.6673	1.0373	0.6773
278	0.8586	0.6107	1.0743	0.6688	1.0125	0.6782
279	0.8584	0.61	1.0976	0.674	1.0351	0.6801
280	0.8608	0.6179	1.0911	0.6839	1.0322	0.6919
281	0.8543	0.6015	1.1123	0.6734	1.0517	0.6763
282	0.8506	0.6034	1.0932	0.6661	1.0301	0.6776
283	0.8399	0.593	1.0978	0.6617	1.0343	0.6676
284	0.8622	0.6117	1.1114	0.682	1.054	0.6895
285	0.846	0.602	1.0965	0.6651	1.0357	0.6788
286	0.855	0.6093	1.0951	0.6727	1.0255	0.6843
287	0.839	0.5933	1.0885	0.6583	1.0262	0.6681
288	0.8504	0.6078	1.0945	0.6694	1.0316	0.6829
289	0.862	0.6191	1.102	0.6857	1.043	0.6965
290	0.854	0.6116	1.0937	0.6716	1.0253	0.6813
291	0.8425	0.5936	1.0889	0.6605	1.0247	0.6748
292	0.8579	0.6195	1.1106	0.6806	1.0472	0.6927
293	0.8458	0.6004	1.0955	0.6665	1.0289	0.6719
294	0.8405	0.5958	1.1078	0.6678	1.0408	0.6711
295	0.8377	0.5945	1.0996	0.6678	1.0329	0.6746
296	0.8278	0.5842	1.0812	0.6528	1.01	0.6592
297	0.8301	0.5844	1.0848	0.654	1.0169	0.6598
298	0.8482	0.6043	1.0967	0.6637	1.0355	0.6808
299	0.8407	0.5951	1.0859	0.6616	1.0217	0.6689
300	0.8336	0.5907	1.0907	0.6601	1.0253	0.6657
301	0.8443	0.6048	1.0852	0.6658	1.0239	0.6808
302	0.8384	0.5962	1.0863	0.6635	1.0285	0.6734
303	0.83	0.5873	1.0771	0.6537	1.006	0.6599
304	0.8259	0.5831	1.0829	0.6532	1.0194	0.663
305	0.8255	0.5814	1.0863	0.6521	1.0239	0.664
306	0.8173	0.5733	1.0864	0.6478	1.0145	0.6533
307	0.8397	0.6035	1.0986	0.6714	1.0269	0.6833
308	0.8329	0.5928	1.0942	0.6637	1.029	0.6715
309	0.8218	0.5806	1.077	0.6508	1.0085	0.6639
310	0.8184	0.5754	1.0864	0.6508	1.0172	0.6572
311	0.8223	0.5806	1.0958	0.661	1.017	0.6629
312	0.8272	0.5867	1.0949	0.66	1.016	0.667
313	0.8613	0.6248	1.0952	0.6963	1.0352	0.7031
314	0.849	0.6101	1.1064	0.6763	1.0443	0.6958
315	0.8256	0.5822	1.0914	0.6559	1.0296	0.6649
316	0.8112	0.5686	1.0901	0.6475	1.0238	0.6548
317	0.8456	0.609	1.0875	0.6771	1.0122	0.6816
318	0.8526	0.6157	1.1104	0.6941	1.04	0.6935
319	0.829	0.5943	1.0917	0.6663	1.018	0.677
320	0.8097	0.572	1.0792	0.6434	1.0137	0.6551
321	0.8734	0.6327	1.1354	0.7074	1.0704	0.7074
322	0.8605	0.6284	1.1193	0.6932	1.0502	0.707
323	0.8087	0.5688	1.0721	0.6456	1.0027	0.6523
324	0.8046	0.5642	1.0775	0.6367	1.0106	0.6466
325	0.8039	0.5649	1.082	0.6417	1.0132	0.6523
326	0.8037	0.5666	1.0781	0.6459	1.0057	0.655
327	0.7977	0.5591	1.0819	0.6396	1.0021	0.6468
328	0.8076	0.5696	1.0836	0.6506	1.0074	0.6559
329	0.7975	0.5599	1.0937	0.6463	1.0026	0.6433
330	0.8015	0.5618	1.0804	0.6431	1.0002	0.6466
331	0.8022	0.5645	1.1049	0.6529	1.0208	0.6544
332	0.7968	0.5591	1.0905	0.6425	1.007	0.6443
333	0.7922	0.5531	1.0776	0.6362	1.0	0.6423
334	0.7979	0.5634	1.0769	0.644	0.9985	0.6465
335	0.7926	0.5528	1.0852	0.6379	1.0081	0.6454
336	0.7959	0.5626	1.0794	0.6386	1.0006	0.6448
337	0.7928	0.5553	1.0769	0.6387	0.9923	0.6423
338	0.8646	0.6368	1.1343	0.7072	1.0579	0.7133
339	0.8082	0.5743	1.085	0.6538	1.002	0.6587
340	0.8017	0.5624	1.0942	0.6482	1.0235	0.6528
341	0.8125	0.579	1.1148	0.6748	1.03	0.6731
342	0.8176	0.5786	1.0984	0.661	1.0184	0.6595
343	0.7985	0.5631	1.0976	0.6509	1.0266	0.6561
344	0.8066	0.5689	1.0837	0.6503	1.0022	0.6553
345	0.8061	0.5711	1.0982	0.6579	1.021	0.6566
346	0.7891	0.5538	1.0793	0.6406	1.0007	0.6436
347	0.7848	0.5487	1.0855	0.6363	1.0053	0.6408
348	0.8051	0.5694	1.0808	0.6534	1.0083	0.6541
349	0.8092	0.5761	1.1089	0.6629	1.0298	0.6593
350	0.8429	0.6177	1.1183	0.696	1.029	0.698
351	0.8924	0.651	1.1842	0.7395	1.1048	0.7247
352	0.8799	0.6595	1.1388	0.7401	1.0538	0.7423
353	0.8416	0.6077	1.1376	0.6966	1.0661	0.689
354	0.7951	0.5578	1.0688	0.6401	0.9911	0.648
355	0.817	0.5861	1.0858	0.6649	1.0004	0.662
356	0.8174	0.5811	1.0819	0.6529	0.9956	0.658
357	0.7928	0.5561	1.086	0.6415	1.0163	0.6469
358	0.8187	0.5941	1.1144	0.6896	1.0362	0.6845
359	0.7893	0.5554	1.086	0.6456	1.0082	0.6432
360	0.7954	0.5634	1.0779	0.6422	1.005	0.6459
361	0.792	0.5583	1.0761	0.6427	0.9972	0.6432
362	0.7873	0.5568	1.0787	0.6426	0.9986	0.6483
363	0.7855	0.5524	1.0787	0.6381	0.9994	0.6424
364	0.7811	0.5502	1.0713	0.633	0.9927	0.6396
365	0.7727	0.5388	1.076	0.6275	0.9997	0.6317
366	0.7731	0.5391	1.0684	0.6278	0.9887	0.6308
367	0.7694	0.5384	1.0835	0.6342	1.0022	0.6336
368	0.7681	0.5356	1.0818	0.6332	0.9949	0.6277
369	0.7762	0.545	1.0771	0.6347	0.9981	0.6337
370	0.7714	0.5415	1.0708	0.6317	0.9981	0.6366
371	0.7669	0.5391	1.071	0.6274	0.9906	0.6297
372	0.7684	0.5361	1.0646	0.6284	0.975	0.6292
373	0.7769	0.549	1.0746	0.6373	0.9925	0.6393
374	0.7992	0.5662	1.1074	0.661	1.0324	0.6583
375	0.7946	0.5669	1.1189	0.6671	1.0392	0.6645
376	0.7967	0.5628	1.0898	0.6541	1.0148	0.648
377	0.7665	0.537	1.0684	0.6296	0.9833	0.6315
378	0.7849	0.5555	1.0778	0.6438	0.9936	0.6425
379	0.7878	0.5597	1.0832	0.6508	1.0082	0.6513
380	0.8165	0.5883	1.0813	0.6645	0.9983	0.6659
381	0.8289	0.6029	1.1172	0.6959	1.0427	0.6893
382	0.8067	0.5858	1.0912	0.6694	1.0084	0.674
383	0.8196	0.5839	1.1151	0.6716	1.033	0.6643
384	0.7979	0.576	1.1026	0.6674	1.0184	0.6676
385	0.7653	0.5351	1.0801	0.6315	0.9935	0.6312
386	0.7609	0.533	1.0724	0.6258	0.989	0.6272
387	0.8005	0.5623	1.0805	0.6497	0.9817	0.6373
388	0.7781	0.5534	1.0865	0.6511	1.0037	0.6486
389	0.7711	0.5456	1.0837	0.6428	0.9987	0.6423
390	0.8065	0.5702	1.1335	0.6667	1.0426	0.6557
391	0.7601	0.5333	1.077	0.6358	0.9882	0.6316
392	0.7727	0.5455	1.0626	0.6402	0.977	0.6366
393	0.77	0.5419	1.0784	0.6362	0.9913	0.638
394	0.7577	0.5292	1.0874	0.6351	0.9911	0.6271
395	0.762	0.5362	1.0751	0.6336	0.9838	0.6333
396	0.7541	0.5259	1.0826	0.6287	0.9851	0.623
397	0.7601	0.5331	1.0734	0.6366	0.9808	0.6323
398	0.7596	0.531	1.0795	0.6334	0.9891	0.6303
399	0.7602	0.5323	1.0948	0.6383	0.9993	0.6244
400	0.7539	0.527	1.063	0.6271	0.9779	0.6275
401	0.7499	0.5214	1.0665	0.623	0.9799	0.6213
402	0.7498	0.522	1.0587	0.6209	0.9727	0.6192
403	0.7546	0.5274	1.0784	0.6287	0.9908	0.626
404	0.7455	0.5201	1.0756	0.6237	0.9749	0.6135
405	0.7482	0.5203	1.0823	0.6295	0.9839	0.6196
406	0.7627	0.5336	1.0979	0.641	1.0	0.6314
407	0.7535	0.5265	1.0827	0.6327	0.9727	0.6197
408	0.7643	0.5367	1.0824	0.6425	0.9924	0.6338
409	0.7812	0.5605	1.1084	0.6626	1.006	0.6548
410	0.7461	0.5216	1.0753	0.6247	0.9706	0.6159
411	0.7502	0.5232	1.0906	0.6306	0.9895	0.6228
412	0.7477	0.5222	1.0571	0.6243	0.9589	0.6184
413	0.7437	0.5167	1.0743	0.6217	0.9746	0.6146
414	0.7522	0.5263	1.0845	0.6321	0.9897	0.6278
415	0.744	0.5207	1.0808	0.6297	0.9763	0.6192
416	0.7414	0.516	1.0782	0.6272	0.9834	0.6198
417	0.7703	0.553	1.0792	0.6531	0.9832	0.6465
418	0.752	0.5242	1.0876	0.6311	0.9893	0.6233
419	0.7499	0.528	1.0821	0.6326	0.9819	0.6266
420	0.7452	0.518	1.0706	0.6285	0.9813	0.6233
421	0.7454	0.5192	1.0792	0.6275	0.9829	0.6194
422	0.7632	0.5429	1.0762	0.6405	0.9826	0.6379
423	0.7483	0.5271	1.0755	0.6315	0.9806	0.6292
424	0.7393	0.5162	1.0617	0.6184	0.9588	0.6101
425	0.7449	0.5194	1.0832	0.6243	0.9918	0.6186
426	0.7466	0.5248	1.0565	0.6277	0.9707	0.6248
427	0.7551	0.5337	1.0889	0.6395	0.9981	0.6319
428	0.735	0.5108	1.0732	0.6229	0.9793	0.6171
429	0.7318	0.5072	1.0853	0.6228	0.9916	0.6109
430	0.7307	0.5072	1.0643	0.6183	0.9719	0.6132
431	0.7477	0.5238	1.0798	0.6367	0.9883	0.6246
432	0.7381	0.5155	1.0831	0.6285	0.9829	0.62
433	0.7259	0.5027	1.0832	0.6191	0.9803	0.6065
434	0.761	0.5359	1.095	0.6471	0.9997	0.6406
435	0.8003	0.5877	1.1499	0.699	1.036	0.6829
436	0.7708	0.5442	1.0847	0.6509	0.9907	0.6435
437	0.7387	0.5182	1.0698	0.6221	0.9741	0.6197
438	0.7485	0.5306	1.058	0.6297	0.9644	0.6281
439	0.7435	0.5211	1.0652	0.6214	0.958	0.6087
440	0.728	0.5041	1.0578	0.6171	0.9506	0.6064
441	0.7316	0.5075	1.0924	0.6259	0.9876	0.6152
