epoch:	train_RMSD:	train_MAE:
269	1.0527	0.6656
270	1.0382	0.6544
271	1.0392	0.6578
272	1.0438	0.6642
273	1.0607	0.6855
274	1.0395	0.661
275	1.0225	0.6455
276	1.0215	0.6456
277	1.0224	0.6451
278	1.0339	0.6634
279	1.0173	0.641
280	1.012	0.6383
281	1.013	0.6409
282	1.0102	0.6364
283	1.0065	0.6354
284	1.0062	0.6363
285	1.0068	0.6343
286	1.0044	0.6373
287	1.0098	0.641
288	1.0359	0.6715
289	1.0007	0.6379
290	0.9955	0.6303
291	0.9974	0.635
292	0.9889	0.6232
293	0.9873	0.6248
294	0.9911	0.6278
295	0.9848	0.6261
296	0.9832	0.6247
297	0.9911	0.6315
298	0.9799	0.6197
299	0.9837	0.6267
300	0.9885	0.6299
301	0.9772	0.6234
302	0.9757	0.6222
303	1.0158	0.6661
304	0.9742	0.6213
305	0.9942	0.6449
306	0.9718	0.6203
307	0.9979	0.6443
308	0.989	0.6401
309	0.9738	0.6233
310	0.961	0.6146
311	0.9605	0.6116
312	0.9579	0.611
313	0.9583	0.6096
314	0.9793	0.6315
315	0.9522	0.6081
316	0.9561	0.6129
317	0.9648	0.6265
318	0.9546	0.6108
319	0.9732	0.6358
320	0.9482	0.6059
321	0.9436	0.6026
322	0.9482	0.6061
323	0.9468	0.6071
324	0.9402	0.6024
325	0.9394	0.6044
326	0.9596	0.6309
327	0.9715	0.6444
328	0.9331	0.6019
329	0.9366	0.6025
330	0.9329	0.6013
331	0.9343	0.6015
332	0.9326	0.6017
333	0.932	0.603
334	0.9222	0.597
335	0.9548	0.6278
336	0.9404	0.6172
337	0.9261	0.6023
338	0.925	0.5995
339	0.9298	0.6059
340	0.937	0.6203
341	0.928	0.6061
342	0.912	0.5879
343	0.9121	0.5892
344	0.9111	0.5883
345	0.9067	0.5849
346	0.9404	0.6226
347	1.0269	0.7148
348	0.9271	0.6158
349	0.9075	0.5887
350	0.8969	0.578
351	0.8982	0.583
352	0.9004	0.5833
353	0.9122	0.5939
354	0.9043	0.5894
355	0.8934	0.5822
356	0.8935	0.5787
357	0.8966	0.5887
358	0.9587	0.6501
359	0.9192	0.611
360	0.892	0.582
361	0.8933	0.5851
362	0.9243	0.6204
363	0.9531	0.6522
364	0.9316	0.6262
365	0.9153	0.6115
366	0.9914	0.6874
367	0.8947	0.5891
368	0.8888	0.5872
369	0.8954	0.5904
370	0.8787	0.5754
371	0.8746	0.5734
372	0.872	0.5738
373	0.8744	0.5736
374	0.8731	0.5707
375	0.8691	0.5676
376	0.8658	0.5672
377	0.8638	0.5643
378	0.869	0.5711
379	0.864	0.5669
380	0.9174	0.6088
381	0.8815	0.5842
382	0.8583	0.5653
383	0.8633	0.5698
384	0.8739	0.5767
385	0.8615	0.5712
386	0.8737	0.5782
387	0.8552	0.5647
388	0.8527	0.5627
389	0.8631	0.5725
390	0.923	0.6407
391	0.9604	0.6777
392	0.86	0.5738
393	0.8503	0.5628
394	0.858	0.5764
395	0.8414	0.5543
396	0.8406	0.5543
397	0.8401	0.5546
398	0.8382	0.5547
399	0.8398	0.5565
400	0.8359	0.5529
401	0.836	0.5554
402	0.8547	0.5662
403	0.8415	0.5628
404	0.8453	0.5632
405	0.8559	0.5811
406	0.8471	0.5676
407	0.841	0.5636
408	0.8539	0.5748
409	0.8315	0.5528
410	0.8306	0.5521
411	0.8272	0.5496
412	0.8245	0.5446
413	0.8435	0.5703
414	0.8609	0.5871
415	0.8355	0.5594
416	0.8185	0.5426
417	0.817	0.5462
418	0.8144	0.5405
419	0.8252	0.5527
420	0.8196	0.5494
421	0.8121	0.5393
422	0.8248	0.5545
423	0.8151	0.5482
424	0.8473	0.584
425	0.834	0.5665
426	0.8333	0.5626
427	0.8353	0.567
428	0.8145	0.5483
429	0.8127	0.5425
430	0.8018	0.532
431	0.8037	0.5383
432	0.8061	0.5401
433	0.7995	0.532
434	0.8055	0.5377
435	0.812	0.5513
436	0.8054	0.5445
437	0.813	0.5513
438	0.7954	0.53
439	0.7947	0.5321
440	0.7926	0.531
441	0.7941	0.533
442	0.8192	0.5572
443	0.7921	0.5323
444	0.7939	0.534
445	0.7897	0.529
446	0.8136	0.5544
447	0.7968	0.5374
448	0.8045	0.5465
449	0.8354	0.5836
450	0.792	0.533
451	0.8403	0.589
452	0.8282	0.5764
453	0.7847	0.5293
454	0.7787	0.5253
455	0.7916	0.5349
456	0.7777	0.5225
457	0.7759	0.5195
458	0.7834	0.5356
459	0.7851	0.5289
460	0.7827	0.5317
461	0.7775	0.5239
462	0.7981	0.5413
463	0.7828	0.5294
464	0.7758	0.5263
465	0.7782	0.5245
466	0.776	0.5218
467	0.7745	0.5251
468	0.767	0.5159
469	0.7786	0.5292
470	0.7706	0.5227
471	0.7764	0.5315
472	0.7804	0.5344
473	0.7797	0.5384
474	0.7748	0.5297
475	0.765	0.5199
476	0.8083	0.5626
477	0.7767	0.5347
478	0.7606	0.5171
479	0.763	0.5194
480	0.7531	0.5105
481	0.7962	0.5532
482	0.7574	0.5132
483	0.7679	0.5239
484	0.7589	0.517
485	0.7603	0.522
486	0.7649	0.5261
487	0.7533	0.5097
488	0.7552	0.5144
489	0.7542	0.5124
490	0.7569	0.5179
491	0.7476	0.5088
492	0.7489	0.5116
493	0.7639	0.5226
494	0.7569	0.519
495	0.7501	0.5153
496	0.7514	0.5128
497	0.744	0.5072
498	0.7579	0.5214
499	0.7653	0.5316
500	0.739	0.5009
501	0.7419	0.5067
502	0.7401	0.5057
503	0.7348	0.4993
504	0.747	0.5123
505	0.7653	0.5352
506	0.7672	0.5355
507	0.7783	0.5469
508	0.7627	0.534
509	0.8259	0.5961
510	0.7505	0.5162
511	0.77	0.5379
512	0.7543	0.5241
513	0.747	0.5115
514	0.7395	0.5062
515	0.7417	0.5119
516	0.7324	0.5038
517	0.7274	0.497
518	0.7289	0.4971
519	0.7272	0.4974
520	0.7255	0.4968
521	0.7323	0.504
522	0.7668	0.5357
523	0.7284	0.502
524	0.7633	0.5391
525	0.7314	0.5034
526	0.7304	0.5006
527	0.7427	0.5119
528	0.72	0.4925
529	0.7203	0.4933
530	0.7584	0.5351
531	0.7259	0.5017
532	0.7167	0.4897
533	0.7179	0.4907
534	0.7255	0.4992
535	0.7341	0.5063
536	0.7199	0.4953
537	0.7266	0.5047
538	0.7164	0.4916
539	0.7132	0.4908
540	0.7131	0.4909
541	0.7218	0.497
542	0.7164	0.4941
543	0.713	0.493
544	0.7523	0.5296
545	0.7329	0.5151
546	0.7172	0.4941
547	0.7094	0.4893
548	0.7128	0.4911
549	0.7089	0.4893
550	0.7201	0.4998
551	0.7161	0.4937
552	0.7088	0.4887
553	0.7086	0.4895
554	0.7141	0.4969
555	0.7126	0.4966
556	0.7242	0.5062
557	0.7075	0.489
558	0.7486	0.5352
559	0.7693	0.5554
560	0.7214	0.5054
561	0.6978	0.4814
562	0.7123	0.4941
563	0.7088	0.495
564	0.6992	0.4825
565	0.7204	0.5061
566	0.7027	0.4843
567	0.7107	0.4949
568	0.7183	0.5106
569	0.7091	0.4948
570	0.7012	0.4863
571	0.7061	0.489
572	0.6981	0.4838
573	0.6988	0.4849
574	0.7279	0.5089
575	0.746	0.5325
576	0.7067	0.4921
577	0.6944	0.4778
578	0.6969	0.4833
579	0.687	0.4708
580	0.7007	0.4844
581	0.6918	0.4785
582	0.6996	0.4908
583	0.7312	0.5241
584	0.728	0.5135
585	0.6882	0.4762
586	0.7128	0.4989
587	0.702	0.4917
588	0.6954	0.4832
589	0.7249	0.5144
590	0.705	0.4947
591	0.6849	0.4734
592	0.6846	0.4751
593	0.687	0.4761
594	0.6817	0.4743
595	0.6894	0.4779
596	0.6898	0.482
597	0.6914	0.482
598	0.718	0.5134
599	0.6878	0.4818
600	0.6772	0.4711
601	0.6932	0.4854
602	0.682	0.472
603	0.6825	0.4731
